Modulo nnlm-es-dim128-with-normalization-2
Topicos : noticiaun via colombia uniandes unisabana unimedios mas comsabana hoy 2016 estudiantes anos 
 rt iptigeneva you have to sell peace be clear about why one might want to obtain it tpaffenholz at ; j : 1. Sim : 0.11988956; No similar. 
 olviden proxima semana seminario 20171 dirigido estudiantes ingenieria produccion  ; j : 2444. Sim : 0.48078457; No similar. 
 rt memoriauniandes ayeryhoy recordar pasado ventana futuro throwbackthursday talleres arquit  ; j : 2445. Sim : 0.3281635; No similar. 
 educar traves musica apuesta camerata jaibana via teleantioquia emprendiendohve labelurl  ; j : 2446. Sim : 0.39229614; No similar. 
 noticiaun destaca concurso corte penal internacional orgulloun derechounal labelurl  ; j : 2447. Sim : 0.12229036; No similar. 
 rt diariobogotano inicia plan piloto unisabana movilizar tren estudiantes funcionarios labelurl lab; j : 2448. Sim : 0.25619733; No similar. 
 revive mejor seminario desafios paz reintegracion actores armados labelurl labelurl  ; j : 2449. Sim : 0.26027715; No similar. 
 noticiaun alta calidad pregrado ingenieria administrativa unmedellin labelurl via unimedios labelur; j : 2450. Sim : 0.37309134; No similar. 
 rt clinunisabana recuerdos canonizacion san josemaria opusdeicolombia unisabana bienestarsabana com; j : 2451. Sim : 0.3209694; No similar. 
 noticiaun yolombo comienza presencia subregional antioquia unmedellin labelurl labelurl  ; j : 2452. Sim : 0.3423957; No similar. 
 serpilopaga primera version habia 33 universidades segunda 39 tercera seran 44 labelurl  ; j : 2453. Sim : 0.2687775; No similar. 
 bienestares comprometernos cuidado proteccion medio ambiente bienestarparatodos feli labelurl  ; j : 2454. Sim : 0.2023789; No similar. 
 urrevista legado caldas egresado rosarista labelurl labelurl  ; j : 2455. Sim : 0.20552388; No similar. 
 poder darle vuelta vida ideasqueinspiran labelurl  ; j : 2456. Sim : 0.117020786; No similar. 
 agradecemos comprension incomodidades pueda generar construccion nuevo puentemas informacion labelu; j : 2457. Sim : 0.35548916; No similar. 
 tmetropolitano celebra 30 anos eafit estara presente parte concierto esperamos noche labelurl  ; j : 2458. Sim : 0.25693443; No similar. 
 recuerden manana comienza celebracion fiesta primavera ano gallo 2017 ver programacion labelurl  ; j : 2459. Sim : 0.40874532; No similar. 
 noticiaun reserva van der hammen protege bogotanos cambio climatico bogota labelurl vi labelurl  ; j : 2460. Sim : 0.35677958; No similar. 
 noticiaun inicia hospitalizacion cirugia hospital labelurl orgulloun via unimedios labelurl  ; j : 2461. Sim : 0.42038396; No similar. 
 hoyeneafit plazoleta estudiante viste luces esperamos exhibicion the light be on entrada labelurl  ; j : 2462. Sim : 0.2805257; No similar. 
 personas trastorno psicosomatico estan busqueda frecuente encontrar enfermedad suzanne osulliv labe; j : 2463. Sim : 0.29259014; No similar. 
 consulta informacion general premio empresario colombiano ano 2016 labelurl labelurl  ; j : 2464. Sim : 0.40087438; No similar. 
 electivas dmuur oportunidades desarrollo personal social profesional labelurl labelurl  ; j : 2465. Sim : 0.11689981; No similar. 
 articulo unperiodico lucidez ceguera labelurl unimedios piensapazunal hayrazonesparalapaz  ; j : 2466. Sim : 0.28021768; No similar. 
 concierto orquesta sinfonica ucundinamarca celebrar 10 anos asociacionur pierdas labelurl  ; j : 2467. Sim : 0.27481666; No similar. 
 launcuenta mejoramiento infraestructura fisica sedes mejoracontinuaun labelurl  ; j : 2468. Sim : 0.23096228; No similar. 
 modo 360 comestrategicam profesor christian espinosa unisabanamovil labelurl  ; j : 2469. Sim : 0.17366427; No similar. 
 rt serpilopaga empiezan llegar invitados especiales matchserpilopaga bienvenidos labelurl  ; j : 2470. Sim : 0.18255398; No similar. 
 rt orgulloun mejor proyecto cloud america latina institucionalun orgulloun labelurl  ; j : 2471. Sim : 0.20902781; No similar. 
 rt alumnisabana mas importante derechousabana ustedes logran hacer profesionales partir aprendid  ; j : 2472. Sim : 0.20624265; No similar. 
 noticiaun retos contemporaneos ciudades colombianas ieuun camaracomerbog labelurl unparatodos via u; j : 2473. Sim : 0.5155368; Baja. 
 noticiaun uncolombia acogio reunion udual labelurl launcuenta dreunal via unimedios labelurl  ; j : 2474. Sim : 0.5120217; Baja. 
 noticiaun francesas invitadas festival llegan sedes uncolombia labelurl dreunal via unimedios  ; j : 2475. Sim : 0.43404818; No similar. 
 pxbebida apoya uniandes tener beca deportiva inscribase senek 5k 10k labelurl labelurl  ; j : 2476. Sim : 0.16618131; No similar. 
 debe saber pension jubilacion profesor eicea fredy pulga eltiempo labelurl  ; j : 2477. Sim : 0.22363813; No similar. 
 granadadaniela saludos agradecemos reporte situacion contacto areas encargadas evaluar hecho  ; j : 2478. Sim : 0.22388834; No similar. 
 estudiantes universitarios tomaron plazas parques expresar sentimiento paz reconciliacion labelurl ; j : 2479. Sim : 0.292817; No similar. 
 universidad andes recibio cuatro estrellas calidad labelurl via eltiempo  ; j : 2480. Sim : 0.3076778; No similar. 
 linea investigacion derecho ambiental facultad jurisprudencia produccion academica labelurl  ; j : 2481. Sim : 0.34853736; No similar. 
 uniandes hospital san ignacio obtuvieron patente metodo mide grasa abdominal labelurl labelurl  ; j : 2482. Sim : 0.16092432; No similar. 
 noticiaun estudiante unmedellin juegos olimpicos nado sincronizado orgulloun labelurl via unimedios; j : 2483. Sim : 0.507132; Baja. 
 encuentra aqui mas recientes publicaciones grupo estudios politicos internacionales labelurl  ; j : 2484. Sim : 0.4702995; No similar. 
 equipo usingenieria participara shell eco marathon detroit via espectador labelurl  ; j : 2485. Sim : 0.27560812; No similar. 
 manana auditorio fundadores sinfonicaeafit tendra xi concierto temporada 2017 esperamos labelurl  ; j : 2486. Sim : 0.3012091; No similar. 
 noticiaun disena plan restaurar 2500 hectareas bosque labelurl unmedellin via unimedios  ; j : 2487. Sim : 0.38615015; No similar. 
 gastronomia maiz chiagastronomica labelurl  ; j : 2488. Sim : 0.33261847; No similar. 
 terminos general eln querria quedarse territorios gente veo convirtiendose partido c velandia  ; j : 2489. Sim : 0.42010638; No similar. 
 modelo generara empleo zonas posconflicto mas necesitara mano obra proximos anos andrade  ; j : 2490. Sim : 0.3052042; No similar. 
 ecuador colombia unen esfuerzos ninos america latina educaunisabana labelurl labelurl  ; j : 2491. Sim : 0.46145615; No similar. 
 hoy 500 pm ajuste riesgo solvencia aseguradoras salud colombia agendauniandes labelurl  ; j : 2492. Sim : 0.23585421; No similar. 
 acuerdo tenia do riesgos fundamentales rentabilidad negocio narcotrafico vs implementacion punto dr; j : 2493. Sim : 0.35620755; No similar. 
 rt uninorteco gracias organizaciones unen reconocimientos celebracion 50anosuninorte labelurl  ; j : 2494. Sim : 0.2699918; No similar. 
 ultimo dia ano academico 2016 cierreanoacademico unisabana labelurl  ; j : 2495. Sim : 0.6680704; Baja. 
 conoci mario traves libros di cuenta hombre tenia deseo escribir publicar labelurl  ; j : 2496. Sim : 0.25050074; No similar. 
 noticiaun universidad colorado busca cooperacion estudios ambientales unmanizales labelurl unimedio; j : 2497. Sim : 0.49051726; No similar. 
 rt inguniandes adivina estrenan hoy carrerademodos vota favorito podio semanadelamovilidad labelurl; j : 2498. Sim : -0.026844278; No similar. 
 noticiaun primera pruebas saber pro launcuenta orgulloun labelurl via unimedios labelurl  ; j : 2499. Sim : 0.35596535; No similar. 
 noticiaun plantas medicinales tratar leishmaniosis labelurl farmaciaun via unimedios labelurl  ; j : 2500. Sim : 0.37683418; No similar. 
 comunidadun sabias cultivos sostenibles preservan plantas medicinales amazonas labelurl  ; j : 2501. Sim : 0.12090108; No similar. 
 brujas superheroes animales tomaron eafit tarde embrujados orquesta sinfonicaeafit labelurl  ; j : 2502. Sim : 0.2492929; No similar. 
 motivos fuerza mayor cancela foro elnuevoacuerdo nuevo aviso agradecemos interesados labelurl  ; j : 2503. Sim : 0.04448146; No similar. 
 noticiaun empresas colombianas afrontaran cambio climatico apoyo launcuenta labelurl via unimedios ; j : 2504. Sim : 0.53111434; Baja. 
 rt inalde ahora iferaoffice 2016 maria piedad lopez importancia mujer empresas familiares labelurl ; j : 2505. Sim : 0.4639006; No similar. 
 momento eafit jamaramband concierto labelurl  ; j : 2506. Sim : 0.18166083; No similar. 
 pierdas lospresidenciables2018 compartiendo compromisos frente temas mas relevantes pais labelurl  ; j : 2507. Sim : 0.37386915; No similar. 
 futuro cine frente plataformas netflix profesor comsabana jeronimorivera via eltiempo labelurl  ; j : 2508. Sim : 0.24616633; No similar. 
 rt clinunisabana proximo lunes 25 julio empezara funcionar tren sabana unisabana movilidad labelurl; j : 2509. Sim : 0.42856595; No similar. 
 unmanizales recolectan materiales estudio alumnos escasos recursos labelurl labelurl  ; j : 2510. Sim : 0.17829056; No similar. 
 unisabana invierte doce mil millones pesos ano becas reuniondepadres futurosestudiantes  ; j : 2511. Sim : 0.31728312; No similar. 
 comenzamos ceremonia investidura nuevos profesores titulares unisabana labelurl  ; j : 2512. Sim : 0.24943806; No similar. 
 rt noticiasrcn colombia ocupa cuarto puesto concepto salario minimo mas bajo latinoamerica segun es; j : 2513. Sim : 0.44560164; No similar. 
 espera dialogos eln opinion hernanolano via tiempo labelurl  ; j : 2514. Sim : 0.4018912; No similar. 
 happy birthday unisabana 37 labelurl  ; j : 2515. Sim : 0.27583963; No similar. 
 responsable historicamente crear condiciones acuerdo politico frente mecanismo refrendacion carlosh; j : 2516. Sim : 0.19219844; No similar. 
 alumnisabana inicio jornadaactualizacioncomunicacion conectate via stream labelurl comsabana unisab; j : 2517. Sim : 0.4853105; No similar. 
 estudiantes medicinasabana comienzan nueva vida universitaria unisabana mejores deseo labelurl  ; j : 2518. Sim : 0.35941908; No similar. 
 pais llego hora cambiar ritmo economia charoguerra lospresidenciables2018 labelurl  ; j : 2519. Sim : 0.4406673; No similar. 
 rt fulbrightcol ma ximena quintanilla ex becaria fulbright docente unisabana investigando seguridad; j : 2520. Sim : 0.30557436; No similar. 
 rt pradarodolfo asi celebro aniversario numero 37 unisabana labelurl  ; j : 2521. Sim : 0.4278634; No similar. 
 cabos sueltos 1 primera parte libro hace referencia involuntario escribir eduardo escobar filbo2017; j : 2522. Sim : 0.1411462; No similar. 
 noticiaun unpalmira construye propuesta rural posacuerdo vriun via unimedios sedesun labelurl  ; j : 2523. Sim : 0.36207694; No similar. 
 hugo lopez ecofineafit analiza efecto desaceleracion pib empleo salarios labelurl  ; j : 2524. Sim : 0.28574282; No similar. 
 rt discuniandes pierdas workshop mine software repositories marco 3er foro ingenieria software labe; j : 2525. Sim : 0.24071242; No similar. 
 rmarquezf buenas tardes universidad andes colombia gusto remitimos co labelurl  ; j : 2526. Sim : 0.3815391; No similar. 
 noticiaun tour cundinamarca nueva herramienta digital conocer depto labelurl labelurl  ; j : 2527. Sim : 0.18663011; No similar. 
 hambre convierte estadistica concepto hace dificil movilizar sociedad german jaramillo  ; j : 2528. Sim : 0.24284086; No similar. 
 rt behrentz viviendauniversitaria uniandes vivir junto campus hara posible mejor experiencia labelu; j : 2529. Sim : 0.2686729; No similar. 
 juan manuel saravia llega escenario tedxlasaguas vealo vivo labelurl  ; j : 2530. Sim : 0.12883714; No similar. 
 carrera administracion mercadeo logistica internacionales eicea cumple 10 anos labelurl labelurl  ; j : 2531. Sim : 0.4411149; No similar. 
 construyendo ciudad plazoleta rosario plazoletaparatodos labelurl  ; j : 2532. Sim : 0.06582543; No similar. 
 rt prodriguezciae 2305 expondre visualizando inequidad educacion tedxunisabana vealo labelurl label; j : 2533. Sim : 0.2759802; No similar. 
 icetex invita manana dia internacional credito educativo auditorio ingenieria partir labelurl  ; j : 2534. Sim : 0.46698174; No similar. 
 rt unisabanaradio aca encuentroexcelencia dedicado innovacion tecnologia neiva usrenneiva labelurl ; j : 2535. Sim : 0.4153892; No similar. 
 noticiaun unmedellin gran ganadora juegos nacionales uncolombia 2017 labelurl labelurl  ; j : 2536. Sim : 0.23084064; No similar. 
 rector obduliovp recibe potenciales estudiantes serpilopaga hoy acompanan elige carrera labelurl  ; j : 2537. Sim : 0.29893634; No similar. 
 noticiaun aves ayudan recuperar bosque subandino colciencias infofaae labelurl via unimedios labelu; j : 2538. Sim : 0.35461605; No similar. 
 noticiaun estudiante sera agente prosperidad chile orgulloun labelurl via unimedios  ; j : 2539. Sim : 0.50526327; Baja. 
 arquidiocesisbq conversatorio vive encuentro pontifexes participacion jackvalero apgguzman  ; j : 2540. Sim : 0.18304665; No similar. 
 sede bogota primera rank ascsapiens 2016 labelurl orgulloun via revistasemana sapiensresearch  ; j : 2541. Sim : 0.5112635; Baja. 
 felizmiercoles ano celebracion conmemoracion sesquicentenarioun 150 anos transformando labelurl  ; j : 2542. Sim : 0.5317097; Baja. 
 celebramos xii version premio empresario colombiano ano 2017 conoce novedades edicion labelurl  ; j : 2543. Sim : 0.2751853; No similar. 
 presidente intervenir ternas magistrados cortes aordonezm lospresidenciables2018  ; j : 2544. Sim : 0.01227444; No similar. 
 mejor modo transporte llegar andes labelurl  ; j : 2545. Sim : 0.19408622; No similar. 
 rt hernanolano faltan 100 dias llegada pontifexes preparando periodistas jackvalero apgguzman jcdia; j : 2546. Sim : 0.23853348; No similar. 
 rt inguniandes josepmguerrero keynote invitado 3er workshop pepqaco desarrolla uniandes electronica; j : 2547. Sim : 0.12193327; No similar. 
 buen regalo libro ricardopalmie comunicacion creatividad publicidad labelurl  ; j : 2548. Sim : 0.13488273; No similar. 
 rt behrentz cena quieroestudiar uniandes recaudamos 2600 millones becar jovenes talentosos via noti; j : 2549. Sim : 0.44542587; No similar. 
 andres hernandez director transparenciaco habla iceberg corrupcion catedras x bogota urosario label; j : 2550. Sim : 0.33280256; No similar. 
 comparte motivos celebrar 2016 363motivosparacelebrar labelurl labelurl  ; j : 2551. Sim : 0.15006982; No similar. 
 programa pat gracias estudiantes acompanado 13 anos labelurl labelurl  ; j : 2552. Sim : 0.41948763; No similar. 
 rt uniandesderecho estan cordialmente invitados proximo seminario cijus entrada libre cupo limitado; j : 2553. Sim : 0.27565068; No similar. 
 orgulloun do paisas primeras colombianas nado sincronizado rio2016 labelurl unmedellin udea via elt; j : 2554. Sim : 0.36558595; No similar. 
 rt unisabanaradio felices 37anosunisabana alegria hacer parte linda comunidad unisabana crece mas m; j : 2555. Sim : 0.52000105; Baja. 
 tardamos 500 anos reconocer tabaco nocivo salud carlos castro contrabandodecigarrillo labelurl  ; j : 2556. Sim : 0.26173568; No similar. 
 rt orgulloun museo geociencias renovado orgulloun patrimonioun labelurl  ; j : 2557. Sim : 0.0051751966; No similar. 
 idea llevar contraria ensayo estructura definida genero poesia ef labelurl  ; j : 2558. Sim : 0.061322883; No similar. 
 gobierno reino unido otorga reconocimiento rosarista orgullorosarista labelurl labelurl  ; j : 2559. Sim : -0.027435284; No similar. 
 rt jrestrp acompanando juanmgallego1 profesor urosarionews econurosario egresado udea ximena pena q; j : 2560. Sim : 0.24833308; No similar. 
 modo filbo2017 equipo direccion publicaciones continua trabajo desempacar 350 cajas labelurl  ; j : 2561. Sim : 0.18103574; No similar. 
