Modulo nnlm-es-dim128-with-normalization-2
Topicos : informacion unisabana convocatoria paz mas inscripciones conoce uniandes comunidadun uncolombia via 
 rt admonuniandes isdrs2017 last plenary intersectorial panel academy public sector private sector c; j : 1. Sim : 0.14465152; No similar. 
 comunidadun hoy 800 pm pierdas conferencia cazar eclipse fcienciasunalco astronomiaoan labelurl  ; j : 2361. Sim : 0.18673475; No similar. 
 conflicto armado colombia dejado 25 millones ninos victimas estudio unisabana via elpaiscali labelu; j : 2362. Sim : 0.37870997; No similar. 
 5 sombreros juanpabloneiral induccion 20162 soyrosarista labelurl  ; j : 2363. Sim : 0.18693458; No similar. 
 rt sapienciamed sabiasque idea nacio eafit medellin labelurl  ; j : 2364. Sim : 0.38602757; No similar. 
 rt inguniandes encuentra crisis sitp caminos sistema panel sostenibilidadfinanciera 4 expertos  ; j : 2365. Sim : 0.10796753; No similar. 
 consulta informacion general premio empresario colombiano ano 2016 labelurl labelurl  ; j : 2366. Sim : 0.3250867; No similar. 
 rt opusdeicolombia carta prelado diciembre 2016 labelurl carta prelado diciembre adviento unisab  ; j : 2367. Sim : 0.2379736; No similar. 
 rt gusgomez1701 bien rector velasquez apoya programa becarios unisabana vrnicky hoy inspira libro l; j : 2368. Sim : 0.2602946; No similar. 
 hospitalun ahora patrimonio colombianos unparatodos orgulloun mantillaignacio diegofhl labelurl  ; j : 2369. Sim : 0.13849804; No similar. 
 noticiaun peama abre aulas jovenes amazonia unparatodos labelurl unimedios labelurl  ; j : 2370. Sim : 0.26029313; No similar. 
 transmision impacto titulos colectivos comunidades negras pacifico 500 pm labelurl  ; j : 2371. Sim : 0.3760503; No similar. 
 revivimos mas reciente emision dialogomayortv hacer nicaragua labelurl labelurl  ; j : 2372. Sim : 0.31533083; No similar. 
 noticiaun disena plan restaurar 2500 hectareas bosque labelurl unmedellin via unimedios  ; j : 2373. Sim : 0.24599296; No similar. 
 bienvenidos nuevos residentes torreseneca espera semestre lleno experiencias labelurl  ; j : 2374. Sim : 0.18678647; No similar. 
 convocatoria 20 anos revista estudios sociojuridicos consulta detalles participar labelurl  ; j : 2375. Sim : 0.3735657; No similar. 
 vale pena saber votar plebiscito vivo labelurl labelurl  ; j : 2376. Sim : 0.11918461; No similar. 
 hoy retos inclusion social respecto temas ambientales clara ligia solano subdirectora labelurl  ; j : 2377. Sim : 0.17271115; No similar. 
 consulta detalles participar jornada donacion sangre labelurl labelurl  ; j : 2378. Sim : 0.38337827; No similar. 
 comenzamos lunes informacion ver leer escuchar boletinun labelurl feliz dia labelurl  ; j : 2379. Sim : 0.21594737; No similar. 
 rt clinunisabana pequeno poeta volveria moverse tras accidente vial labelurl unisabana eltiempo lab; j : 2380. Sim : 0.19924487; No similar. 
 rt cancilleriacol bogota acoge becarios asiaticos soyelefocalae unisabana labelurl  ; j : 2381. Sim : 0.35460594; No similar. 
 convocatoria becas colombia biodiversa 7 octubre labelurl labelurl  ; j : 2382. Sim : 0.42378265; No similar. 
 comienza reunion familias estudiantes admitidos primer semestre 2017 labelurl  ; j : 2383. Sim : 0.20902899; No similar. 
 paulamariarojas comsabana buenas noches manana medios institucionales publicara informacion respect; j : 2384. Sim : 0.36155766; No similar. 
 rt senekuniandes list correr podras compartir recorrido seguir amigos vivo labelurl ht  ; j : 2385. Sim : 0.23556927; No similar. 
 rt inalde responder violencia genera mas violencia prof rocio gonzalez unisabana conferencia mas al; j : 2386. Sim : 0.4801636; No similar. 
 participa foro nueva ruta colombia tras ungass 2016 usando hashtag foroungasscol labelurl  ; j : 2387. Sim : 0.3099394; No similar. 
 rt colciencias uniandes ninos jovenes experimentan aprendiendo fortaleciendo capacidades ctei clube; j : 2388. Sim : 0.28748664; No similar. 
 carrera uniandes busca consolidar beca deportista labelurl mepongolostenis bludeportes senaldeporte; j : 2389. Sim : 0.20888466; No similar. 
 descubre hacer deporte hace emprendedor mas exitoso labelurl labelurl  ; j : 2390. Sim : 0.085197136; No similar. 
 rt politecnicojic directivas universidades encienden luz paz colombia udea iupascualbravo eafit iue; j : 2391. Sim : 0.36568123; No similar. 
 transformaciones comunicacion abren espacios nuevos actores sociedad comsabana iamcr2017 labelurl  ; j : 2392. Sim : 0.33791232; No similar. 
 participantes inalde implementan nuevo sistema energia solar labelurl labelurl  ; j : 2393. Sim : 0.16316904; No similar. 
 punto iniciar charla filosofia pimienta quinta mutis pierdas labelurl labelurl  ; j : 2394. Sim : 0.24491835; No similar. 
 universidad andes recibio cuatro estrellas calidad labelurl via eltiempo  ; j : 2395. Sim : 0.3427246; No similar. 
 quinta feria internacional santiago arango invita stand wolf international plazoleta estudi labelur; j : 2396. Sim : 0.25413322; No similar. 
 protegemos patrimonio construimos ciudad labelurl labelurl  ; j : 2397. Sim : 0.14258753; No similar. 
 hoy fecha limite enviar postulaciones convocatoria becas colombia biodiversa labelurl labelurl  ; j : 2398. Sim : 0.4280725; No similar. 
 comunidadun comienza dia informacion ver leer escuchar labelurl unimedios 985unradio untelevision  ; j : 2399. Sim : 0.35596168; No similar. 
 podemos revisar actualizar valoresuniandes participe iniciativa labelurl labelurl  ; j : 2400. Sim : 0.07061236; No similar. 
 foro educacion valores construimos paz escuela 6 abril 700 be inscripciones labelurl  ; j : 2401. Sim : 0.50812095; Baja. 
 jdukel sttmed gracias mensaje compartimos plano destacan alturas minimas puente labelurl  ; j : 2402. Sim : 0.34897822; No similar. 
 rt cideruniandes uniandes bogotalacumbre panel formacion planificacion urbana regional bogotaeslacu; j : 2403. Sim : 0.40898895; No similar. 
 angustia vivimos provincia trasladamos ustedes dejen solo padre antun ramos lapazesposible  ; j : 2404. Sim : 0.19414869; No similar. 
 rt quinterocalle debemos transformar forma educando centro colombiano computacion avanzada uis c  ; j : 2405. Sim : 0.22082527; No similar. 
 aportes transformacion pais dialogo regional extension conoce detalles labelurl  ; j : 2406. Sim : 0.5555251; Baja. 
 proximo martes esperamos charla informativa posgrados ecofineafit mas informacion labelurl  ; j : 2407. Sim : 0.41622654; No similar. 
 rt fcheun participa jornada academica investigador forresthylton fche unmedellin aarontauss labelur; j : 2408. Sim : 0.15245019; No similar. 
 rt conectateu seguimos ponencias innovate330 aqui jaime gutierrez habla trabajo equipo facueducacio; j : 2409. Sim : 0.48014525; No similar. 
 jugando apoye proceso vi cometiendo errores eln epl crecieran santos  ; j : 2410. Sim : 0.21871518; No similar. 
 rt usembassybogota abierta convocatoria becas fulbrightcol investigacion docencia desarrollo profes; j : 2411. Sim : 0.44260558; No similar. 
 gracias confianza depositado pondremos suenos hijos cumplan  ; j : 2412. Sim : 0.21118893; No similar. 
 rt derechoempresa1 felizmartes invitamos participar proxima conferencia animate unisabana icetex la; j : 2413. Sim : 0.3863804; No similar. 
 opinion significado premio nobel articulo mantillaignacio eltiempo hayrazonesparalapaz labelurl  ; j : 2414. Sim : 0.40871063; No similar. 
 sabias ciudad manizales cuenta sistema estaciones hidrometeorologicas manejado labelurl  ; j : 2415. Sim : 0.24527346; No similar. 
 hoy conmemoramos toda comunidadun dia nacional memoria solidaridad victimas confl labelurl  ; j : 2416. Sim : 0.34882876; No similar. 
 conoce impacto beca maria alejandra soler comparte testimonio labelurl labelurl  ; j : 2417. Sim : 0.26482904; No similar. 
 continue formacion registrese openday posgrados conozca programas usted labelurl  ; j : 2418. Sim : 0.38961264; No similar. 
 semana inicia programacion primer semestre 2017 amar comprender opera esperamos labelurl  ; j : 2419. Sim : 0.19449799; No similar. 
 rt biblioeafit 30 noviembre abierta convocatoria tercer premio biblioteca narrativa colombiana labe; j : 2420. Sim : 0.27264804; No similar. 
 consulta previamente oferta electivas toma nota numero clase lista electivas labelurl  ; j : 2421. Sim : 0.38821176; No similar. 
 300 pm institucionaltv lapazenfoco frbarbosa74 dejusticia rodrigo uprimny camilo borrero piensapazu; j : 2422. Sim : 0.20718576; No similar. 
 noticiaun uncolombia fortalece relaciones universidad oklahoma labelurl uofoklahoma via labelurl  ; j : 2423. Sim : 0.3635598; No similar. 
 inclusion paz convivencia temas centrales proxima edicion fida conoce detalles labelurl  ; j : 2424. Sim : 0.56303394; Baja. 
 endirectosabana camaras periodistas directo tomaron centro bogota esperen pronto fotografias  ; j : 2425. Sim : 0.22889607; No similar. 
 nuevo video institucional uncolombia inspira peama labelurl unimedios launpatrimoniodetodos  ; j : 2426. Sim : 0.20225576; No similar. 
 procurador fcarrilloflorez presentacion torneo rosarista debate 2017 aula maxima labelurl  ; j : 2427. Sim : 0.38550964; No similar. 
 hoyeneafit manana realiza encuentro latinoamericano econometricsoc lam lacealames16 labelurl  ; j : 2428. Sim : 0.26543042; No similar. 
 hayrazonesparalapaz universitarios dan catedra plebiscito transmilenio derechounal labelurl via elt; j : 2429. Sim : 0.4757667; No similar. 
 pierdan recitales pregrado musica 20171 mas informacion labelurl labelurl  ; j : 2430. Sim : 0.45666337; No similar. 
 rt hernanolano alegria terminar semana recibiendo bendicion papa emerito ss benedicto xvi sacroprof; j : 2431. Sim : 0.3834207; No similar. 
 hoyeneafit pierdan conversatorio encuentrostelemedellin tv multiplataforma digital labelurl  ; j : 2432. Sim : 0.24036972; No similar. 
 colombia prevencion investigacion nueva maestria epidemiologia posmedunisabana medicinasabana  ; j : 2433. Sim : 0.39304456; No similar. 
 buscar excelencia academica sido parte ideario universidad fundacion obduliovp labelurl  ; j : 2434. Sim : 0.33094975; No similar. 
 esperamos manana miercoles charla movilidadinternacional unisabana labelurl  ; j : 2435. Sim : 0.3978666; No similar. 
 buenviernes comencemos dia informacion ver leer escuchar unparatodos labelurl boletinun  ; j : 2436. Sim : 0.27841428; No similar. 
 efectiva atencion salud mental victimas conflictolabelurl labelurl  ; j : 2437. Sim : 0.20760636; No similar. 
 programateun manana experimenta danza teatro visual auditorioleondegreiff info labelurl  ; j : 2438. Sim : 0.289028; No similar. 
 leidycvalencia hola puedes seguir mas destacado conferencia rede sociales institucionales  ; j : 2439. Sim : 0.40542367; No similar. 
 seis anos hecho muchas propuestas solo aceptado sido negociacion jamas escuchado fs  ; j : 2440. Sim : 0.28072593; No similar. 
 presentacion libro liderazgo femenino maria consuelo cardenas sanz santamaria 300 pm estand labelur; j : 2441. Sim : 0.39307788; No similar. 
 rt conexionista bienvenidos comsabana unisabana estudiantes diseno unisgt placer compartir ustedes ; j : 2442. Sim : 0.24626166; No similar. 
 comunidadun inscribete asistir catedra currie 2016 info labelurl entrada libre unbogota cidunal fce; j : 2443. Sim : 0.39552793; No similar. 
 menos 10 canchas tipo nivel mundial gabriel silgado dmuur inauguracion cancha squash labelurl  ; j : 2444. Sim : 0.24029136; No similar. 
 hoy ultimo dia plazo aproveches oferta viviendauniversitaria puedas vivir torre labelurl  ; j : 2445. Sim : 0.32759458; No similar. 
 capturatucampus lente telefono bienestarsabana quieres participar labelurl labelurl  ; j : 2446. Sim : 0.13505098; No similar. 
 hoyeneafit tambien damos bienvenida profesores institucion ano lectivo 2017  ; j : 2447. Sim : 0.43732575; No similar. 
 rt behrentz rector pablonavasuand graduandos uniandes gradosuniandes ojala mejores consideren servi; j : 2448. Sim : 0.30970088; No similar. 
 sabado vivir pasion fotografia asi salida curso libre bienestarsabana labelurl  ; j : 2449. Sim : 0.39965054; No similar. 
 28 mayo vive eafit iv investigaton buenas historias bien contadas encuentro inve labelurl  ; j : 2450. Sim : 0.30207947; No similar. 
 envivo noticiasrcn hoy unisabanaradio comsabana periodismo amolaradio labelurl  ; j : 2451. Sim : 0.22378486; No similar. 
 continua semana artes paz conozca toda programacion labelurl participe labelurl  ; j : 2452. Sim : 0.29381624; No similar. 
 rt sicsuper sic otorgo patente invencion uniandes hospital universitario san ignacio chudelyon labe; j : 2453. Sim : 0.2703606; No similar. 
 rt comsabana diplomadoscomsabana interesa tema esperan estudiarlo unisabana labelurl  ; j : 2454. Sim : 0.12441744; No similar. 
 comunicado vicerrectoria unbogota toda comunidad sede jaimefrankyr mantillaignacio labelurl  ; j : 2455. Sim : 0.35440573; No similar. 
 septiembre 1 2 xiii jornadas filosoficas edificio k auditorio 2 filosofiaunisabana labelurl  ; j : 2456. Sim : 0.27669975; No similar. 
 rt unimedios rechaza accion violenta ocurrida ayer campus sede bogota jaimefrankyr unbogota labelur; j : 2457. Sim : 0.34093645; No similar. 
 partir manana vive encuentro multicultural idiomas urosario labelurl labelurl  ; j : 2458. Sim : 0.13692302; No similar. 
 pierdas charla daan van der gouwe experto holandes reduccion dano drogas labelurl  ; j : 2459. Sim : 0.36604404; No similar. 
 mala prensa trump labelurl jcmvelandia comsabana analisis unisabana eltiempo  ; j : 2460. Sim : 0.37252453; No similar. 
 facultad humanasunal abiertas inscripciones diplomado correccion estilo labelurl  ; j : 2461. Sim : 0.38188294; No similar. 
 constitucion velez primer paso lucha sufragio femenino colombia labelurl labelurl  ; j : 2462. Sim : 0.28134796; No similar. 
 primer paso lucha sufragio femenino colombia escenarios inclusion labelurl labelurl  ; j : 2463. Sim : 0.2646693; No similar. 
 lapazenfoco dato exacto costo conflicto armado inmenso alaire institucionaltv piensapazunal  ; j : 2464. Sim : -0.027941065; No similar. 
 programateun concierto randal corsen trio jazz holanda culturaun labelurl circularun divcultural  ; j : 2465. Sim : 0.20961283; No similar. 
 hoy vivo 600 pm voleibol femenino uniandes vs universidad nacional labelurl labelurl  ; j : 2466. Sim : 0.15259731; No similar. 
 comunidadun conoce mas sedes haz recorrido virtual sede medellin labelurl labelurl  ; j : 2467. Sim : 0.48683113; No similar. 
 momento aprender nuevo arte fotografia cocina musica mas cursos libres bienestarsabana labelurl  ; j : 2468. Sim : 0.29063419; No similar. 
 rt jrestrp felicitaciones afergussonb consiliario profesor urosarionews designacion negociador proc; j : 2469. Sim : 0.30131432; No similar. 
 noticiaun video censo reinsertados mantillaignacio piensapazunal hayrazonesparalapaz labelurl  ; j : 2470. Sim : 0.24132147; No similar. 
 rt bienestarsabana damos primer paso 2da sesion formacion voluntarios visita pontifexes unisabana l; j : 2471. Sim : 0.4087349; No similar. 
 consulta temas seran tratados jornadas internacionales derecho tributario labelurl labelurl  ; j : 2472. Sim : 0.26056433; No similar. 
 rt bienestarsabana ultimos dias inscripciones concurso arboles pesebres iniciamos cuenta regresiva ; j : 2473. Sim : 0.49909508; No similar. 
 consulta condiciones estimulo investigacion biodiversidad labelurl labelurl  ; j : 2474. Sim : 0.3628051; No similar. 
 hoy ii foro internacional paz desafios encuentro sociedad civil fuerzas militares labelurl  ; j : 2475. Sim : 0.20922418; No similar. 
 hoy 400 pm conoce diplomado transformacion digital forum elearning webinar registrate aqu labelurl ; j : 2476. Sim : 0.36222398; No similar. 
 comunidadun inscribete asistir nueva sesion debatesun entrada libre previa inscripcion labelurl  ; j : 2477. Sim : 0.42008278; No similar. 
 primera feria virtual emprendimientos ventana sonar invita charlas disponibles ver labelurl  ; j : 2478. Sim : 0.24375767; No similar. 
