Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.48028332; No similar. 
 rt inalde empresarios estan realizando analisis estrategico toma decisiones jorgeivangomezo labelur; j : 1817. Sim : 0.36892888; No similar. 
 semana especial abogados politologos derechousabana cpoliticasus labelurl labelurl  ; j : 1818. Sim : 0.26379868; No similar. 
 incunables biblioteca antigua urosario repetitiones domini joannis calderini labelurl labelurl  ; j : 1819. Sim : 0.17397219; No similar. 
 vinculados asunto ver legitimidad sostenibilidad acordado carlosholmestru beneficiosdelapaz  ; j : 1820. Sim : 0.15451016; No similar. 
 lunes bueno comenzar semana saludando equipo unisabanaradio diamundialdelaradio labelurl  ; j : 1821. Sim : 0.07862602; No similar. 
 tres estudiantes uniandinos medicina mejores saber pro pais labelurl labelurl  ; j : 1822. Sim : 0.50745046; Baja. 
 tener control frente problematicas sociales ficogutierrez medcomovamos labelurl  ; j : 1823. Sim : 0.37667996; No similar. 
 ministro justicia enriquegilbgil interviene foro ticsanticorrupcion urosarionews labelurl  ; j : 1824. Sim : 0.13655488; No similar. 
 rt bienestarsabana cierra semestre cero estres semana finales invitamos poner practica tip tomar  ; j : 1825. Sim : 0.13186257; No similar. 
 persona trabajado temas voy dedicar tender puentes francisco santos exvicepresidente  ; j : 1826. Sim : 0.40609473; No similar. 
 rt facisouniandes comienza diapaiz desafios eticos politicos metodologicos trabajo psicosocial acom; j : 1827. Sim : 0.4789011; No similar. 
 gracias eafit oportunidad ciudad nuevos formatos necesitan espacios julio gaviria comision filmica ; j : 1828. Sim : 0.44822305; No similar. 
 rt ifaunisabana tecnologia quite paz casa pautas seguro tic congreso familia labelurl  ; j : 1829. Sim : 0.28933498; No similar. 
 comision tecnica miembros gobierno representantes ruta gran pacto nacional aordonezm lapazesposible; j : 1830. Sim : 0.38841057; No similar. 
 television infancia ifaunisabana jcdiazbohorquez labelurl  ; j : 1831. Sim : 0.24660034; No similar. 
 momento vivo experienciaeafitlive pregrado ingenieria diseno producto labelurl  ; j : 1832. Sim : 0.42429847; No similar. 
 uncolombia solidariza estudiantes mocoa resultado perjudicados tragedia labelurl  ; j : 1833. Sim : 0.28544253; No similar. 
 preguntas balance social uncolombia envialas aqui labelurl launcuenta  ; j : 1834. Sim : 0.35391793; No similar. 
 preguntas balance social uncolombia hazlas aqui labelurl launcuenta labelurl  ; j : 1835. Sim : 0.32529423; No similar. 
 aprovecha tiempos libres clases decide futuro educacion completa encuesta labelurl miplandecenal  ; j : 1836. Sim : 0.25722045; No similar. 
 interviene general edoherrerab equipo negociador gobierno conversaciones eln beneficiosdelapaz labe; j : 1837. Sim : 0.2090129; No similar. 
 fotogaleria asi avanzan trabajos adecuacion unbogota labelurl unimedios labelurl  ; j : 1838. Sim : 0.33553562; No similar. 
 izquierda latinoamericana crisis reflexion turbulencia politica region labelurl labelurl  ; j : 1839. Sim : 0.4205103; No similar. 
 viste tercer capitulo dialogomayortv revivie mejores momentos labelurl labelurl  ; j : 1840. Sim : 0.227188; No similar. 
 rt congresovisible dientes reforma rural integral atacar pobreza labelurl labelurl  ; j : 1841. Sim : 0.24049515; No similar. 
 urosario expertos analizan situacion cambio climatico marco politicas regimen juridico naciona labe; j : 1842. Sim : 0.54391205; Baja. 
 ven descubre tesoros archivo historico labelurl labelurl  ; j : 1843. Sim : 0.21945801; No similar. 
 realizaste evaluacion profesores descubre mas oportunidad labelurl labelurl  ; j : 1844. Sim : 0.51553625; Baja. 
 movilidad apalancador transformacion ciudad debe ser entendida instrumento equidad labelurl  ; j : 1845. Sim : 0.2978676; No similar. 
 presidente juanmansantos dicho van escuchar presenten acuerdos fiscal nestor h martinez lapazesposi; j : 1846. Sim : 0.36566493; No similar. 
 mensaje papa francisco cuaresma 2017 labelurl  ; j : 1847. Sim : 0.36322019; No similar. 
 lanzamiento mediosdigitalesur mejor periodico nova et vetera tambien web labelurl labelurl  ; j : 1848. Sim : 0.30786857; No similar. 
 lea hoy elcolombiano sempegua rezaron escuela flotara labelurl  ; j : 1849. Sim : 0.17879155; No similar. 
 articulos profesores teoria control convencionalidad profesor hernanolano scopus labelurl  ; j : 1850. Sim : 0.501331; Baja. 
 rt hernanolano jueves 900 pm unisabanaradio historiavoces unisabana labelurl  ; j : 1851. Sim : 0.17589879; No similar. 
 expresidente alvaro uribe velez querra salvar acuerdo hecho enemigos querria lanzarles cable c vela; j : 1852. Sim : 0.4197305; No similar. 
 acerca emprender muestra estudiantes practica emprenderismo esperamos proximo 19 julio labelurl  ; j : 1853. Sim : 0.31939805; No similar. 
 rt areametropol revive emision dialogosmetropolitanos mediteenelconsumo eafit epmestamosahi telemed; j : 1854. Sim : 0.23971; No similar. 
 obduliovp padres familia estan hoy encuentro excelencia innovacion tecnologia labelurl  ; j : 1855. Sim : 0.5167774; Baja. 
 comienza semestre 4 electivas instituto familia ifaunisabana labelurl  ; j : 1856. Sim : 0.20482774; No similar. 
 retos desafios beneficios jurisdiccion especial paz comparte preguntas hablemosdepazur labelurl  ; j : 1857. Sim : 0.28728372; No similar. 
 falta informacion incide toma decision aprendizaje andreschiappe tedxunisabana eltiempo labelurl  ; j : 1858. Sim : 0.23353331; No similar. 
 articulo unperiodico turismo proyectos inmobiliarios amenazan centros historicos labelurl via label; j : 1859. Sim : 0.42460912; No similar. 
 si rebelion farc ceso va pasar operadores justicia fiscal nestor humberto martinez lapazesposible  ; j : 1860. Sim : 0.53986895; Baja. 
 dia andes detuvo pensar sonar paz labelurl labelurl  ; j : 1861. Sim : 0.2877221; No similar. 
 rt cideruniandes ix seminario internacional investigacion urbanismo bogota barcelona mas informacio; j : 1862. Sim : 0.53832424; Baja. 
 programa vocesrcn trasmitira vivo urosarionews toda colombia  ; j : 1863. Sim : 0.32242602; No similar. 
 macartizaron justicia paz triste quedaron aprendizajes pasaron cosas interesantes francisco santos ; j : 1864. Sim : 0.40644634; No similar. 
 comunidadun sabias proyecto estudiante cambio vida nino launtransformavidas labelurl  ; j : 1865. Sim : 0.3870698; No similar. 
 rt economiauandes interviene juan camilo cardenas decano facultad economia uniandes ensenanza econo; j : 1866. Sim : 0.54156905; Baja. 
 cuales claves emprendimiento exitoso tip mitos aspectos tener cuenta labelurl  ; j : 1867. Sim : 0.18508421; No similar. 
 manana eafit pierdan lanzamiento libro nuevos asentamientos informales urbanista david gouverne lab; j : 1868. Sim : 0.4796982; No similar. 
 ingesta corto estudiantes comsabana participando smart filmsla votacion cierra 600 pm labelurl  ; j : 1869. Sim : 0.34383667; No similar. 
 sabemos vale pena formar maestros conozcan nueva facultad cifeuniandes labelurl labelurl  ; j : 1870. Sim : 0.30748123; No similar. 
 rt oaduniandes ayeryhoy carrera yarumal figura mapa levantado 1849 agustin codazzi actualmente call; j : 1871. Sim : 0.32415193; No similar. 
 partidario tercera via mercado posible necesario juanmansantos labelurl  ; j : 1872. Sim : 0.080601364; No similar. 
 actividad busca promover compromiso civico jovenes participa labelurl labelurl  ; j : 1873. Sim : 0.3577784; No similar. 
 rt dialogomayortv significado 100 anos diplomacia indigena colombia comunidadindigena canalunoco la; j : 1874. Sim : 0.44546995; No similar. 
 rt comsabana esperamos mediakom conozcan mejores trabajos alumnos comsabana jueves 24nov  ; j : 1875. Sim : 0.20397307; No similar. 
 felicito gestion ser ejemplo inclusion social cultura universidades pais labelurl  ; j : 1876. Sim : 0.6739447; Media. 
 humanidades narrativas digitales jaime humberto borja uniandes mediosdigitalesur  ; j : 1877. Sim : 0.40773302; No similar. 
 asi desarrolla 5ta edicion dia innovacion  ; j : 1878. Sim : 0.5160527; Baja. 
 rt educaunisabana ven visitar train station opencampus2017 vive experiencia estilo viejo oeste unis; j : 1879. Sim : 0.22253391; No similar. 
 fortalece capacidades profesionales area educacion continua facultad ciencias labelurl  ; j : 1880. Sim : 0.53976506; Baja. 
 rt cgpatarroyo conferencia virginia bouvier mujer genero procesos paz semana ciencias humanas socia; j : 1881. Sim : 0.44987345; No similar. 
 juicio expertos colombia 7 mundo potencialidad alimentaria humberto calle jefe equipopazgob benefic; j : 1882. Sim : 0.49752477; No similar. 
 ayudar personas discapacitadas movilizarse largo sedes uncolombia bienestar labelurl  ; j : 1883. Sim : 0.2505472; No similar. 
 noticiaun naciones unidas firman acuerdo gestion energetica industria onudicolombia labelurl  ; j : 1884. Sim : 0.40852523; No similar. 
 rt comsabana decana apgguzman comparte padres estudiantes admitidos aspectos mas importantes 2 prog; j : 1885. Sim : 0.4155869; No similar. 
 felicitaciones grado conocen comprometen u participen labelurl labelurl  ; j : 1886. Sim : 0.18477851; No similar. 
 rt cementosargos juan esteban calle habla retos exportacion internacionalizacion foro organizado ea; j : 1887. Sim : 0.48489127; No similar. 
 comunidadun recuerda puedes enviarnos preguntas utilizando ht launcuenta balance social 2015 labelu; j : 1888. Sim : 0.25682685; No similar. 
 nuevas perspectivas propiedad intelectual arte contemporaneo labelurl labelurl  ; j : 1889. Sim : 0.28942195; No similar. 
 hoyeneafit esperamos encuentro crear cultura violencia medellin noviolenciaton labelurl  ; j : 1890. Sim : 0.39655977; No similar. 
 eln dice queremos casa carro beca acuerdo politico habra iniciativa favorabilidad politica c veland; j : 1891. Sim : 0.470788; No similar. 
 invitamos conocer beneficios dejar carro casa sosporelaire labelurl  ; j : 1892. Sim : 0.23353173; No similar. 
 disfruta mejor cultura centro historico bogota labelurl labelurl  ; j : 1893. Sim : 0.36529514; No similar. 
 papa invita ser parte cambio juan nicolas cortes estudiante derechousabana voluntariosunisabana lab; j : 1894. Sim : 0.38552314; No similar. 
 isacio serna estudiante medicinasabana serpilopaga logra beca martin luther king jr fellowship prog; j : 1895. Sim : 0.43632355; No similar. 
 serpilopaga primera version habia 33 universidades segunda 39 tercera seran 44 labelurl  ; j : 1896. Sim : 0.30514768; No similar. 
 futbol samba lepra disputaron final vi torneo futbol alumnisabana labelurl labelurl  ; j : 1897. Sim : 0.1228069; No similar. 
 paz colombia si pensamos ninos columna profesor jeffergm educaunisabana via revistasemana labelurl ; j : 1898. Sim : 0.5519509; Baja. 
 aqui alternativa diferente convocar asamblea nacional constituyente aordonezm lospresidenciables201; j : 1899. Sim : 0.23735352; No similar. 
 descubre participar convocatoria beca italiano societa dante alighieri labelurl labelurl  ; j : 1900. Sim : 0.23234856; No similar. 
 hoy educaunisabana representantes 18 facultades educacion reunion asociacion colombiana fac labelur; j : 1901. Sim : 0.57027215; Baja. 
 rt serpilopaga pilos semana llena buena energia afrontar compromisos academicos personales p  ; j : 1902. Sim : 0.44448194; No similar. 
 francisco santos debate asistentes evento transmision labelurl  ; j : 1903. Sim : 0.513665; Baja. 
 buenos dias campus recibe hoy familias futuros estudiantes bienvenidos  ; j : 1904. Sim : 0.42934334; No similar. 
 rt ausechea consiliario alberto fergusson sofa escuela administracion admonurosario urosarionews la; j : 1905. Sim : 0.25637376; No similar. 
 rt craiur asi vive experiencia crai haz parte tambien viveelcrai consejoech urosarionews urosariora; j : 1906. Sim : 0.24993257; No similar. 
 rt maestriacomdgt maestriacomdgt presencial componente virtual do rutas formacion profundizacion in; j : 1907. Sim : 0.3744241; No similar. 
 poder ideas asi vivio filosofia primer dia opencampus2017 labelurl  ; j : 1908. Sim : 0.52126324; Baja. 
 nicolas martinez graduado medicinasabana gano beca investigacion hemopatias via actasanitaria label; j : 1909. Sim : 0.5086514; Baja. 
 fondo dorarothlisberger da becas estudiantes facultad ciencias sociales solidaridaduniandes labelur; j : 1910. Sim : 0.4689307; No similar. 
 rt educaunisabana representantes 18 facultades educacion inicia reunion asociacion colombiana facul; j : 1911. Sim : 0.5870134; Baja. 
 rt corpovisionario hora eafit inicia conferencia culturaciudadana motor transformacion social cargo; j : 1912. Sim : 0.22182694; No similar. 
 comienza catedraendirecto endirectosabana comsabana conversatorio humberto calle periodismo tiempo ; j : 1913. Sim : 0.2516464; No similar. 
 rt unisabanaradio excusa recuerda puedes escuchar usr tunein radio app radio garden unisabana app y; j : 1914. Sim : 0.1760022; No similar. 
 pierdas lospresidenciables2018 compartiendo compromisos frente temas mas relevantes pais labelurl  ; j : 1915. Sim : 0.3455283; No similar. 
 felizsabado hoy damos bienvenida familias futuros estudiantes labelurl  ; j : 1916. Sim : 0.443947; No similar. 
 aunque asistan ceremonias grados cada graduando importante universidad hoy labelurl  ; j : 1917. Sim : 0.32363203; No similar. 
 obsesion siempre lograr pais igualdad desarrollo economico enrique penalosa labelurl  ; j : 1918. Sim : 0.551496; Baja. 
 debemos construir mejor pais cultura cultura construye memoria desarmados lleno  ; j : 1919. Sim : 0.36228302; No similar. 
 rt urinvestigacion pensar largo plazo construccion pais urosarionews forofinanciacionctei labelurl ; j : 1920. Sim : 0.39645946; No similar. 
 cuantos colombianos subido podio jj oo respuesta labelurl somosolimpicos  ; j : 1921. Sim : 0.3088753; No similar. 
 viernes crear innovar aprender profesores unisabana labelurl  ; j : 1922. Sim : 0.4174499; No similar. 
 conoce titulos publican bajo sello ur feria libro  ; j : 1923. Sim : 0.15437543; No similar. 
 bueno tenerlos hoy metas suenos educaunisabana labelurl  ; j : 1924. Sim : 0.34920976; No similar. 
 gracias apoyo familia vegalara personas vanessa colmenares cumplen suenos solidaridaduniandes label; j : 1925. Sim : 0.43974745; No similar. 
 proyectos estudiantiles afrontar problemas relacionados accion politica violenta labelurl labelurl ; j : 1926. Sim : 0.41703123; No similar. 
 empresario toma mejores decisiones pais puede progresar luis carlos bravo inalde foro labelurl  ; j : 1927. Sim : 0.4144887; No similar. 
 facultad filosofia ciencias humanas celebra cinco anos actividades academicas felicitaciones labelu; j : 1928. Sim : 0.56272596; Baja. 
 rt comsabana muchas gracias direccion comunicacion institucional unisabana apoyo diadelperiodista p; j : 1929. Sim : 0.47189727; No similar. 
 combatir corrupcion primera catedra bogota conoce mas labelurl labelurl  ; j : 1930. Sim : 0.50449866; Baja. 
 referendo mecanismo idoneo ofrece dificultades practicas aplicacion carlosholmestru beneficiosdelap; j : 1931. Sim : 0.28534314; No similar. 
 cesar ninos van clase pesar inundaciones tecnologia transformacion social 57anoseafit labelurl  ; j : 1932. Sim : 0.54614437; Baja. 
 minutos antanasmockus dara leccion inaugural diplomado cultura ciudadana desarrolla eafit conveni l; j : 1933. Sim : 0.47123817; No similar. 
 orgulloun siete descubrimientos cientificos enaltecen uncolombia labelurl via revistadinero  ; j : 1934. Sim : 0.3644711; No similar. 
 edicion 112 eleafitense conozcan casa jordan emblema patrimonial medellin labelurl  ; j : 1935. Sim : 0.32287067; No similar. 
 minutos eafit foro regional procedimientoabreviado intervencion nestor humberto martinez labelurl  ; j : 1936. Sim : 0.5251; Baja. 
