Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5156634; Baja. 
 rt arqdisua recuerde viernes 28 abril esperamos laferia labelurl  ; j : 3411. Sim : 0.32342243; No similar. 
 comunidadun sabes importante dialogo lograr bienestar merecemos valoresun labelurl  ; j : 3412. Sim : 0.3154334; No similar. 
 rt ctaunisabana gracias profesores unisabana acompanaron vi semana inmersion pronto estaran disponi; j : 3413. Sim : 0.39436296; No similar. 
 investigacionun primera leche vaca podria encontrarse tratamiento efectivo cancer oral labelurl  ; j : 3414. Sim : 0.127926; No similar. 
 claves luchar pereza comunicativa encontrar historias detras detalles visita labelurl  ; j : 3415. Sim : 0.14046825; No similar. 
 rt derechousabana jorge ivan cuervo acompana foro contrast plebiscito si unisabana elespectador cpo; j : 3416. Sim : 0.5226291; Baja. 
 educacion medida tema habla mantillaignacio nuevo articulo elespectador labelurl  ; j : 3417. Sim : 0.3787824; No similar. 
 rt arqdisua conferencia misterios sagrada familia ultima etapa construccion manana 230pm labelurl  ; j : 3418. Sim : 0.5254581; Baja. 
 comunidadun partir hoy recuerda identificarte ingreses campus unbogota tarjeta inteligente labelurl; j : 3419. Sim : 0.27418855; No similar. 
 democratas apoyo posconflicto colombiano republicanos duda natalia escobar pemberthy labelurl  ; j : 3420. Sim : 0.38405004; No similar. 
 unisaban cibecom2017 miami comunicacion reputacion corporativa cambio manana segundo dia seguir apr; j : 3421. Sim : 0.5946791; Baja. 
 rt inguniandes vamos romper record 1500 bicis poder uniandes hoy diasincarro labelurl  ; j : 3422. Sim : 0.17522374; No similar. 
 noticiaun uncaribe firmo convenio universidad costa rica launcuenta labelurl via unimedios  ; j : 3423. Sim : 0.40523857; No similar. 
 esperamos proxima semana conferencia nuevos populismos sociologo daniel pecaut labelurl  ; j : 3424. Sim : 0.5690177; Baja. 
 cienciaydesarrollour acuerdo pensionados puedan tener nueva actividad laboral perder beneficio pens; j : 3425. Sim : 0.25647017; No similar. 
 debemos transformar crecimiento economico crecimiento inclusivo juanmanuelgalan lospresidenciables2; j : 3426. Sim : 0.21715663; No similar. 
 empleados mejores agentes reputacion organizacion aalloza unisabana labelurl  ; j : 3427. Sim : 0.2923487; No similar. 
 faltan 2 dias presentacion informe nacional competitividad 20162017 entrada libre ecofineafit label; j : 3428. Sim : 0.41607404; No similar. 
 oficiales policiacolombia forman alta gerencia eafit labelurl labelurl  ; j : 3429. Sim : 0.17193377; No similar. 
 conoce mas gino salcedo rosaristasdeoro labelurl somosolimpicos labelurl  ; j : 3430. Sim : 0.19434161; No similar. 
 rt lasallezipa saludo unisabana 37anosunisabana contribuyendo desarrollo pais  ; j : 3431. Sim : 0.43647248; No similar. 
 conoces acuerdos habana sabes pasando materia economica manana lapazenfoco 300 pm institucionaltv  ; j : 3432. Sim : 0.5040795; Baja. 
 hoyeneafit active learn worshop series dara inicio 900 be bloque 19 414 aula clase invertida labelu; j : 3433. Sim : 0.418111; No similar. 
 diablo detalles colombia tambien usos contemporaneos democracia directa labelurl  ; j : 3434. Sim : 0.45804286; No similar. 
 rt comsabana falta semanacomsabana fecha oficial realizacion sera martes 25 viernes 28 octubre  ; j : 3435. Sim : 0.43573123; No similar. 
 rt unmedellin comprometemos conservacion recursos enciende ahorro ambiente ahorraun labelurl  ; j : 3436. Sim : 0.20514493; No similar. 
 eafit esperamos feria internacional hoy manana 900 be 500 pm plazoleta labelurl  ; j : 3437. Sim : 0.65097654; Baja. 
 comparte ideas aportes inquietudes rector jrestrp labelurl conversandoconjosemanuel labelurl  ; j : 3438. Sim : 0.23928253; No similar. 
 uncolombia lamenta fallecimiento ex rector enrique carvajal labelurl mantillaignacio labelurl  ; j : 3439. Sim : 0.39784214; No similar. 
 debateplebiscitour plebiscito si fin guerra doctor cesargaviriat  ; j : 3440. Sim : 0.226775; No similar. 
 chicle pega cliche espanol endefensadelidioma jairo valderrama comsabana labelurl  ; j : 3441. Sim : 0.312063; No similar. 
 paraleer serie grandes maestros leopoldo uprimny rosenfeld maestro constitucionalismo labelurl via ; j : 3442. Sim : 0.29946426; No similar. 
 maestria epidemiologia base futura escuela salud publica salud colombia labelurl  ; j : 3443. Sim : 0.39964414; No similar. 
 rt apgguzman necesita recurso humano calificado responder momento historico turismo mincomercioco u; j : 3444. Sim : 0.1627547; No similar. 
 rt ausechea rector jrestrp abre concurso rosarista administracion cra 2016 admonurosario urosarione; j : 3445. Sim : 0.36414495; No similar. 
 corea norte senal alerta mundo lee mas labelurl labelurl  ; j : 3446. Sim : 0.39326763; No similar. 
 historia corte suprema justicia colombia lanzamiento ediciones uniandes labelurl labelurl  ; j : 3447. Sim : 0.35412037; No similar. 
 rt areametropol debemos ser participes cambio modelo apuesta sostenibilidad resalta eugenioprieto s; j : 3448. Sim : 0.14014174; No similar. 
 conocimiento conductas terceros civiles jep rafael nieto loaiza ex vicemin justicia labelurl  ; j : 3449. Sim : 0.19159469; No similar. 
 eafit tendra noche espanola 10 agosto auditorio fundadores 800 pm ingreso boleta labelurl  ; j : 3450. Sim : 0.5259302; Baja. 
 tarea periodismo investigacion panamapapers cibecom cibecom2017 labelurl  ; j : 3451. Sim : 0.31827584; No similar. 
 comunidadun inscribete correr proximo domingo 700 be campus ciudad universitaria labelurl  ; j : 3452. Sim : 0.537399; Baja. 
 hacer hacer elaborar hoja vida encuentra recomendaciones labelurl labelurl  ; j : 3453. Sim : 0.16772573; No similar. 
 hoy 1000 be campito feria diseno pierda arqdisua agendauniandes labelurl  ; j : 3454. Sim : 0.5627226; Baja. 
 manana comienza festival aves medellin labelurl labelurl  ; j : 3455. Sim : 0.39765662; No similar. 
 noticiaun crece movilidad internacional docentes unmanizales internacionalizacionun labelurl via un; j : 3456. Sim : 0.24266075; No similar. 
 rt jrrodriguezgil obduliovp rector unisabana anima estudiantes neiva ser ciudadanos mundo labelurl ; j : 3457. Sim : 0.41514233; No similar. 
 implica situado dolor conferencia steven reisner vivo manana 800 be labelurl  ; j : 3458. Sim : 0.43558922; No similar. 
 programateun manana 730 be unanalisis misionajupiter observatorio astronomico nacional 985unradio u; j : 3459. Sim : 0.42197224; No similar. 
 rt urosarioradio estudiantes admonurosario preguntan conversandoconjosemanuel envianos preguntas sa; j : 3460. Sim : 0.21919024; No similar. 
 logro 57anoseafit transformar forma interactuar mundo eafitidiomas labelurl  ; j : 3461. Sim : 0.1117706; No similar. 
 recomendamos genteelpoblado mateo mejores investigadores ciudad labelurl  ; j : 3462. Sim : 0.30761915; No similar. 
 noticiaun 34 pruebas incentivan gusto lectura unmanizales egresadosun labelurl via unimedios  ; j : 3463. Sim : 0.30619556; No similar. 
 video mas do mil postales corbusier exponen base investigacion reflexiones labelurl  ; j : 3464. Sim : 0.31063244; No similar. 
 costo acceso publicaciones sigue siendo factor tener cuenta julie massal uncolombia mediosdigitales; j : 3465. Sim : 0.02267808; No similar. 
 rt sapienciamed beneficiario fondo sapiencia epm universidades estudias eafit agenda cita renovar c; j : 3466. Sim : 0.48447207; No similar. 
 transformacion fuerzasmilcol nace proceso paz conlleva ninguna disminucion general edoherrerab bene; j : 3467. Sim : 0.40603444; No similar. 
 nadie pueden llevar dejar armas despues cambiarle reglas juego claralopezobre lospresidenciables201; j : 3468. Sim : 0.21086982; No similar. 
 olviden asistir proximo lunes conversatorio programas stem modelos educacion ctel esperam labelurl ; j : 3469. Sim : 0.3956215; No similar. 
 tren estudiantes iran universidad sabana labelurl via eltiempo  ; j : 3470. Sim : 0.5277678; Baja. 
 jorge emilio rey gobernador cundinamarca presentacion primer informe calidad vida sabana ce labelur; j : 3471. Sim : 0.52380913; Baja. 
 redcomovamoscol califico medellin 9 ciudades mejores condiciones estudiantes  ; j : 3472. Sim : 0.33476213; No similar. 
 profesor luis garcia nombrado socio honorario american concrete institute labelurl labelurl  ; j : 3473. Sim : 0.38908544; No similar. 
 necesitamos salud hernandez libre humberto calle jefe equipopazgob beneficiosdelapaz labelurl  ; j : 3474. Sim : 0.4839452; No similar. 
 rt behrentz hoy nativos digitales garantizar derechos rede sociales uniandes vealo stream labelurl ; j : 3475. Sim : 0.30988634; No similar. 
 visite expo ex conozca trabajo egresados arquitectura diseno labelurl labelurl  ; j : 3476. Sim : 0.3162401; No similar. 
 rt alcaldiademed manana itmmedellin tomes foto participes becas estudiar eafit  ; j : 3477. Sim : 0.5105787; Baja. 
 trabajo infantil colombia sector rural preponderancia factor cultural conoce mas labelurl  ; j : 3478. Sim : 0.18369715; No similar. 
 comunidadun rector uncolombia habla vivo larepublicaco envia preguntas labelurl  ; j : 3479. Sim : 0.39544824; No similar. 
 podemos predicar seguridad juridica negarla claralopezobre lospresidenciables2018  ; j : 3480. Sim : 0.3114572; No similar. 
 pueden seguir workshop autor investigadores labelurl labelurl  ; j : 3481. Sim : 0.056457236; No similar. 
 rt telemedellin hoy dia ven disfruta retreta eafit canal parque labelurl  ; j : 3482. Sim : 0.5256765; Baja. 
 nuevo articulo rector mantillaignacio elespectador profesor universitario 80 labelurl  ; j : 3483. Sim : 0.4115247; No similar. 
 defensa idioma cuidado palabras virus profesor comsabana jairo valderrama via eltiempo labelurl  ; j : 3484. Sim : 0.30315682; No similar. 
 ventana vision paz eafitbogota  ; j : 3485. Sim : 0.43651277; No similar. 
 pocas palabras herbert giraldo gomez director nacional planeacion uncolombia video labelurl untelev; j : 3486. Sim : 0.51256746; Baja. 
 rt fedesarrollo queremos compartir gran noticia grupoargos aporta 4 mil millones fortalecer fedesar; j : 3487. Sim : 0.28730708; No similar. 
 mmento panel reduccion consumo foroungasscol labelurl  ; j : 3488. Sim : 0.14288211; No similar. 
 contaminacion aire quinta causa muerte mundo juan gabriel pineros docente universidad nacional sosp; j : 3489. Sim : 0.46995765; No similar. 
 rt bluradioco alaire diego cediel politologo docente unisabana analisis resultados parciales elecci; j : 3490. Sim : 0.32206443; No similar. 
 hoy feria amasijos gastronomiaunisanana eicea ven primer piso k junto puente gri labelurl  ; j : 3491. Sim : 0.34141487; No similar. 
 rt alumnisabana pronto encontraremos graduados facultad enfermeria rehabilitacion registrate labelu; j : 3492. Sim : 0.49330893; No similar. 
 oculta obra muchas lecturas historia familia finca epoca pueblo juan luis mejia eafitpereira  ; j : 3493. Sim : 0.41124293; No similar. 
 rt politicaur comenzo tendencias perspectivas relaciones internacionales america latina summer scho; j : 3494. Sim : 0.41391516; No similar. 
 apropiamiento responsable cuidado instalaciones deportivas uncolombia tambien bienestar labelurl  ; j : 3495. Sim : 0.15830842; No similar. 
 rt educaunisabana ninos pazconferencia dra elsa castaneda vi congreso internacional pedagogia infan; j : 3496. Sim : 0.46527636; No similar. 
 comunidadun mantillaignacio habla grietas goteras ciudad universitaria labelurl  ; j : 3497. Sim : 0.26588723; No similar. 
 linagira revistasemana edcouniandes buenos dias mooc gratuitos plataforma cobra obtencion certifica; j : 3498. Sim : 0.33655155; No similar. 
 biblioteca centro eafit sala quiere contribuir experiencia universitaria estudiantes  ; j : 3499. Sim : 0.3891215; No similar. 
 rt lacucaramacara inalde alumnos participantes pues participan construccion conocimiento luis carlo; j : 3500. Sim : 0.41356066; No similar. 
 tres publicaciones joseph stiglitz debes leer labelurl elfuturodecolombia nobelenelrosario labelurl; j : 3501. Sim : 0.16243982; No similar. 
 rt comsabana gracias padres familia hoy nutren encuentroexcelencia neiva gracias esco  ; j : 3502. Sim : 0.25116307; No similar. 
 docentes eafit analizan uso extranjerismos castellano labelurl labelurl  ; j : 3503. Sim : 0.1996747; No similar. 
 hoy 800 pm videoconferencia familia ciudadania ifaunisabana puedes verla entrando aqui labelurl  ; j : 3504. Sim : 0.4967207; No similar. 
 inicia foroungasscol urosario labelurl  ; j : 3505. Sim : 0.052206602; No similar. 
 podemos decir hoy tema justicia avanza implementacion grnaranjo elretodelajep  ; j : 3506. Sim : 0.40617448; No similar. 
 normas internacionales podrian afectar reforma tributaria temas inter labelurl labelurl  ; j : 3507. Sim : 0.18475208; No similar. 
 midase gastos si va pedir prestado conozca bancos cobran maria teresa macias labelurl via eltiempo ; j : 3508. Sim : 0.349857; No similar. 
 rt egobuniandes tertulia nota politica 28 sera 6 abril inscripciones labelurl economiauandes uni  ; j : 3509. Sim : 0.48301378; No similar. 
 intervencion profesor ruben sanchez acuerdos paz institucionalidad hablemosdepazur labelurl  ; j : 3510. Sim : 0.5685823; Baja. 
 encuesta consideras colombia pais mas feliz mundo felicidad  ; j : 3511. Sim : 0.531655; Baja. 
 accion educativa deja huella facultad educacion celebra 40 anos labelurl  ; j : 3512. Sim : 0.55814606; Baja. 
 rt comsabana empieza worldcafe vestibulo norte unisabana semanacomsabana labelurl  ; j : 3513. Sim : 0.30984223; No similar. 
 historia oficial amor trata agradecido contar familia ricardo silva pbnc labelurl  ; j : 3514. Sim : 0.35632336; No similar. 
 hoy hablamos paz mujeres hicieron parte proceso colombia procesodepaz labelurl  ; j : 3515. Sim : 0.48162347; No similar. 
 opinion director programa cpoliticasus the new york time proposito caso odebrecht labelurl  ; j : 3516. Sim : 0.51782715; Baja. 
 desafios teoria propiedad marco justicia transicional colombia siguelo vivo labelurl  ; j : 3517. Sim : 0.47947377; No similar. 
 rt onumujerescol conversatorio paz clave mujer5 mujeres apuestan paz comparten experiencia labelurl; j : 3518. Sim : 0.26221138; No similar. 
 entrar sector medicamentes genericos va ser importante josephestiglitz elfuturodecolombia  ; j : 3519. Sim : 0.0018165866; No similar. 
 jueves 1 septiembre lanzamiento congreso univ 2017 auditorio david mejia hora 1200 m labelurl  ; j : 3520. Sim : 0.5419696; Baja. 
 apgguzman da bienvenida periodistas medios participan hoy seminario errores d labelurl  ; j : 3521. Sim : 0.26497436; No similar. 
 participa jornada dedicada paz dimension territorial labelurl labelurl  ; j : 3522. Sim : 0.26964068; No similar. 
 primera universidad colombia suscribe politica expresa frente acceso abierto malgorzata2505 accesoa; j : 3523. Sim : 0.48210484; No similar. 
 19 21 abril semilleros tomaran universidad transformacion ciencia  ; j : 3524. Sim : 0.4566957; No similar. 
 20dejulio independencia colombia inicio 2do semestre legislativo analisis retos congreso labelurl  ; j : 3525. Sim : 0.54253566; Baja. 
 articulo unperiodico rios proveeran energia azul labelurl ahorraun via unimedios labelurl  ; j : 3526. Sim : 0.39925817; No similar. 
 rt conectateu miercoles 430 pm barbaraoakley uniandes auditorio mlc inscripciones labelurl labelurl; j : 3527. Sim : 0.35017627; No similar. 
 experienciaeafit tambien papas momento rector cuenta institucion formara labelurl  ; j : 3528. Sim : 0.48596463; No similar. 
 rt pepitopensilvan uniandes labelurl  ; j : 3529. Sim : 0.17013028; No similar. 
 tomaran asuntos pension seguridad social permitiran sector comercial tener mejores iniciativas  ; j : 3530. Sim : 0.19978921; No similar. 
