Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco educacion cambio 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.49921998; No similar. 
 comienza catedraendirecto endirectosabana comsabana conversatorio humberto calle periodismo tiempo ; j : 1913. Sim : 0.25413412; No similar. 
 rt unisabanaradio excusa recuerda puedes escuchar usr tunein radio app radio garden unisabana app y; j : 1914. Sim : 0.17662238; No similar. 
 pierdas lospresidenciables2018 compartiendo compromisos frente temas mas relevantes pais labelurl  ; j : 1915. Sim : 0.32415697; No similar. 
 felizsabado hoy damos bienvenida familias futuros estudiantes labelurl  ; j : 1916. Sim : 0.4307737; No similar. 
 aunque asistan ceremonias grados cada graduando importante universidad hoy labelurl  ; j : 1917. Sim : 0.3224968; No similar. 
 obsesion siempre lograr pais igualdad desarrollo economico enrique penalosa labelurl  ; j : 1918. Sim : 0.6165222; Baja. 
 debemos construir mejor pais cultura cultura construye memoria desarmados lleno  ; j : 1919. Sim : 0.39094883; No similar. 
 rt urinvestigacion pensar largo plazo construccion pais urosarionews forofinanciacionctei labelurl ; j : 1920. Sim : 0.41612485; No similar. 
 cuantos colombianos subido podio jj oo respuesta labelurl somosolimpicos  ; j : 1921. Sim : 0.30895084; No similar. 
 viernes crear innovar aprender profesores unisabana labelurl  ; j : 1922. Sim : 0.4021286; No similar. 
 conoce titulos publican bajo sello ur feria libro  ; j : 1923. Sim : 0.17215672; No similar. 
 bueno tenerlos hoy metas suenos educaunisabana labelurl  ; j : 1924. Sim : 0.37473607; No similar. 
 gracias apoyo familia vegalara personas vanessa colmenares cumplen suenos solidaridaduniandes label; j : 1925. Sim : 0.43658498; No similar. 
 proyectos estudiantiles afrontar problemas relacionados accion politica violenta labelurl labelurl ; j : 1926. Sim : 0.4353892; No similar. 
 empresario toma mejores decisiones pais puede progresar luis carlos bravo inalde foro labelurl  ; j : 1927. Sim : 0.43947905; No similar. 
 facultad filosofia ciencias humanas celebra cinco anos actividades academicas felicitaciones labelu; j : 1928. Sim : 0.5561491; Baja. 
 rt comsabana muchas gracias direccion comunicacion institucional unisabana apoyo diadelperiodista p; j : 1929. Sim : 0.4942389; No similar. 
 combatir corrupcion primera catedra bogota conoce mas labelurl labelurl  ; j : 1930. Sim : 0.51253766; Baja. 
 referendo mecanismo idoneo ofrece dificultades practicas aplicacion carlosholmestru beneficiosdelap; j : 1931. Sim : 0.34594378; No similar. 
 cesar ninos van clase pesar inundaciones tecnologia transformacion social 57anoseafit labelurl  ; j : 1932. Sim : 0.59172434; Baja. 
 minutos antanasmockus dara leccion inaugural diplomado cultura ciudadana desarrolla eafit conveni l; j : 1933. Sim : 0.51260984; Baja. 
 orgulloun siete descubrimientos cientificos enaltecen uncolombia labelurl via revistadinero  ; j : 1934. Sim : 0.35965136; No similar. 
 edicion 112 eleafitense conozcan casa jordan emblema patrimonial medellin labelurl  ; j : 1935. Sim : 0.3348073; No similar. 
 minutos eafit foro regional procedimientoabreviado intervencion nestor humberto martinez labelurl  ; j : 1936. Sim : 0.5594145; Baja. 
 buscas practica manana puedes perder xxiii muestra empresarial hora 900 m 300 p m labelurl  ; j : 1937. Sim : 0.29063627; No similar. 
 manuel sanchez profesor universidad santa cruz roma presenta vision pontifex labelurl  ; j : 1938. Sim : 0.5854299; Baja. 
 rt alegp1 eatehort modera panel inaugural catedra pacto global 2017 rol sector privado agenda 2030 ; j : 1939. Sim : 0.3156397; No similar. 
 mirada suecia panorama industria innovacion sostenibilidad urosarionews labelurl  ; j : 1940. Sim : 0.33304402; No similar. 
 comenzamos iv encuentro ingenio innovacion usingenieria labelurl  ; j : 1941. Sim : 0.4104406; No similar. 
 pocos minutos culmina gran debateplebiscitour olviden votar encuesta opinion  ; j : 1942. Sim : 0.33221582; No similar. 
 encuentro narrativas pueblerinas sera 4 agosto casa cultura jardin juan luis mejia labelurl  ; j : 1943. Sim : 0.49373752; No similar. 
 politica puertas abiertas polarizado sociedad alemana benjamin bobbe fundacion hanns seidel congres; j : 1944. Sim : 0.45600128; No similar. 
 centro democratico campeon uso mentira carlos velandia gestor paz eln  ; j : 1945. Sim : 0.5294005; Baja. 
 rt inguniandes directo periscope dr bedoya epmestamosahi wdsa2016 labelurl  ; j : 1946. Sim : 0.25991645; No similar. 
 conzcamos mas jose felix patino grandes maestros elespectador labelurl orgulloun labelurl  ; j : 1947. Sim : 0.55921865; Baja. 
 miprimerdiaenuniandes conozca directorio completo rede sociales universidad labelurl  ; j : 1948. Sim : 0.41242704; No similar. 
 reviva mejores momentos ceremonias grado pregrado posgrado primer semestre 2016 labelurl  ; j : 1949. Sim : 0.32595143; No similar. 
 analisis cambio climatico consecuencias labelurl labelurl  ; j : 1950. Sim : 0.39214233; No similar. 
 curso economia finanzas empresa emplear excel toma decisiones labelurl labelurl  ; j : 1951. Sim : 0.4491545; No similar. 
 disfrutar nueva edicion urrevista mejor plan semana santa labelurl labelurl  ; j : 1952. Sim : 0.21424946; No similar. 
 iniciativas aportar cambio colombia participe retosdeldespues labelurl labelurl  ; j : 1953. Sim : 0.37383717; No similar. 
 renovado nombramiento director departamento geociencias labelurl labelurl  ; j : 1954. Sim : 0.11734573; No similar. 
 rt ifaunisabana inscripciones abiertas primer diplomado coach familiar colombia unisabana labelurl ; j : 1955. Sim : 0.43004847; No similar. 
 terminar semana nueva entrega serie grandes maestros elespectador labelurl labelurl  ; j : 1956. Sim : 0.23468441; No similar. 
 rt educaunisabana conversaciones educativasprofesora angela rubiano habla concepciones representaci; j : 1957. Sim : 0.30200863; No similar. 
 paz seguridad ciudadana nociones hermanas humberto calle jefe equipopazgob beneficiosdelapaz  ; j : 1958. Sim : 0.44116884; No similar. 
 colegiatura numero consejo superior estudiantil alianza historica labelurl labelurl  ; j : 1959. Sim : 0.5019719; Baja. 
 cuidando elementos disposicion puedes ayudarnos ser mas grandes becas labelurl  ; j : 1960. Sim : 0.4957038; No similar. 
 sociedad existen reglas culturales informales explican traducen ley antanasmockus  ; j : 1961. Sim : 0.23165178; No similar. 
 opinion educacion debe ser prioridad mantillaignacio labelurl mineducacion infopresidencia via cara; j : 1962. Sim : 0.5320905; Baja. 
 rt onucolombia representante onucolombia martin santiago foro desafios encuentro sociedad civil fue; j : 1963. Sim : 0.51022965; Baja. 
 carteles empresariales colombia 2 noviembre auditorio 38125 labelurl  ; j : 1964. Sim : 0.37431768; No similar. 
 pocos minutos jcmvelandia webcam noticiasrcn labelurl  ; j : 1965. Sim : 0.15189828; No similar. 
 vive acercamiento mundo laboral fortalece competencias profesionales participa labelurl labelurl  ; j : 1966. Sim : 0.2247375; No similar. 
 colombia viene pontifex tres c papa carisma cabeza coherencia hernanolano labelurl  ; j : 1967. Sim : 0.42057422; No similar. 
 lanzamiento mediosdigitalesur pierdas jaime borja hablando narrativas digitales labelurl labelurl  ; j : 1968. Sim : 0.26082432; No similar. 
 catolicismo siempre suena nuevo labios jackvalero seminariospapaunisabana pontifex labelurl  ; j : 1969. Sim : 0.17295659; No similar. 
 lucreciackerman alumnisabana labelurl labelurl felicitaciones  ; j : 1970. Sim : 0.16895835; No similar. 
 somosorgulloun estudiantes destacados facultad ciencias reciben reconocimiento fcienciasunalco labe; j : 1971. Sim : 0.45630103; No similar. 
 ano tercera edicion umbral 17 propone muestra arte cinco jovenes talentos colombianos labelurl  ; j : 1972. Sim : 0.46316767; No similar. 
 cuales beneficios estrategias trade mercados labelurl ursummerschool labelurl  ; j : 1973. Sim : 0.22287045; No similar. 
 noche dialogomayortv problematica ambiental ciudades pierdas labelurl labelurl  ; j : 1974. Sim : 0.2274852; No similar. 
 seguro si acuerdo miran desacuerdos sociedad podemos tener proceso paz f santos  ; j : 1975. Sim : 0.31733644; No similar. 
 visita colombia papa juan pablo ii dejo 33 mensajes enfatizando paz hernanolano labelurl  ; j : 1976. Sim : 0.44897345; No similar. 
 atardecer estilo unisabana labelurl  ; j : 1977. Sim : 0.1784252; No similar. 
 hoyeneafit presenta plataforma pi nueva herramienta gestion produccion cientifica investigativa uni; j : 1978. Sim : 0.53403825; Baja. 
 articulo investigacion estrategia ensenanza unperiodico labelurl unimedios labelurl  ; j : 1979. Sim : 0.5436158; Baja. 
 deben apoyar empresas vuelvan mas productivas asi fortalecer mercado colombiacompite labelurl  ; j : 1980. Sim : 0.44826147; No similar. 
 cerrar fabrica victimas guerra claralopezobre debateplebiscitour labelurl  ; j : 1981. Sim : 0.18512908; No similar. 
 rt facisouniandes felizmartes comunidadfaciso abierta convocatoria revista estudios sociales labelu; j : 1982. Sim : 0.18892485; No similar. 
 bilioteca respuesta visita labelurl labelurl  ; j : 1983. Sim : 0.07885714; No similar. 
 enhorabuena nuevos estudiantes serpilopaga chia labelurl  ; j : 1984. Sim : 0.4089649; No similar. 
 rt mineducacion gracias profes comunidad educativa logrando ser pais mejor educado n  ; j : 1985. Sim : 0.69809437; Media. 
 proximo 19 julio regresa emprender muestra estudiantes practica emprenderismo esperamos labelurl  ; j : 1986. Sim : 0.2881381; No similar. 
 facultad derecho ciencias politicas 35anos dedicados formacion investigacion academia labelurl  ; j : 1987. Sim : 0.6218925; Baja. 
 ensenar desaprender organizar ideas mdipietrophd autor libro funciona aprendizaje uninorteco  ; j : 1988. Sim : 0.3657952; No similar. 
 gran convocatoria articulistas revista nova et vetera consulta requisitos participa labelurl  ; j : 1989. Sim : 0.22885506; No similar. 
 graduados articulo alumnisabana claves desarrollar marca profesional labelurl labelurl  ; j : 1990. Sim : 0.38553977; No similar. 
 medicos uniandinos mejores pruebas saber pro pais mediuniandes excelenciauniandes labelurl  ; j : 1991. Sim : 0.503248; Baja. 
 asi vivido jornada diapaiz promueve reflexion trabajo paz labelurl  ; j : 1992. Sim : 0.43227062; No similar. 
 siempre preocupacion activo falle formulamos estrategias pase  ; j : 1993. Sim : 0.20762646; No similar. 
 rt behrentz seguimos gradosuniandes uniandes felicidades graduandos labelurl  ; j : 1994. Sim : 0.2697559; No similar. 
 periodismodigital educacion posgrados labelurl  ; j : 1995. Sim : 0.6007929; Baja. 
 atreves ser emprendedor digital claves via pedrojlopez78 labelurl labelurl  ; j : 1996. Sim : 0.30330744; No similar. 
 rt villegasalejo inmensa alegria enorme responsabilidad recibir premio juan agustin uricoechea uros; j : 1997. Sim : 0.27660114; No similar. 
 rt hernanolano hoy seminariospapaunisabana periodistas publicaciones revistasemana revistadinero re; j : 1998. Sim : 0.2404336; No similar. 
 hoy lanzamiento nueva maestria genero 530 pm labelurl labelurl  ; j : 1999. Sim : 0.2514983; No similar. 
 espacio dedicado tendencias evaluacion medicion rsu labelurl labelurl  ; j : 2000. Sim : 0.36478293; No similar. 
 rt lasabanaabroad 30 junio cierra convocatoria becasendeavour estudiar investigar australia alumnis; j : 2001. Sim : 0.19675566; No similar. 
 ser voluntario crecer generosidad comprender darnos camino ser felices listo re labelurl  ; j : 2002. Sim : 0.29841065; No similar. 
 rt ctaunisabana profesores unisabana participan taller evaluacion miguel angel santos situnisabana ; j : 2003. Sim : 0.59991705; Baja. 
 90 votaron quieren paz paz distinta pido entiendan mensaje francisco santos  ; j : 2004. Sim : 0.41714263; No similar. 
 creo cerca tener acuerdo mejor perder oportunidad mezquindades politicas seria verguenza francisco ; j : 2005. Sim : 0.5525905; Baja. 
 paz proceso transicion largo lento aterriza mente personas humberto calle labelurl  ; j : 2006. Sim : 0.3299351; No similar. 
 hoy encuentro graduados alumnisabana economia finanzas internacionales vemos 600 p labelurl  ; j : 2007. Sim : 0.49444175; No similar. 
 renovado nombramiento margarita serje directora antropologia labelurl labelurl  ; j : 2008. Sim : 0.29049334; No similar. 
 rt educaunisabana profesor profebarreto visita academica colegio rural agroindustrial pradera duita; j : 2009. Sim : 0.5349988; Baja. 
 construir mas rico destruir criticar antanasmockus culturaciudadana corpovisionario labelurl  ; j : 2010. Sim : 0.22747894; No similar. 
 rt comsabana sentimos orgullocomsabana recien graduados ahora disfrutan campus unisabana labelurl  ; j : 2011. Sim : 0.47052988; No similar. 
 rt apgguzman unisabana empezamos hacer lio hoy voluntarios pontifexes bogota labelurl  ; j : 2012. Sim : 0.41652396; No similar. 
 juanfgaonab hola puedes consultar fechas aqui labelurl conocer citacion debes ingre labelurl  ; j : 2013. Sim : 0.3268667; No similar. 
 papa viene colombia sembrar espera mensaje recibido wmofyago conversatorio labelurl  ; j : 2014. Sim : 0.36023462; No similar. 
 pierdas tercera version jornadas internacionales derecho tributario labelurl labelurl  ; j : 2015. Sim : 0.22704986; No similar. 
 rt mbdrcn hoy hablamos leyes inutiles profesor hernanolano lomaximombd labelurl  ; j : 2016. Sim : 0.38871732; No similar. 
 trata proyectos urbanismo sino politicos intervenciones deben acompanadas programas sociales  ; j : 2017. Sim : 0.3818091; No similar. 
 colombiano aguanta pena trabajo social driver francisco santos  ; j : 2018. Sim : 0.50845563; Baja. 
 rt hernanolano voces reconquista unisabana exposicion archivo historico bibliosabana labelurl  ; j : 2019. Sim : 0.47259474; No similar. 
 rt andreaph18 buena apuesta unisabana sersabanavalelapena labelurl  ; j : 2020. Sim : 0.20896189; No similar. 
 hernanolano eltiempotele transmision nobelprize otorga juanmansantos unisabana equipopazgob  ; j : 2021. Sim : 0.3716561; No similar. 
 capoliticoeafit invita conversatorio filosofia muchas pace miercoles partir 1000 labelurl  ; j : 2022. Sim : 0.2829006; No similar. 
 articulo unperiodico metodo madre canguro aporte uncolombia salud mundial labelurl labelurl  ; j : 2023. Sim : 0.40629998; No similar. 
 nueva patente proyecto investigacion eafit cementosargos buscan aportar medio ambiente labelurl  ; j : 2024. Sim : 0.33831927; No similar. 
 rt areametropol debemos ser participes cambio modelo apuesta sostenibilidad resalta eugenioprieto s; j : 2025. Sim : 0.28877488; No similar. 
 hagamos asamblea nacional constituyente paz salga tratado paz obligue carlos velandia  ; j : 2026. Sim : 0.32869712; No similar. 
 fin semana visita claustro san agustin exposicionun influenza natalia buitrago labelurl  ; j : 2027. Sim : 0.40158442; No similar. 
 hoyenelrosario conferencia logrosyretosecuador canciller ecuatoriano guillaumelong labelurl labelur; j : 2028. Sim : 0.13881482; No similar. 
 miprimerdiaenuniandes nuevos estudiantes uniandinos auditorio mario laserna labelurl  ; j : 2029. Sim : 0.42627183; No similar. 
 quiza campana triunfalista superficial decimos pedagogia pedagogia angela robledo representante  ; j : 2030. Sim : 0.4821968; No similar. 
 faltan pocos dias comience 4to congreso negociacion liderazgo gerenciar gerenciareafit labelurl  ; j : 2031. Sim : 0.43469855; No similar. 
 andrea montenegro segunda medalla urosario juegos ascun 2016 orgullorosarista labelurl labelurl  ; j : 2032. Sim : 0.25692564; No similar. 
 proyecto sola reunio eafit hablar mejoras emprendiemiento universidades  ; j : 2033. Sim : 0.36158115; No similar. 
 listos recibir nuevos estudiantes comsabana induccion2016 nuevosemestre labelurl  ; j : 2034. Sim : 0.16486032; No similar. 
