Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos detalles escribirnos directo ayudarte ocurrido dm numero informacion sfcsupervisor 
 carlsua carlos favor envianos datos dm nombre completo cedula telefono comunicarnos contigo buen di; j : 1. Sim : 0.72291136; Media. 
 hola diana favor cuentanos informacion recibiste preciso validarla gracias dianamarad colfondosonli; j : 3142. Sim : 0.6903359; Media. 
 asuarezq1 rappicolombia hola asuarezq1 lamentamos molestias si deseas podemos tomar reporte mensa l; j : 3143. Sim : 0.33645907; No similar. 
 asi hitsdelolvido rockiemos labelurl  ; j : 3144. Sim : 0.2856894; No similar. 
 gustavobolivar hoy cumple unanosinfarc na parece farsa gracias acuerdo 3000col q morian ano pasaran; j : 3145. Sim : 0.32203794; No similar. 
 hola misterpablu queremos hacerte propuesta favor contactanos dm contarte trata saludos  ; j : 3146. Sim : 0.62525725; Baja. 
 danielfalonsol vickydavilah hola danielfalonsol alegra saludarte queremos conocer mas detalles suce; j : 3147. Sim : 0.5102966; Baja. 
 alejarriv kakaosquad hola alejarriv alegra saludarte queremos conocer mas detalles sucedido labelur; j : 3148. Sim : 0.48722178; No similar. 
 andresg65241186 colaborarte informacion necesitamos favor envy solicitud dm saludos  ; j : 3149. Sim : 0.59665865; Baja. 
 revistadinero opinion versatilidad clave potencial innovador n juliana sanchez  ; j : 3150. Sim : 0.40255648; No similar. 
 camilobarrerao hola cristian ocasiones lineas presentan congestion indicanos favor si lograste labe; j : 3151. Sim : 0.44203544; No similar. 
 javalenja hola cuentanos caso  ; j : 3152. Sim : 0.41172856; No similar. 
 jdiure bancosaval sicsuper angelcarrascose defensoria910 hola jdiure queremos ayudarte cuentanos fa; j : 3153. Sim : 0.48124248; No similar. 
 edgarvillarraga hola edgarvillarraga gracias escribirnos cuentanos mensaje directo zona encu labelu; j : 3154. Sim : 0.6925305; Media. 
 editorial analizamos factor vulnerabilidad concluimos crisis labelurl  ; j : 3155. Sim : 0.32482058; No similar. 
 hola sveralopez lamentamos molestias gustaria conocer detalle caso darte soluciones puedes escribir; j : 3156. Sim : 0.6705319; Media. 
 soalja acceda mas informacion labelurl  ; j : 3157. Sim : 0.5512763; Baja. 
 junkiepoor buenos dias si transferencia realizaron banco grupo aval demora 3 5 dias habiles saludos; j : 3158. Sim : 0.30511117; No similar. 
 danielmurcia hola danielmurcia lamentamos inconvenientes favor intenta ingresar nuevo labelurl  ; j : 3159. Sim : 0.42619935; No similar. 
 vinatrina bcooccidente hola vinatrina ofrecemos disculpas inconvenientes cuentanos favor mas labelu; j : 3160. Sim : 0.6023515; Baja. 
 srjhonj buenos dias gracias escribirnos envianos detalle inconformidad dm colaborarte quedamos aten; j : 3161. Sim : 0.6651266; Baja. 
 realesyeiro hola yeiro gracias escribirnos recordamos barranquilla cartagena sincelejo mon labelurl; j : 3162. Sim : 0.43142068; No similar. 
 ijrbarrostejeda inconveniente presentas  ; j : 3163. Sim : 0.23775363; No similar. 
 cutbtacmarca cutbtacmarca pronta recuperacion senador ivancepedacast cutcolombia sintraemsdesbt pol; j : 3164. Sim : 0.21041024; No similar. 
 jabuitragoh javier ocasiones lineas congestionan cuentanos favor si lograste comunicarte si labelur; j : 3165. Sim : 0.54264283; Baja. 
 nadaflota inconveniente presentas  ; j : 3166. Sim : 0.26435095; No similar. 
 pizorra invitamos leer detenimiento denominacion billet recibe informarse reconoc labelurl  ; j : 3167. Sim : 0.4253666; No similar. 
 franagudelo chipichape hola franagudelo agradecemos opinion ayudas mejorar servicio fa labelurl  ; j : 3168. Sim : 0.36203745; No similar. 
 holmerjd hola holmer podrias indicarnos dm oficina ubicado horario favor quedamos atentos  ; j : 3169. Sim : 0.61307395; Baja. 
 acomoamil hola acomoamil disculpa inconvenientes amplianos favor informacion ocurrid labelurl  ; j : 3170. Sim : 0.5258122; Baja. 
 ciudadecali sfcsupervisor hola ciudadecali gracias escribirnos si deseas ayudaremos radicar consu l; j : 3171. Sim : 0.51649207; Baja. 
 linarias0227 hola linarias0227 disculpa inconvenientes comentanos mensaje directo ocurrido p labelu; j : 3172. Sim : 0.5584751; Baja. 
 ossatorres11 bancosaval e2tovar sfcsupervisor bancodebogota amamosavvillas bcopopular hola mario pe; j : 3173. Sim : 0.3846092; No similar. 
 edmundoariasga hola edmundoariasga disculpa inconvenientes comentanos mensaje directo ocurrido labe; j : 3174. Sim : 0.53382915; Baja. 
 nubiaerojas sfcsupervisor hola nubiaerojas disculpa inconvenientes comentanos mensaje directo label; j : 3175. Sim : 0.6587878; Baja. 
 luifimuskus hola luifi escribenos favor dm alli solicitaremos unso datos adicionales revisar t labe; j : 3176. Sim : 0.6527676; Baja. 
 natiazja hola natiazja disculpa inconvenientes comentanos mensaje directo ocurrido junto t labelurl; j : 3177. Sim : 0.62316877; Baja. 
 linamunoza hola linamunoza disculpa inconvenientes comentanos mensaje directo ocurrido junto c labe; j : 3178. Sim : 0.58918124; Baja. 
 coelho8d97 hola coelho8d97 disculpa inconvenientes comentanos mensaje directo ocurrido junto c labe; j : 3179. Sim : 0.48702925; No similar. 
 argegelvez hola argegelvez disculpa inconvenientes comentanos mensaje directo ocurrido junto c labe; j : 3180. Sim : 0.55102706; Baja. 
 thuban811 hola thuban811 disculpa inconvenientes comentanos mensaje directo ocurrido junto labelurl; j : 3181. Sim : 0.60696465; Baja. 
 kellpozo hola kellpozo disculpa inconvenientes comentanos mensaje directo ocurrido junto t labelurl; j : 3182. Sim : 0.5088261; Baja. 
 niko77ina domingo ser jurado votacionnreaccionesaval labelurl  ; j : 3183. Sim : 0.15337184; No similar. 
 amorteguivivian hola vivian escalaremos informacion area encargada embargo agradeceriamos labelurl ; j : 3184. Sim : 0.49409646; No similar. 
 carolina19g gracias comunicarte  ; j : 3185. Sim : 0.42655897; No similar. 
 itsnotformemo itsnotformemo establecimientos refieren corresponsales bancarios confirmanos m labelu; j : 3186. Sim : 0.06330084; No similar. 
 elincultochia hola elincultochia disculpa inconvenientes comentanos mensaje directo ocurrido j labe; j : 3187. Sim : 0.6035331; Baja. 
 gusguzmanm latam sicsuper hola gustavo favor escribenos dm alli pediremos datos adicionales labelur; j : 3188. Sim : 0.6220776; Baja. 
 bmeralv jumbocol hola bmeralv bienvenida canal digital validar cuentas favor labelurl  ; j : 3189. Sim : 0.49594486; No similar. 
 dcarito82 hola dcarito82 gracias contactarnos enlace encontraras toda informacion cr labelurl  ; j : 3190. Sim : 0.555844; Baja. 
 yquicano hola cuentanos ocurrido  ; j : 3191. Sim : 0.5323297; Baja. 
 sebasp416 si piezas monetarias colombianas cumplen condiciones minimas cambiabilidad labelurl  ; j : 3192. Sim : 0.121207856; No similar. 
 cuenbeto sfcsupervisor hola cuenbeto gusto saludarte indicanos mensaje directo si aun persiste fall; j : 3193. Sim : 0.544644; Baja. 
 inttruso ernestomaciast juanmansantos mauriciocard inttruso criptomonedas intermediarios mercado ca; j : 3194. Sim : -0.12390913; No similar. 
 andresgo29 buenos dias andresgo29 podemos ayudarte atentos  ; j : 3195. Sim : 0.45668098; No similar. 
 davidasecas buenos dias cuentanos podemos colaborar quedamos atentos  ; j : 3196. Sim : 0.52342534; Baja. 
 wonderw95989888 hola wonder favor contactanos via dm poder atenderte caso feliz dia  ; j : 3197. Sim : 0.5883318; Baja. 
 eldiegocamargo porquesera siempre siento silla azul suben 7 senoras embarazadas siguiente parada  ; j : 3198. Sim : 0.06121407; No similar. 
 danielneirarios hola danielneirarios favor amplianos comentario via mensaje directo poder atenderte; j : 3199. Sim : 0.63548726; Baja. 
 1laurajimenez hola 1laurajimenez disculpa inconvenientes comentanos mensaje directo ocurrido j labe; j : 3200. Sim : 0.6083122; Baja. 
 mariacbayona hola mariacbayona favor amplianos comentario via mensaje directo poder atenderte feliz; j : 3201. Sim : 0.64645886; Baja. 
 ajechavarria sfcsupervisor hola antonio permitenos ayudarte revisar caso area encargada escrib labe; j : 3202. Sim : 0.51175404; Baja. 
 usofrenteobrero reunimos sindicalistas britanicos unisontweets unitedwayunion hablando solidaridad ; j : 3203. Sim : 0.13815366; No similar. 
 delioquintero1 colpensiones fiscaliacol hola delio comunicamos mensaje directo alli dimos respuesta; j : 3204. Sim : 0.6771526; Media. 
 danitorrisi hola daniel podemos colaborar  ; j : 3205. Sim : 0.47959688; No similar. 
 jonathan24252 jonathan brindarte asesoria favor comunicate medio asesor chat linea labelurl  ; j : 3206. Sim : 0.5927738; Baja. 
 leonardo80271 talcualoficial hola leonardo permitenos ayudarte cuentanos detalles caso dm revis lab; j : 3207. Sim : 0.6466229; Baja. 
 isabelitarh sfcsupervisor hola isabel permitenos ayudarte envianos favor detalles caso dm quedamos ; j : 3208. Sim : 0.7346494; Media. 
 pablocogollo hola pablo permitenos ayudarte revisar caso area encargada amplianos favor det labelur; j : 3209. Sim : 0.49256137; No similar. 
 valoraanalitik sfcsupervisor aprobo grupo aval constitucion primera filial depositos pagos electron; j : 3210. Sim : 0.38288552; No similar. 
 eldiarioboyaca ratificamos compromiso resolver situacion saludos  ; j : 3211. Sim : 0.45913517; No similar. 
 luchogamba ratificamos compromiso resolver situacion saludos  ; j : 3212. Sim : 0.47358832; No similar. 
 astro83ve ratificamos compromiso resolver situacion saludos  ; j : 3213. Sim : 0.41134006; No similar. 
 hola diannanita43 lamentamos inconvenientes podemos ayudarte  ; j : 3214. Sim : 0.4374974; No similar. 
 margaraortiz66 ratificamos compromiso resolver situacion saludos  ; j : 3215. Sim : 0.40094787; No similar. 
 josekmc ratificamos compromiso resolver situacion saludos  ; j : 3216. Sim : 0.4330342; No similar. 
 dajimer ratificamos compromiso resolver situacion saludos  ; j : 3217. Sim : 0.40434715; No similar. 
 quieropension hola solucionamos inconveniente podemos colaborar  ; j : 3218. Sim : 0.38559088; No similar. 
 melisacarreno hola melisa cuentanos podemos ayudarte  ; j : 3219. Sim : 0.51634175; Baja. 
 esdraselcachi hola esdraselcachi comunicamos interno contigo  ; j : 3220. Sim : 0.23264033; No similar. 
 hola freedoomstyle lamentamos espera podemos ayudarte  ; j : 3221. Sim : 0.42507264; No similar. 
 ele01 hola ele01 comunicaremos contigo interno  ; j : 3222. Sim : 0.38777027; No similar. 
 libreindustrial libreindustrial comunicaremos contigo interno  ; j : 3223. Sim : 0.11010758; No similar. 
 tavosanjuan cuentanos cajeros presentaste inconvenientes  ; j : 3224. Sim : 0.4353433; No similar. 
 hola irfesaar respondido inquietud mensaje directo  ; j : 3225. Sim : 0.57594633; Baja. 
 galloorlando hola gracias escribirnos favor envianos datos mensaje hacer reporte inquietud saludos ; j : 3226. Sim : 0.7643494; Media. 
 arielgamboasua1 ariel refieres extracto trimestral  ; j : 3227. Sim : 0.28252628; No similar. 
 darutopacio hola darutopacio gracias escribirnos cuentanos mensaje directo ciudad zona enc labelurl; j : 3228. Sim : 0.6996947; Media. 
 alcaldiabarranc destacamos presencia senadores representantes cirofernandezn horaciojserpa oscarvil; j : 3229. Sim : 0.10389615; No similar. 
 fejo10 problema presentaste  ; j : 3230. Sim : 0.25403053; No similar. 
 mayraj30 hola mayra favor cuentanos via dm caso datos personales poderte colaborar pendientes salud; j : 3231. Sim : 0.6930272; Media. 
 omarperiodista hola omar favor regalanos datos interno cajero presento inconveniente feliz dia  ; j : 3232. Sim : 0.56833833; Baja. 
 adolfobayona sfcsupervisor talcualoficial hola adolfobayona alegra saludarte queremos conocer mas d; j : 3233. Sim : 0.58162; Baja. 
 princesasamaria caerian mal 5 milloncitos novio labelurl  ; j : 3234. Sim : 0.28053206; No similar. 
 usotauramena1 abiertos dialogo ocensa usofrenteobrero labelurl  ; j : 3235. Sim : 0.26197472; No similar. 
 lapatirajada sfcsupervisor hola lapatirajada alegra saludarte queremos conocer mas detalles sucedid; j : 3236. Sim : 0.5995437; Baja. 
 sarboledam ahora turno disfrutar mejor festival musica doble perfecto fep2018 recuerda qu labelurl ; j : 3237. Sim : 0.33230925; No similar. 
 brandonlawyers sfcsupervisor hola brandonlawyers alegra saludarte queremos conocer mas detalles suc; j : 3238. Sim : 0.5920488; Baja. 
 poder hacer cosas juntos cantemos bomba estereo parar fep2018 labelurl  ; j : 3239. Sim : 0.36615723; No similar. 
 ethandrums hola camilo dejanos datos dm atender caso forma personalizada saludos  ; j : 3240. Sim : 0.5896466; Baja. 
 marianbermus marianbermus respondimos consulta dm favor revisa buzon mensajes directos feliz jueves; j : 3241. Sim : 0.57977575; Baja. 
 alexxandermora hola alexander permitenos ayudarte revisar comentas area encargada escr labelurl  ; j : 3242. Sim : 0.44564; No similar. 
 mapiandstuff gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosportel; j : 3243. Sim : 0.41927528; No similar. 
 nanymartinis gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosportel; j : 3244. Sim : 0.4548825; No similar. 
 yakisiera gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosporteleto; j : 3245. Sim : 0.42506266; No similar. 
 titoogomez17 gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosportel; j : 3246. Sim : 0.39964157; No similar. 
 shelsetatiana gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosporte; j : 3247. Sim : 0.41371498; No similar. 
 adrian180990 favor comunicate banco directamente poder resolver dudas bogota 44417777  ; j : 3248. Sim : 0.48516035; No similar. 
 sinforosomutis1 colpensiones fondosdepension hola sinforosa comunicamos mensaje directo contigo lab; j : 3249. Sim : 0.6352923; Baja. 
 pocas queremos mas trabajamos labelurl  ; j : 3250. Sim : 0.3358879; No similar. 
 juanck2711 superfinanciera sfcsupervisor bancosaval agradecemos cliente habernos reportado inconven; j : 3251. Sim : 0.45572254; No similar. 
 hola natynefesh muchas gracias trabajamos dia dia ello saludos  ; j : 3252. Sim : 0.5228381; Baja. 
 lexcoit hola copernicus cuentanos favor si recibiste atencion si envianos favor solicitud po labelu; j : 3253. Sim : 0.6560413; Baja. 
 andresdariocruz perfecto andresdariocruz gestionando consulta mensaje directo feliz dia  ; j : 3254. Sim : 0.5384127; Baja. 
 ahora turno disfrutar mejor festival musica encontrando doble famoso fep2018 doblesbdb cono labelur; j : 3255. Sim : 0.25633684; No similar. 
 juanespinosar invitamos comuniques bancodebogota comentes caso colaboren saludos  ; j : 3256. Sim : 0.602634; Baja. 
 ministra transporte orozcoangela resalto significativos avances obras ejecutan proyecto ch labelurl; j : 3257. Sim : 0.2194011; No similar. 
 midazagarcia hola maria gracias escribirnos cuentanos favor caso dm colaborarte quedamos atentos  ; j : 3258. Sim : 0.7273911; Media. 
 gabrielrestre2 hola gabriel agradecemos favor contactarte linea servicio cliente bogota 3077 labelu; j : 3259. Sim : 0.5762145; Baja. 
 gerardbermon gerardbermon alegra estes gran experiencia avalpay ahora tendras mas labelurl  ; j : 3260. Sim : 0.31850132; No similar. 
 germen70 german comunicando interno contigo  ; j : 3261. Sim : 0.36580804; No similar. 
 juanfvelasquez cuentanos caso dm poder ayudarte quedamos atentos  ; j : 3262. Sim : 0.6600662; Baja. 
 e2tovar sfcsupervisor bancodebogota amamosavvillas bcooccidente bcopopular informamos resue labelur; j : 3263. Sim : 0.3264141; No similar. 
 ziierrakaren sabemos si sabemos puedes sacarlo pasear carro nuevo labelurl  ; j : 3264. Sim : 0.25081554; No similar. 
 sabe usted australia bulgaria irlanda rumania sudafrica impusieron moratoria fracking anhcolombia l; j : 3265. Sim : 0.17277725; No similar. 
 hingeniera muchas gracias informacion enviaremos informacion area encargada poder resolver inconven; j : 3266. Sim : 0.58394223; Baja. 
 idasama30 eduardodazam hola ivan respondimos tweet quedamos atentos  ; j : 3267. Sim : 0.4656856; No similar. 
 aprietocaro cuentanos caso dm poder ayudarte quedamos atentos  ; j : 3268. Sim : 0.64735997; Baja. 
 hildismaru bancosaval maru gracias escribirnos cuentanos detalles caso dm poder colaborarte quedamo; j : 3269. Sim : 0.7154561; Media. 
 adolfobayona sfcsupervisor sicresponde bancosaval hola adolfobayona gracias escribirnos contamos la; j : 3270. Sim : 0.5861011; Baja. 
 izumishini sabemos si sabemos puedes ganar moto invitar pasear chica gusta labelurl  ; j : 3271. Sim : 0.23893648; No similar. 
 rjccsystem hola rjccsystem lamentamos ocurrido trabajamos solucionar inconveniente invitamos i labe; j : 3272. Sim : 0.3941131; No similar. 
 da like sub encuentra reaccion labelurl compartela labelurl  ; j : 3273. Sim : 0.2147296; No similar. 
 jypulido hola jypulido gracias escribirnos atendimos solicitud via mensaje directo revisa favor fel; j : 3274. Sim : 0.72277665; Media. 
 arquitectoab gnavastalero sfcsupervisor hola arquitectoab gracias escribirnos bancodebogota labelur; j : 3275. Sim : 0.5334015; Baja. 
 juandavidsanabr sfcsupervisor hola juandavidsanabr ofrecemos disculpas inconvenientes favor labelur; j : 3276. Sim : 0.55497235; Baja. 
 aymerpereira hola aymer respondimos dm saludos  ; j : 3277. Sim : 0.50000805; Baja. 
 andresmania creer grupos financieros pais grupo aval bancosaval aval grupoaval labelurl  ; j : 3278. Sim : 0.25893852; No similar. 
