Modulo nnlm-es-dim128-with-normalization-2
Topicos : andrespardoa colombia analisis portafolioco sistema bancorepublica invitamos tasa hoy corficolombiana inflacion economia via 
 andrespardoa decline in gdp growth or more pressure on external accountsbeyond our baseline scenari; j : 1. Sim : 0.3442866; No similar. 
 binvestigacionesbanrep conozca borrador economia 1049 prueba informacion privada basada subastas la; j : 2330. Sim : 0.49431473; No similar. 
 andrespardoa porquenosubirtasas 3a ve moderacion alzas mensuales precios alimentosenergia nino term; j : 2331. Sim : 0.44180095; No similar. 
 palmaedwin grave campo petrolero puede quedarse proteccion contraincendios pedimos ecopetrolsa solu; j : 2332. Sim : 0.2680732; No similar. 
 esperamos andino 3 pm recuerden traer voucher compra boletas ganar meet amp  ; j : 2333. Sim : 0.19668312; No similar. 
 npalacio2 hola npalacio2 gracias escribirnos tiempo establecido debita dinero labelurl  ; j : 2334. Sim : 0.30665836; No similar. 
 mariovalencia01 conformando comision parlamentaria defensa ecopetrol patrimonio publico nnnos acomp; j : 2335. Sim : 0.40771186; No similar. 
 banrepcultural buenaventura propiciara relacion usuaris contexto ciudad pertenencia  ; j : 2336. Sim : 0.35333174; No similar. 
 pmi manufacturero uk 554 sep mejor ritmo expansion may2014 reafirma lectura 534 agosto labelurl  ; j : 2337. Sim : 0.441433; No similar. 
 evento situacion actual perspectivas economia colombiana labelurl preguntele gerente aqui  ; j : 2338. Sim : 0.60989404; Baja. 
 celebremos canciones dejaron voz banda razonparacelebrar labelurl  ; j : 2339. Sim : 0.15323977; No similar. 
 segun encuesta percepcion riesgos sistema financiero deterioro calidad cartera labelurl  ; j : 2340. Sim : 0.45749545; No similar. 
 informe diario octubre 3 2018 gobierno colombia emite nuevos bonos dolaresnlabelurl  ; j : 2341. Sim : 0.34024253; No similar. 
 documento espebanrep 89 analiza posible existencia ineficiencias instituciones colombianas labelurl; j : 2342. Sim : 0.25558016; No similar. 
 reducciones recientes tasa inter intervencion parte bancorepublica contribuiran increm labelurl  ; j : 2343. Sim : 0.57755375; Baja. 
 conozca proyecciones diarias mercado financiero haciendo clic aqui  ; j : 2344. Sim : 0.40804315; No similar. 
 culminar epoca estudio gran razonparacelebrar labelurl  ; j : 2345. Sim : 0.3057167; No similar. 
 soalja relacion anuncio presentara proyecto ley consideracion congreso elimi labelurl  ; j : 2346. Sim : 0.41329864; No similar. 
 ergonmen relacion anuncio presentara proyecto ley consideracion congreso eli labelurl  ; j : 2347. Sim : 0.41177234; No similar. 
 charlasbanrep conocera desempeno industria colombiana nuevo milenio asi factor labelurl  ; j : 2348. Sim : 0.49684152; No similar. 
 dane revelo crecimiento pib economia colombianaen segundo trimestre ano 28 labelurl  ; j : 2349. Sim : 0.539099; Baja. 
 themusicpimp cartagena bancosaval hotelesestelar labelurl  ; j : 2350. Sim : 0.24435772; No similar. 
 dzuloaga sfcsupervisor bancosaval hola dzuloaga queremos analizar darle seguimiento caso favor labe; j : 2351. Sim : 0.14957276; No similar. 
 top 3 impacto economicocrecimiento sector manufacturero china desacelero marzoconfianza empresa lab; j : 2352. Sim : 0.22101341; No similar. 
 debe saber nuevo regimen cambiario pais explicado expertos bancorepublica encabezado labelurl  ; j : 2353. Sim : 0.40092725; No similar. 
 publicaciones cuadernos historia economica empresarial chee 46 mas cien anos avances nivel labelurl; j : 2354. Sim : 0.478309; No similar. 
 ahorro pensional multifondo npara conocer mas multifondos porvenir da clic aqui labelurl  ; j : 2355. Sim : 0.38613018; No similar. 
 mjsarmientoa citare debate control politico roscograma contratacion enriquepenalosa contrata compad; j : 2356. Sim : 0.34091154; No similar. 
 bcooccidentemd podras conocer reaccionado mercado financiero primer mes ano asi podras labelurl  ; j : 2357. Sim : 0.49601847; No similar. 
 eventosclavedelajornadademananan eeuu 1000 indicador ism manufacturero novneeuu 1000 inventa labelu; j : 2358. Sim : 0.3852095; No similar. 
 andrespardoa recaudo cesantias crecio 153 ano llego 512 billones labelurl via larepublicaco  ; j : 2359. Sim : 0.64206797; Baja. 
 andrespardoa colombia emitira hoy us15 mil millones bonos externos 30 anos tasa inter estimada t301; j : 2360. Sim : 0.5403702; Baja. 
 dane informo pib colombia crecimiento 18 2017 ultimo trimestre ano labelurl  ; j : 2361. Sim : 0.58675843; Baja. 
 mayor impacto firmas manufactureras colombia aranceles importaciones ara labelurl  ; j : 2362. Sim : 0.3579014; No similar. 
 bconozca reporte mercados financieros primer trimestre ano analisis general comportamien labelurl  ; j : 2363. Sim : 0.41369355; No similar. 
 juanjoseechavarria evento lanzamiento libro salud colombia perspectiva regional sostuv labelurl  ; j : 2364. Sim : 0.3936468; No similar. 
 top3deimpactoeconomicon1china promete mas recortes impuestos mantenimiento liquidezn2banco central ; j : 2365. Sim : 0.24744362; No similar. 
 top3deimpactoeconomicon1minhacienda explico programa fiscal proximos 4 anosn2produccion petrolera l; j : 2366. Sim : 0.35758618; No similar. 
 china afirmo quiere avanzar plan imponer nuevos aranceles us200000 millones importaci labelurl  ; j : 2367. Sim : 0.23897965; No similar. 
 area investigaciones economicas sigue conferencias pais hoy bucaramanga labelurl  ; j : 2368. Sim : 0.6197007; Baja. 
 documento espebanrep 89 analiza sector agricola distorsiones agregadas producti labelurl  ; j : 2369. Sim : 0.23137031; No similar. 
 yariguies1027 lomastrinado incendio registrado miercoles refineria barrancabermeja planta parafinas; j : 2370. Sim : 0.43754423; No similar. 
 naganicol nuevo seguro bancosaval cancer complemento plan salud yodecidiavanzar conoce mas labelurl; j : 2371. Sim : 0.36737016; No similar. 
 conocer analisis experiencias ideas factor exito tema acceda prese labelurl  ; j : 2372. Sim : 0.35956374; No similar. 
 show circo sol estara colombia 3 23 septiembre 2017 parque salitre magico labelurl  ; j : 2373. Sim : 0.3200632; No similar. 
 ba partir 800 be siga transmision directo seminario nuevo regimen cambios internacionales labelurl ; j : 2374. Sim : 0.39358634; No similar. 
 economia colombiana visto afectada ultimos anos entorno internacional menos favorable vea vid label; j : 2375. Sim : 0.42895144; No similar. 
 andrespardoa mercado presiente mas inyecciones liquidez fedmarkets smell more qe and not from the f; j : 2376. Sim : 0.40461668; No similar. 
 andrespardoa manana estare aire 7 8 be ppradio919 javeriana919fm 919 fm bogota hablando coyuntura e; j : 2377. Sim : 0.5552796; Baja. 
 sintraminerales bluradioco consejo gremial quiere atropellar clase trabajadora pais llenar arcas tr; j : 2378. Sim : 0.34373736; No similar. 
 khurtado19 hola khurtado19 ciudadanos inconvenientes hora diferenciar nueva fa labelurl  ; j : 2379. Sim : 0.21165939; No similar. 
 andrespardoa columna portafolioco razones inflacion baje 2ndo semestre labelurl http  ; j : 2380. Sim : 0.53660446; Baja. 
 eventosclavedelajornadademananan eeuu 830 ordenes bienes durables n eeuu 1000 venta vivienda labelu; j : 2381. Sim : 0.4299357; No similar. 
 andrespardoa parte 3 entrevista ppradio919 colombia altos precios d petroleo x crisis ucrania juan ; j : 2382. Sim : 0.55656743; Baja. 
 andrespardoa hoy estare 7 8 be hablando economia ppradio919 javeriana919fm 919 fm bogota  ; j : 2383. Sim : 0.57718235; Baja. 
 tipfinanciero sabias metodos ahorro japoneses llama kakebo conocelo labelurl  ; j : 2384. Sim : 0.33625874; No similar. 
 indice precios consumidor zona euro aumento mayo 19 aa encima 12 aa registrado labelurl  ; j : 2385. Sim : 0.361292; No similar. 
 acuerdo reporte oficina estadisticas laborales creacion nominas agricolas eeuu co labelurl  ; j : 2386. Sim : 0.5914203; Baja. 
 programate pierdas facebook live reforma tributaria beneficios pensionales insti labelurl  ; j : 2387. Sim : 0.4072339; No similar. 
 andrespardoa colombia economia toma paso mas realista crece 43 ciento labelurl via eltiempo opini  ; j : 2388. Sim : 0.5672707; Baja. 
 basista jueves 5 julio 730 m seminario internacional alternativas reforma pensional labelurl  ; j : 2389. Sim : 0.25022012; No similar. 
 andrespardoa informe mensual coyuntura macro hoy esperamos q tasa politica monetaria colombia aumen; j : 2390. Sim : 0.6631718; Baja. 
 banrepeduca cuales causas inflacion ejemplo agentes economicos decir gobierno labelurl  ; j : 2391. Sim : 0.4256661; No similar. 
 shevu bancolombia hola shevu lamentamos cuentas caso necesario hermano acerq labelurl  ; j : 2392. Sim : 0.30907217; No similar. 
 joseantonioocampo codirector banrep escribio nuevo libro reset the international monetary non syste; j : 2393. Sim : 0.37585816; No similar. 
 reportesdelemisor actividad industrial bogota 2t2018 sector automotor lidero r labelurl  ; j : 2394. Sim : 0.46381682; No similar. 
 seminariosbanrep optimizar sistema pensional colombiano expertos debatiran jueves 5 julio labelurl ; j : 2395. Sim : 0.2917776; No similar. 
 andrespardoa analisis portafolioco debilitamiento regla fiscal colombia labelurl labelurl  ; j : 2396. Sim : 0.5368229; Baja. 
 corrido ano asesinado mas 150 lideres lideresas continuan total impunidad labelurl  ; j : 2397. Sim : 0.3276413; No similar. 
 festereopicnic cambiado 2006 epoca favorita arcticmonkeys fepx arcticmonkeysday labelurl  ; j : 2398. Sim : 0.24548158; No similar. 
 festereopicnic cambiado 2006 epoca favorita arcticmonkeys fepx arcticmonkeysday  ; j : 2399. Sim : 0.23481221; No similar. 
 politica monetaria futuro dependera dinamismo economico tan rapido inflacion vaya convergiendo labe; j : 2400. Sim : 0.58534956; Baja. 
 andrespardoa analisis portafolioco invierno debiles datos economicos recientes eeuu  ; j : 2401. Sim : 0.6124386; Baja. 
 informe diario marzo 9 2015 dio inicio programa estimulo monetario parte bce labelurl  ; j : 2402. Sim : 0.3674943; No similar. 
 eventosclavedelajornadademanananeeuu 0900 ordenes fabrica sept neeuu 730 informe mercado l labelurl; j : 2403. Sim : 0.3439425; No similar. 
 andrespardoa equipo tecnico estima crecimiento pib 25 parece nivel razonable maiguashca bancorepu  ; j : 2404. Sim : 0.40032354; No similar. 
 mloreguti infraestructura gran dinamizador crecimiento pib andypowellidb cuello botella financiamie; j : 2405. Sim : 0.35649747; No similar. 
 suspendemos transmision seminario banca central darle paso presentacion reporte estabili labelurl  ; j : 2406. Sim : 0.5184484; Baja. 
 andrespardoa fondos acreedores discutiran arreglo argentina evite default si avance labelurl via re; j : 2407. Sim : 0.48797667; No similar. 
 andrespardoa analisis macro q ahora esperamos q tasa banrepublica suba 5 fin ano 475 hoy 425  ; j : 2408. Sim : 0.5481691; Baja. 
 andrespardoa auge energia esquisto eeuu pasa adolescencia adultez labelurl via wsjamericas  ; j : 2409. Sim : 0.5582197; Baja. 
 radioacktiva present rueda prensa confirma concierto rollingstones colombia labelurl  ; j : 2410. Sim : 0.33050916; No similar. 
 juanzhooo sfcsupervisor juan oficina asististe realizaste consulta  ; j : 2411. Sim : 0.30031323; No similar. 
 charla expertos destacaron departamento atlantico observa comportamiento labelurl  ; j : 2412. Sim : 0.20040621; No similar. 
 usocasabe hoy asistimos analisis critico plan nacional desarrollo hacia aspectos laborales plan reg; j : 2413. Sim : 0.30709264; No similar. 
 andrespardoa sospecho fenomeno nina efecto inflacionario tan fuerte nino si vallejo  ; j : 2414. Sim : 0.37823448; No similar. 
 notasobreras sergiofajardo davidbojanini proteccion hola notasobreras podemos colaborar labelurl  ; j : 2415. Sim : 0.4215207; No similar. 
 tipfinanciero elabora esquema presupuestal anual acorde edad gastos ingresos permi labelurl  ; j : 2416. Sim : 0.26147163; No similar. 
 lorpin25 hola lorpin25 trabajamos solucionar inconveniente favor intentalo nuevo si mantien labelur; j : 2417. Sim : 0.06853677; No similar. 
 banrepcultural vale pena recordar 2017 banrepcultural tunja prestaron cerca 70mil libros 50  ; j : 2418. Sim : -0.016088037; No similar. 
 andrespardoa eeuu economia contrajo 29 1er trimestre revision final estimamos pib crecera solo 15 2; j : 2419. Sim : 0.5499393; Baja. 
 dia hoy preve votacion acuerdo tentativo seguridad fronteriza congreso eeuu labelurl  ; j : 2420. Sim : 0.55612236; Baja. 
 jujevanderwood favor cuenta bancorepublica banco central colombia labelurl  ; j : 2421. Sim : 0.45572874; No similar. 
 informe diario septiembre 9 2014 banco inglaterra da senales aumentar tasas 1s14 labelurl  ; j : 2422. Sim : 0.45593274; No similar. 
 andrespardoa colombia evolucion produccion industrial enero 2014 segun encuesta opinion industrial ; j : 2423. Sim : 0.6395534; Baja. 
 informe diario abril 4 2019 banco mundial colombia creceria encima regionnlabelurl  ; j : 2424. Sim : 0.315894; No similar. 
 lalaprada creer estaras preparado si toca puerta conoce seguro cancer bancosaval labelurl  ; j : 2425. Sim : 0.293505; No similar. 
 top 3 impacto economicoventas minoristas eeuu desaceleraron levemente abrilproduccion industrial d ; j : 2426. Sim : 0.27236274; No similar. 
 andrespardoa colombia riesgo mayor deficit cuenta corriente motivo miembros emisor votar x elevar t; j : 2427. Sim : 0.51673585; Baja. 
 colombia pib crecio 49 cuarto trimestre 2013 43 2013 linea expectativa esperabamos 5 42 respectivam; j : 2428. Sim : 0.4987959; No similar. 
 entra ahora bcooccidentemd conoce sector mayor crecimiento economia mundial factor clave labelurl  ; j : 2429. Sim : 0.3417063; No similar. 
 andrespardoa minutas feed semana pasada sugieren q habra aumento tasas marzo proximo aumento seria ; j : 2430. Sim : 0.41988614; No similar. 
 andres95486559k ecopetrolsa peor ecopetrol lunes empleados angustiados miedo carta despido  ; j : 2431. Sim : 0.16494311; No similar. 
 dia ayer parlamento britanico pudo ratificar bajo unanimidad aprobacion ninguna alternativa labelur; j : 2432. Sim : 0.3189308; No similar. 
 moveconcertsco separa hoy boletas slash quedes verlo colombia  ; j : 2433. Sim : 0.34660992; No similar. 
 andrespardoa gobierno colombiano quiere impulsar mas llegada capitales menos impuestos labelurl via; j : 2434. Sim : 0.52281374; Baja. 
 informesobreinflacion equipo tecnico banco estima crecimiento economico 3t ajustado estacional labe; j : 2435. Sim : 0.39761618; No similar. 
 andrespardoa informe mensual renta fija interesados mercado deuda publica sentimientos encontrados ; j : 2436. Sim : 0.30904937; No similar. 
 andrespardoa explosivo video candidato zuluaga hacker arrestado agita campana presidencial colombia; j : 2437. Sim : 0.22174355; No similar. 
 andrespardoa colombia deficit sector publico gobierno cerraron 2013 09 24 pib respectivamente esper; j : 2438. Sim : 0.6078339; Baja. 
 tuboletanews comunicado coldplaycolombia labelurl  ; j : 2439. Sim : 0.13034716; No similar. 
 danielaacallee manuelablr gracias apoyo seguidores donaste movamonosporteletonbdb juntos s labelurl; j : 2440. Sim : 0.18285719; No similar. 
 andrespardoa desploma accion isagen bolsa momento cae mas 11 labelurl via dataifx  ; j : 2441. Sim : 0.58767754; Baja. 
 calleypocheoffi teletoncolombia cubodesebaspdc gracias apoyo movamonosporteletonbdb juntos segui la; j : 2442. Sim : 0.24303776; No similar. 
 andrespardoa gobierno quiere seguir impulsando entrada capitales menos impuestos labelurl via larep; j : 2443. Sim : 0.4973578; No similar. 
 weatherford ojos afiliados nlabelurl labelurl  ; j : 2444. Sim : 0.10121777; No similar. 
 gastes gastar solo dinero bolsillo labelurl  ; j : 2445. Sim : 0.111766726; No similar. 
 mauxwell hola mauricio permitenis ayudarte tal indicamos semana pasada sscribenos favor po labelurl; j : 2446. Sim : 0.22308347; No similar. 
 union hace fuerza hoy concentraciones bancoavvillas bancosaval sintraaval labelurl  ; j : 2447. Sim : 0.39660162; No similar. 
 top3deimpactoeconomicon1 eeuu china podrian dar inicio nueva ronda dialogos comercialesn2banco cent; j : 2448. Sim : 0.45863944; No similar. 
 hoy cumplen 20 anos desaparicion dirigente sindical alexander cardona sabana torres sol labelurl  ; j : 2449. Sim : 0.37496266; No similar. 
 si pensando cambiarte fondo hora conozcas dobleasesoria solicitarla labelurl  ; j : 2450. Sim : 0.13858663; No similar. 
