Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias bancorepublica atentos quedamos datos area colaborarte envianos saludos encargada contacto 
 julianabdiaz lugar evento cambiado realizara hotel radisson avenida 60 2299 salon ar total bogota d; j : 1. Sim : 0.2773951; No similar. 
 union sindical obrera uso rechaza atentado perpetro hoy escuela policia general santander labelurl ; j : 2289. Sim : 0.09809164; No similar. 
 luzkamiranda lalibertadco buenos dias permitenos ayudarte envianos dm caso colaborarte quedamos ate; j : 2290. Sim : 0.66158; Baja. 
 malejus hola recuerda participar deben ser personas reales saludos  ; j : 2291. Sim : 0.3112777; No similar. 
 tipfinanciero si negocio importante separes finanzas personales forma veras frutos  ; j : 2292. Sim : 0.27587762; No similar. 
 top3deimpactoeconomicon1confianza economica zona eurocayo noveno mes consecutivon2ordenes bienes la; j : 2293. Sim : 0.18307622; No similar. 
 top3deimpactoeconomicon1en ordenes bienes contrajeron julion2banco central china interviene t label; j : 2294. Sim : 0.09667066; No similar. 
 casasnestor hola casasnestor gracias escribirnos gestionando consulta traves mensaje directo feliz ; j : 2295. Sim : 0.5250276; Baja. 
 si tenias dudas retirar cesantias andrea porvenir explica hacerlo labelurl  ; j : 2296. Sim : 0.20815478; No similar. 
 atencion na calentar motor falta preventa show maluma bogota piensas q labelurl  ; j : 2297. Sim : 0.35940638; No similar. 
 omarcontreras8 hola omarcontreras8 trabajando mejorar experiencia cuentanos mas detalles labelurl  ; j : 2298. Sim : 0.42260146; No similar. 
 lufortizv conozca ultima decision juntabanrep labelurl  ; j : 2299. Sim : 0.2234608; No similar. 
 nicocastrocerv hola nicocastrocerv trabajando mejorar experiencia cuentanos mas detalles i labelurl; j : 2300. Sim : 0.46642017; No similar. 
 si llaman ofrecer servicios financieros derecho pedir informacion confirmar llamada procedencia  ; j : 2301. Sim : 0.3630563; No similar. 
 hola carolinarga tipo certificado necesitas  ; j : 2302. Sim : 0.36872622; No similar. 
 casasnestor hola nestor ingresa siguiente enlace  ; j : 2303. Sim : 0.35739428; No similar. 
 colombia bancos nacionales desarrollo bnd adoptados reformas mercado comienzos labelurl  ; j : 2304. Sim : 0.14949624; No similar. 
 shakira vuelve tierra natal ponernos bailar dorado world tour atentos rede alist labelurl  ; j : 2305. Sim : 0.19303292; No similar. 
 faltan pocos dias obtenga patrocinio bancorepublica estudiar exterior 27 abril limite labelurl  ; j : 2306. Sim : 0.24057427; No similar. 
 importante tener plan ahorro podamos planificar vacaciones decepcionarnos labelurl  ; j : 2307. Sim : 0.1675671; No similar. 
 tener plan ahorro podamos planificar vacaciones decepcionarnos importante labelurl  ; j : 2308. Sim : 0.1675671; No similar. 
 denunciamos producto tercerizacion ecopetrolsa campos produccion magdalena medio encue labelurl  ; j : 2309. Sim : 0.31669456; No similar. 
 elvisjavier07 hola buenas tardes lamentablemente contamos servicio recomendacion consultar est labe; j : 2310. Sim : 0.43891877; No similar. 
 comision escalafon trabajo seleccion casos presentara revision ecopetrolsa labelurl  ; j : 2311. Sim : 0.43384376; No similar. 
 banco occidente suma dia nacional prevencion lavado activos nrs labelurl  ; j : 2312. Sim : 0.2231196; No similar. 
 enlineabvc ecopetrolsa creemos usted colombiano cedula ciudadania demuestre pesa labelurl  ; j : 2313. Sim : 0.09725881; No similar. 
 mariaaleja0222 puede inscribirse siguiente vinculo labelurl  ; j : 2314. Sim : 0.2562879; No similar. 
 reportesdelemisor director estabilidad financiera bancorepublica concluye continua observandose lab; j : 2315. Sim : 0.2530779; No similar. 
 izifer hola iza permitenos ayudarte escribenos caso dm revisarlo area encargada quedamos atentos  ; j : 2316. Sim : 0.61337817; Baja. 
 damos bienvenida asistentes segunda sesion lapuertaalcambio labelurl  ; j : 2317. Sim : 0.36483818; No similar. 
 bseminariosbanrep pierda foro 50 anos economia departamento cesar proximo lunes 3 d labelurl  ; j : 2318. Sim : 0.24266736; No similar. 
 usted puede asistir presentacion informesobreinflacion 3t2018 realizara manana labelurl  ; j : 2319. Sim : 0.27970243; No similar. 
 portillaeli jose fondo encuentras  ; j : 2320. Sim : 0.24284674; No similar. 
 audio respuesta porvenir podras hacer retirar cesantias mas labelurl  ; j : 2321. Sim : 0.29468593; No similar. 
 yorleon cuentanos banco pertenece cajero presenta fallas  ; j : 2322. Sim : 0.19757606; No similar. 
 nesiomayor hola nesiomayor edad lugar encuentras  ; j : 2323. Sim : 0.28027305; No similar. 
 agileopencali coach consiste desafiar constantemente creencias perspectivas comun labelurl  ; j : 2324. Sim : 0.11728445; No similar. 
 evento bogota seminariodeeconomia 498 incertidumbre acerca politica fiscal ciclo economico 25102017; j : 2325. Sim : 0.3128583; No similar. 
 ven comparte atletas equipoporvenir participacion jjoo soylanacion labelurl  ; j : 2326. Sim : 0.1825064; No similar. 
 quieres conocer movimiento financiero mas oportuno plan crecimiento expansion emp labelurl  ; j : 2327. Sim : 0.301741; No similar. 
 reportesdelemisor conozca resultados encuesta percepcion riesgos sistema financiero apli labelurl  ; j : 2328. Sim : 0.45103857; No similar. 
 judaduga07 hola juan david podrias especificar banco pertenecia cada cajero  ; j : 2329. Sim : 0.28504214; No similar. 
 zevitasrojas hola juan sebastian cuentanos caso dm envianos datos contacto revisarlo  ; j : 2330. Sim : 0.6385261; Baja. 
 top3deimpactoeconomicon1produccion industrial eeuumodero ritmo crecimienton2sentimiento economico l; j : 2331. Sim : -0.014709409; No similar. 
 hola nicolayprieto envianos mensaje directo datos completos empresa realizar validacion completa  ; j : 2332. Sim : 0.58450735; Baja. 
 lapetitemort hola quedamos pendientes datos mensaje hacer seguimiento ocurrido saludos  ; j : 2333. Sim : 0.6432356; Baja. 
 hoy partir 730 be labelurl vea participacion codirector labelurl  ; j : 2334. Sim : 0.1761178; No similar. 
 gabrielss115 gusto nelson atentos resolver inquietudes  ; j : 2335. Sim : 0.23272276; No similar. 
 dyanana18 diana dimos respuesta dm saludos  ; j : 2336. Sim : 0.4799105; No similar. 
 andresdariocruz hola andresdariocruz gracias mensaje alegra haber resuelto inquietudes estarem labe; j : 2337. Sim : 0.43342376; No similar. 
 conoce informe diario mercado siguiente enlace  ; j : 2338. Sim : 0.40602946; No similar. 
 estimado rubenpe62 dimos respuesta caso mensaje privado cortesupremaj mintrabajocol ssociedades jua; j : 2339. Sim : 0.31816944; No similar. 
 medellin aun entradas dobles desfile cierre isabelhenao colombiamoda2018 labelurl  ; j : 2340. Sim : 0.04158484; No similar. 
 ernestoortizgme favor cuenta bancorepublica banco central colombia labelurl  ; j : 2341. Sim : 0.29345638; No similar. 
 creemos nuevas ideas hoy trae evento bdoinnova cali acompanara sergio gonzalez labelurl  ; j : 2342. Sim : 0.23361169; No similar. 
 rosariofagundez favor cuenta bancorepublica banco central colombia labelurl  ; j : 2343. Sim : 0.3343975; No similar. 
 cinco pasos hacer compra inteligente labelurl  ; j : 2344. Sim : 0.17018805; No similar. 
 juanc80 lafm hola juanc80 comunicaremos interno contigo  ; j : 2345. Sim : 0.28708988; No similar. 
 ajpsoto supuesto invitamos ver evento diferido medio siguiente vinculo labelurl  ; j : 2346. Sim : 0.36570194; No similar. 
 justmariefranc hola marie atendimo caso dm saludos  ; j : 2347. Sim : 0.5358517; Baja. 
 elbecerramayor mlcolombia visa audiomusicaco sicsuper hola elbecerramayor alegra saludarte queremos; j : 2348. Sim : 0.31441036; No similar. 
 ameisel codirector bancorepublica brucemacmaster presidente andicolombia inauguran evento labelurl ; j : 2349. Sim : 0.23829982; No similar. 
 tobbiegs500 hola tobbiegs500 gracias informacion proporcionada procederemos reportar area encargad ; j : 2350. Sim : 0.6898362; Media. 
 junta directiva consulte comunicado decision jdbr tomada dia hoy cambio frecuen labelurl  ; j : 2351. Sim : 0.290067; No similar. 
 pronto expertos responderan labelurl  ; j : 2352. Sim : 0.22417843; No similar. 
 diegoamayav hola diegoamayav contamos kioskos puedes generar certificado manera gratu labelurl  ; j : 2353. Sim : 0.40375912; No similar. 
 arturoporras569 consulte mas informacion relacionada hacer labelurl  ; j : 2354. Sim : 0.50953734; Baja. 
 facharrym envianos datos dm hacer reporte oficina saludos  ; j : 2355. Sim : 0.7380317; Media. 
 jorgearmandoo jorge realizando consulta area encargada respuesta notificaremos dm  ; j : 2356. Sim : 0.57170856; Baja. 
 dannydaniel82 hola gracias reporte pasaremos area encargada solucionen pronto falla cajeros saludos; j : 2357. Sim : 0.67710936; Media. 
 acaba terminar 2da reunion ordinaria junta directiva banrep 2018 present labelurl  ; j : 2358. Sim : 0.15708427; No similar. 
 top3deimpactoeconomicon1indice confianza empresarial alemania aumentan2jerome powell senalo continu; j : 2359. Sim : 0.28228042; No similar. 
 fligser hola fligser gracias escribirnos queremos mejorar experiencia necesitamos ayuda fa labelurl; j : 2360. Sim : 0.39391777; No similar. 
 jhonxander la14sa buenas tardes jhon gracias comentarios enviaremos sugerencia area encargada feliz; j : 2361. Sim : 0.52909464; Baja. 
 adalidjusticia vicepresidencia cumplimiento tenia deber adelantar acciones preventivas frente trage; j : 2362. Sim : 0.28427956; No similar. 
 juangalvis83 consulte condiciones labelurl tesoreria banco republica mas labelurl  ; j : 2363. Sim : 0.3271414; No similar. 
 nosfera82933786 exactamente igual ninguna diferencia peso perderia valor ejemplo tr labelurl  ; j : 2364. Sim : 0.13951495; No similar. 
 comandantemad77 sfcsupervisor buenas tardes chenel tramitando caso pendientes darte respuesta salud; j : 2365. Sim : 0.47291526; No similar. 
 inicia participacion codirectora maiguashca tercera edicion expocana 2018 evento organiz labelurl  ; j : 2366. Sim : 0.29598612; No similar. 
 juanjoseechavarria gerente banrep directo redmasnoticias caracolradio habla eliminacion labelurl  ; j : 2367. Sim : 0.27321863; No similar. 
 nadaflota presentando algun inconveniente  ; j : 2368. Sim : 0.15432538; No similar. 
 alejotaler lastimosamente puede acceder presentaciones vea evento labelurl  ; j : 2369. Sim : 0.15898688; No similar. 
 ikks hola ikks recuerda canal siempre estaran disponibles consultas atender inquietudes feliz tarde; j : 2370. Sim : 0.39087802; No similar. 
 gracias expobikecol enorgullece recibir reconocimiento labelurl  ; j : 2371. Sim : 0.28440222; No similar. 
 sistema estadistico nacional lanzado pagina web invitamos conocer conjunto articulado entida labelu; j : 2372. Sim : 0.37544164; No similar. 
 5 minutos comenzaremos twitcam gustavoyacaman siguela directo labelurl eligetriunfar  ; j : 2373. Sim : 0.2097178; No similar. 
 experienciasaval metalero perdiste knotfestco 2018 nbancos aval acompana invita revi labelurl  ; j : 2374. Sim : 0.17622669; No similar. 
 pandora937 hola pandora ofrecemos disculpas envianos detalles experiencia dm colaborarte quedamos a; j : 2375. Sim : 0.6727584; Media. 
 reciente informe inclusion financiera concluye escasa presencia establecimientos credito amp labelu; j : 2376. Sim : 0.40670103; No similar. 
 ing92andrea debes comunicarte 5082710 poder registrarte nuevo saludos  ; j : 2377. Sim : 0.35556197; No similar. 
 jorgeluiduran aca tambien podran ayudarte caso necesites labelurl  ; j : 2378. Sim : 0.3330176; No similar. 
 comision iii senadogovco senador navarrowolff pregunto juntabanrep expectativas frente labelurl  ; j : 2379. Sim : 0.10032636; No similar. 
 bvccolombia asi quedara conformado comite consultivo mision mercado capitales sfcsupervisor jorge c; j : 2380. Sim : 0.3347648; No similar. 
 davidfe43047106 convocatoria posgrado exterior pueden acceder profesionales egresados diversas labe; j : 2381. Sim : 0.13971758; No similar. 
 julioal1988 hola julio puedes adelantar proceso medio pagina web momento reclamar labelurl  ; j : 2382. Sim : 0.40938696; No similar. 
 manipulas sirven ahi ecopetrolsa incoherencia menos 12 h labelurl  ; j : 2383. Sim : 0.15384412; No similar. 
 miembros junta directiva nacional reunen subdirectiva elcentro abordar temas funcionamiento inte la; j : 2384. Sim : 0.2393506; No similar. 
 badolfomeisel codirector bancorepublica inicia intervencion seminario semanal fedesarrollo labelurl; j : 2385. Sim : 0.2784756; No similar. 
 larepublicaco insidelr usted necesita ir porvenir siempre ustednporveniroficial miguellargacha htt ; j : 2386. Sim : 0.104734175; No similar. 
 piggysan hola piggysan gracias escribirnos contamos tipo pagos estan habilitados rea labelurl  ; j : 2387. Sim : 0.60491663; Baja. 
 fep2018 evento ano nadie quiere perder aqui contamos debes hacer vayas labelurl  ; j : 2388. Sim : 0.1930155; No similar. 
 aprender ver detalles clave innovar observacion importante lapuertaalcambio  ; j : 2389. Sim : 0.29728273; No similar. 
 hola claudiamiguela esperamos podido hacer tramite podemos ayudar  ; j : 2390. Sim : 0.3372308; No similar. 
 ledoleon bancorepublica establece tasa usura segun articulo 305 codigo penal perio labelurl  ; j : 2391. Sim : 0.2774018; No similar. 
 usofrenteobrero emepe ensena comunicacion sindical tiempos internet somosuso aprendemos labelurl  ; j : 2392. Sim : 0.257478; No similar. 
 contamos formas mas divertidas dinamicas ahorran millennials futuro labelurl  ; j : 2393. Sim : 0.19674267; No similar. 
 mgafarog gerente bucaramanga realizo presentacion foro agricultura familiar alli af labelurl  ; j : 2394. Sim : 0.40414324; No similar. 
 partir 830 be siga transmision directo iii seminario banca central modulo labelurl  ; j : 2395. Sim : 0.26979277; No similar. 
 danigaravitom hola daniela favor envianos datos personales interno gracias felicitaciones  ; j : 2396. Sim : 0.5936494; Baja. 
 vivisalcedo hola vivi regalarias nit telefono direccion ciudad empresa medio mensaj labelurl  ; j : 2397. Sim : 0.47641706; No similar. 
 desecheverry bcooccidente une hoy celebracion mes ninez entrega lindos regalos ninos mil gra  ; j : 2398. Sim : 0.32097307; No similar. 
 storylandconaval empieza prender buena musica contagia hace bailar labelurl  ; j : 2399. Sim : 0.10937725; No similar. 
 positivos aun cosas salen mejor manera lema diario siempresepuede feliz miercoles  ; j : 2400. Sim : 0.2795555; No similar. 
 emprendedor capaz empezar cero siempre tendra posibilidad crear nuevos universos materia negocios  ; j : 2401. Sim : 0.1963373; No similar. 
 coleteach hola ofrecemos disculpas si deseas envianos numero contacto dm eliminarlo base datos  ; j : 2402. Sim : 0.6390416; Baja. 
 caropuentes hola carolina area encargada informa comunicaron contigo brindaron atencion labelurl  ; j : 2403. Sim : 0.5794332; Baja. 
 camiloalopezc camilo ofrecemos disculpas si nuevo inconveniente recuerda servirte saludos  ; j : 2404. Sim : 0.2821659; No similar. 
 juandavidcso93 hola juan porvenir espacio exclusivo jovenes siguiente enlace puedes acce labelurl  ; j : 2405. Sim : 0.29951286; No similar. 
 porvenir contamos 5 alternativas buscar encontrar empleo proyectar vida profesional laboral nlabelu; j : 2406. Sim : 0.124695554; No similar. 
 dijugar hola cuentanos inconveniente bancos colaborarte saludos  ; j : 2407. Sim : 0.45804906; No similar. 
 gustavoyacaman 30 julio 2pm podre contarles toda experiencia 24h man divertido hacer u  ; j : 2408. Sim : 0.28841218; No similar. 
 guillotrina hola guillermo datos actualizados puedes obtener saldos extractos certifica labelurl  ; j : 2409. Sim : 0.5175894; Baja. 
 bdesecheverry participo 1er foro yacimientos convencionales retos desafios colombia ecopetrolsa uso; j : 2410. Sim : 0.22116601; No similar. 
 experienciasaval metalero perdiste knotfestco 2018 bancos aval acompana invita revi labelurl  ; j : 2411. Sim : 0.19516093; No similar. 
 juank4 juan colaborarte consulta favor comunicate asesores chat labelurl  ; j : 2412. Sim : 0.45741126; No similar. 
 cutcolombia minimoquealcance nen negociacion salariominimo2019 proponemos aumento debe ser 12 plant; j : 2413. Sim : 0.18834366; No similar. 
 hoy partir 1230 pm gerente banrep juanjoseechavarria presentara informe inflacion s labelurl  ; j : 2414. Sim : 0.285672; No similar. 
 aprovechemos dia sentirnos llenos energia positivismo ganas cumplir propositos recuerda siempresepu; j : 2415. Sim : 0.22597992; No similar. 
