Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan conferencia 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5276047; Baja. 
 momento acto posesion mesas directivas grupos estudiantiles eafit vivetusgrupos labelurl  ; j : 3767. Sim : 0.4268915; No similar. 
 wilfrido landa defensor dd hh comparte experiencia desarraigo desplazamiento hablemosdepazur labelu; j : 3768. Sim : 0.23490423; No similar. 
 evolucion tecnologica plantea nuevos retos docentes siglo xxi analisis academia labelurl  ; j : 3769. Sim : 0.47953263; No similar. 
 mikaeldamberg ministro empresa innovacion suecia nuevo miembro honorario comite asesor empresarial ; j : 3770. Sim : 0.32749942; No similar. 
 rt edtechtimes can learn be use for good dr obdulio velasquez rector of unisabana in colombia think; j : 3771. Sim : 0.4722695; No similar. 
 ciudades centros desarrollo territorial torno innovacion tecnologica labelurl labelurl  ; j : 3772. Sim : 0.31815425; No similar. 
 rt fiafest programacion tercerfiafest vas perder labelurl  ; j : 3773. Sim : 0.34073016; No similar. 
 comunidadun domingo 900 pm pierdas nuevo capitulo lapazenfoco institucionaltv feliz f labelurl  ; j : 3774. Sim : 0.29623607; No similar. 
 transmision cambio climatico panorama colombia 14 junio 730 be labelurl labelurl  ; j : 3775. Sim : 0.5219752; Baja. 
 rt lasabanaabroad invitamos participar encuentro universidades espanolas hoy 16 noviembre 1100 be v; j : 3776. Sim : 0.5456989; Baja. 
 noticiaun centro colombo americano premia estudiante orgulloun unmanizales labelurl via unimedios  ; j : 3777. Sim : 0.27507558; No similar. 
 sabado vivir pasion fotografia asi salida curso libre bienestarsabana labelurl  ; j : 3778. Sim : 0.534335; Baja. 
 vemos 600 pm concierto jazzalcampus celebrar 40anos educaunisabana labelurl  ; j : 3779. Sim : 0.4110394; No similar. 
 columna eduardo behrentz vicerrector desarrollo egresados transmilenio carrera 7a labelurl  ; j : 3780. Sim : 0.47759262; No similar. 
 ven expresa inquietudes ideas proyectos conversandoconjosemanuel conoce mas labelurl labelurl  ; j : 3781. Sim : 0.22468562; No similar. 
 super poderosos educacion 2016 labelurl via lasillavacia uncolombia mantillaignacio labelurl  ; j : 3782. Sim : 0.46660763; No similar. 
 conoces acuerdos habana manana 300 pm pierdas nuevo capitulo lapazenfoco institucionaltv  ; j : 3783. Sim : 0.42531803; No similar. 
 noticiaun industria quiere trabajar labelurl diebun via unimedios unparatodos  ; j : 3784. Sim : 0.29422036; No similar. 
 proximo martes vivira eafit presentacion informe barometro americas 2016 esperamos labelurl  ; j : 3785. Sim : 0.62708545; Baja. 
 momento homenaje fernando maiz universidad eafit  ; j : 3786. Sim : 0.5908895; Baja. 
 paises sur cuentan tasa alta mortalidad accidentes transito porcentaje alto vehiculos mauricio garc; j : 3787. Sim : 0.30781326; No similar. 
 pueden computadoras software reemplazar profesores phill miller tedxunisabana envivo eltiempo label; j : 3788. Sim : 0.2725578; No similar. 
 rt comfama juanluismejia rector eafit da bienvenida catedra gerencia social pacificar mismo constru; j : 3789. Sim : 0.5574582; Baja. 
 comunidadun nuevo articulo rector mantillaignacio elespectador habla analfetibismo moderno labelurl; j : 3790. Sim : 0.39828378; No similar. 
 noche dialogomayortv maestro jorge reynolds adriana rios hablaran ciencia colombia labelurl  ; j : 3791. Sim : 0.5010993; Baja. 
 informe educacionsuperior aporte debate calidad diversidad equidad materia labelurl  ; j : 3792. Sim : 0.18442333; No similar. 
 hoy 1100 be conversatorio unmedellin sandrabessudo entrada libre unparatodos labelurl  ; j : 3793. Sim : 0.43780303; No similar. 
 conozca historia beneficiarias becagabrielvegalara admonuniandes solidaridaduniandes labelurl  ; j : 3794. Sim : 0.17616658; No similar. 
 minutos iniciar primer debateplebiscitour labelurl  ; j : 3795. Sim : 0.19971672; No similar. 
 noticiaun interdisciplinariedad esencial innovar ingenieriaunbog vriun labelurl via labelurl  ; j : 3796. Sim : 0.1498822; No similar. 
 rt igarzonvallejo intervencion ciudadana profesores derecho ciencias politicas unisabana plebiscito; j : 3797. Sim : 0.517168; Baja. 
 invitamos proximo 12 junio conversacion programas stem modelos educacion ctel esper labelurl  ; j : 3798. Sim : 0.50938314; Baja. 
 rt jrestrp nuevo escenario deportivo urosarionews bienestar estudiantes profesores ubicada sede emp; j : 3799. Sim : 0.24861032; No similar. 
 desafios oportunidades aseguradoras sistema seguridad social colombiano conoce mas labelurl  ; j : 3800. Sim : 0.25684902; No similar. 
 tres formas generar riqueza ninguna sostenible medio ambiente claudialopez lowcarboncity  ; j : 3801. Sim : 0.095302984; No similar. 
 rt peterdobers as board member since 2007 isdrsociety honor proud to see the isdrs2017 conference a; j : 3802. Sim : 0.41927478; No similar. 
 hoy manana eafit cumple cuarto coloquio doctoral alafec pueden conocer programacion labelurl  ; j : 3803. Sim : 0.5170586; Baja. 
 noche click auditorio principal bloque k unmanizales video labelurl feli labelurl  ; j : 3804. Sim : 0.36077258; No similar. 
 nuevas perspectivas geografia inteligencia territorial experto internacional marcos saquet labelurl; j : 3805. Sim : 0.13550308; No similar. 
 rt teleantioquia eafit empezo proyecto empresa llamada heladeria bolton ofrece helados naturales bo; j : 3806. Sim : 0.1686095; No similar. 
 menos 10 canchas tipo nivel mundial gabriel silgado dmuur inauguracion cancha squash labelurl  ; j : 3807. Sim : 0.33645982; No similar. 
 invitamos participar manana hoy conmemoracion dia internacional derechos humanos  ; j : 3808. Sim : 0.56509954; Baja. 
 inicio 10ruedatecnnova medellin presencia 12 grupos investigacion uniandes labelurl  ; j : 3809. Sim : 0.39227387; No similar. 
 sigamos juego terrorismo apgguzman dircom unisabana analisisunisanana eltiempo labelurl  ; j : 3810. Sim : 0.25181913; No similar. 
 rt comsabana pasaron muestrapracticas2016 unisabana esperando zona verde contigua edificio k  ; j : 3811. Sim : 0.2671302; No similar. 
 rt coninsaramonh puente peatonal eafit construyendo enlazar sede principal lote guayabos  ; j : 3812. Sim : 0.2496573; No similar. 
 launtransformavidas toda colombia residuos convierten arte unorinoquia video labelurl  ; j : 3813. Sim : 0.16093077; No similar. 
 cognitiva 2017 primer congreso colombiano psicologia ciencia labelurl labelurl  ; j : 3814. Sim : 0.33678424; No similar. 
 foro contrabandodecigarrillo colombia urosario econurosario fundacionanaas labelurl  ; j : 3815. Sim : 0.38831595; No similar. 
 escuela artes uncolombia vicisitudes historicas labelurl mantillaignacio p labelurl  ; j : 3816. Sim : 0.31096655; No similar. 
 comunidadun manana 300 pm nuevo capitulo lapazenfoco institucionaltv untelevision piensapazunal uni; j : 3817. Sim : 0.3897658; No similar. 
 terminemos dia orgulloun universidad nacional moderniza infraestructura labelurl via portafolioco  ; j : 3818. Sim : 0.5029484; Baja. 
 desarrollo eafit metrodemedellin genera avances nivel tecnologia ferroviaria medellin labelurl  ; j : 3819. Sim : 0.4099378; No similar. 
 necesario reflexionar perderiamos sociedad si logramos concertar mindefensa luis carlos villegas la; j : 3820. Sim : 0.51315415; Baja. 
 ninos integran comunidadun futuro pazun labelurl  ; j : 3821. Sim : 0.15519376; No similar. 
 sapos tragamos tema penas participacion politica condenados delitos lesa humanidad francisco santos; j : 3822. Sim : 0.34439614; No similar. 
 comenzo eafit conversacion natasha kanape ingrid bejerman haymedellin17 labelurl  ; j : 3823. Sim : 0.4210817; No similar. 
 13 15 febrero auditorio fundadores grupo escenico universidad eafit presenta vacio ver ma labelurl ; j : 3824. Sim : 0.5110009; Baja. 
 momento eafitbogota recibe nuevos estudiantes posgrado capital bienvenidos eafit labelurl  ; j : 3825. Sim : 0.4245867; No similar. 
 centro servicios compartidos csc 1 minuto menos procesos 1minutomas desarrollo p labelurl  ; j : 3826. Sim : 0.21458341; No similar. 
 rt juanvelezocampo eafit primavera labelurl  ; j : 3827. Sim : 0.345754; No similar. 
 rt obsdemocracia cree tener suficiente informacion procesopaz decidir voto plebiscito vote labelurl; j : 3828. Sim : 0.31740057; No similar. 
 jornada reflexion 25 anos constitucion 25cp comienza analisis proteccion u labelurl  ; j : 3829. Sim : 0.58210236; Baja. 
 vacaciones disfruta experiencia traspasa fronteras labelurl labelurl  ; j : 3830. Sim : 0.11732709; No similar. 
 rt obsdemocracia diadelamujer mujeres deben ganar menos hombres mismo trabajo mas discriminacion la; j : 3831. Sim : 0.16657388; No similar. 
 rt obsdemocracia analisis actitudes opiniones colombianos frente medio ambiente cambio climaticolab; j : 3832. Sim : 0.19225314; No similar. 
 lapazenfoco oposicion grandes signos madurez politica democracia institucionaltv labelurl  ; j : 3833. Sim : 0.39480975; No similar. 
 rt comsabana evitar crisis requiere inteligencia social ycierva reputacioncorporativa comsabana45an; j : 3834. Sim : 0.14426363; No similar. 
 vision global gerencia internacional anne marie zwerg habla nueva maestria gerencia internacional l; j : 3835. Sim : 0.35657182; No similar. 
 mejor tener tiempo libre ayudar necesitan vacaciones solidarias contamos contigo labelurl  ; j : 3836. Sim : 0.2021293; No similar. 
 paz farc resuelvo si ayuda general edoherrerab beneficiosdelapaz  ; j : 3837. Sim : 0.45918617; No similar. 
 diego villanueva cienciaseafit advierte plaga papa lavozdegalicia labelurl  ; j : 3838. Sim : 0.33402523; No similar. 
 hambre convierte estadistica concepto hace dificil movilizar sociedad german jaramillo  ; j : 3839. Sim : 0.47034034; No similar. 
 investigacionun asi descubrimiento patente uncolombia controla leucemia vriun via unimedios labelur; j : 3840. Sim : 0.24123092; No similar. 
 felizmartes conectate planeta siguiendo tip ahorrar energia ahorraun labelurl  ; j : 3841. Sim : 0.25584385; No similar. 
 cacturan sujetos facinerosos endefensadelidioma columna profesor comsabana jairo valderrama labelur; j : 3842. Sim : 0.21864292; No similar. 
 posibilidades colombia alcanzar grandes retos conseguir paz labelurl labelurl  ; j : 3843. Sim : 0.3385719; No similar. 
 profesor universitario ser investigador hernando groot labelurl labelurl  ; j : 3844. Sim : 0.30639136; No similar. 
 programateun foro estupidez reflexion urgente manana jueves partir 800 be labelurl circularun  ; j : 3845. Sim : 0.60626894; Baja. 
 cultura negocios asi presentacion final electiva etiqueta corporativa protocolo internacional label; j : 3846. Sim : 0.44293457; No similar. 
 open day programa infantil juvenil formacion musical 12 noviembre 930 be labelurl labelurl  ; j : 3847. Sim : 0.33770904; No similar. 
 rt cementosargos grupoargos centroargosinnovacion invita sector privado aportar meta alcanzar 1 pib; j : 3848. Sim : 0.21585171; No similar. 
 cuatro actores guerra ahora estudian andes hablan reconciliacion ed 49 nota uniandina labelurl  ; j : 3849. Sim : 0.33336562; No similar. 
 conozca reconstruccion proyecto transmedia construccion paz labelurl labelurl  ; j : 3850. Sim : 0.43452585; No similar. 
 colombia cada ano mas 300 municipios homicidios resaltar pascual gaviria labelurl  ; j : 3851. Sim : 0.45753938; No similar. 
 damos inicio inauguracion hospitalun juanmansantos ginaparody mantillaignacio diegofhl orgulloun la; j : 3852. Sim : 0.37473407; No similar. 
 conferencia efuturodecolombia siguela vivo via stream traves labelurl labelurl  ; j : 3853. Sim : 0.34622467; No similar. 
 mananas gran parte vemos contaminacion emitimos logra salir despues 10 be ca labelurl  ; j : 3854. Sim : 0.45579594; No similar. 
 sistema investigacion juzgamiento delito colombia empieza hacer crisis martinez fiscaliacol  ; j : 3855. Sim : 0.48412505; No similar. 
 rt jeronimorivera mirar calma lista mejorespeliculas siglo xxi labelurl falta sobra  ; j : 3856. Sim : 0.25834376; No similar. 
 toda personas consumen sustancias ilicitas adictos gran mayoria franciscocumsi1 cicadoea foroungass; j : 3857. Sim : 0.07304179; No similar. 
 mas obra diversificacion contenidos metodologias generar experiencias culturales thomas treutler li; j : 3858. Sim : 0.3743269; No similar. 
 noticiaun nuevo virus maracuya identificado valle cauca unpalmira labelurl via labelurl  ; j : 3859. Sim : 0.214481; No similar. 
 hablar medio ambiente musica duran cancion llama verano leccion manejo labelurl  ; j : 3860. Sim : 0.40313807; No similar. 
 rt facisouniandes feliz miercoles tradicional feria publicaciones llevara cabo 6 febrero acompaneno; j : 3861. Sim : 0.39311722; No similar. 
 comenzo ultima ceremonia grado posgrado hoy pueden seguirla labelurl labelurl  ; j : 3862. Sim : 0.36568412; No similar. 
 rt opusdeicolombia misa medellin ciudades colombia ocasion festividad beato alvaro portillo labelur; j : 3863. Sim : 0.5636005; Baja. 
 recuento interpretacion aportes latinoamericanos musica clasica labelurl labelurl  ; j : 3864. Sim : 0.39278394; No similar. 
 falta mano obra joven afecta sectores mayor aporta economia labelurl via eltiempo  ; j : 3865. Sim : 0.22697479; No similar. 
 tarde udea continuara evento 25 anos constitucion examen promesas esperamos labelurl  ; j : 3866. Sim : 0.59910625; Baja. 
 rt obsdemocracia analisis perciben colombianos medios comunicacion labelurl barometroamericas2016  ; j : 3867. Sim : 0.33243057; No similar. 
 vicepresidente bancomundial invita estudiantes realizar propuestas programa ideasforaction labelurl; j : 3868. Sim : 0.27196997; No similar. 
 semana inicia programacion primer semestre 2017 amar comprender opera esperamos labelurl  ; j : 3869. Sim : 0.38600287; No similar. 
 rt ruedaporbogota nomastrabajoinfantil inicia panel universidad rosariocompromiso alianza publica p; j : 3870. Sim : 0.4571827; No similar. 
 hoy lapazenfoco cuatro ciudadanos cuentan quieren paz institucionaltv unimedios untelevision labelu; j : 3871. Sim : 0.29638508; No similar. 
 conoce opciones posgrado university of southern california miercoles 12 m vestibulo norte labelurl ; j : 3872. Sim : 0.4250081; No similar. 
 deben dar garantias participacion politica construccion paz colombia ivancepedacast lapazenfoco lab; j : 3873. Sim : 0.59496444; Baja. 
 elecciones general espana etapa incertidumbre politica labelurl labelurl  ; j : 3874. Sim : 0.4249314; No similar. 
 antropologia ensena cultura decorativa conjunto valores permiten encontrar orden  ; j : 3875. Sim : 0.2708399; No similar. 
 hoyeneafit dia habra programacion semana idiomas pierdan labelurl  ; j : 3876. Sim : 0.62054044; Baja. 
 orgullo elegido eafit continuar estudios juan luis mejia saludo labelurl  ; j : 3877. Sim : 0.6369903; Baja. 
 serna01 ecofineafit colombiacompite saludos motivos fuerza mayor evento realizara dia hoy labelurl ; j : 3878. Sim : 0.47117868; No similar. 
 representa universidad rosario nueva alianza fcardioinfantil labelurl labelurl  ; j : 3879. Sim : 0.31894633; No similar. 
 universidad andes da bienvenida comunidad uniandina hoy inicia labor 2017 desea labelurl  ; j : 3880. Sim : 0.52493876; Baja. 
 rt comsabana bienvenidos alumnos comestrategicam unisabana saluda rector unav primer profesor label; j : 3881. Sim : 0.34635103; No similar. 
 hoyeneafit lanzamiento libro implicado esperamos partir 600 pm bloque 38 auditorio  ; j : 3882. Sim : 0.3517829; No similar. 
 pot 20162019 pusimos meta movilidad sostenible basada retos programas proyectos marta  ; j : 3883. Sim : 0.18630916; No similar. 
 navegacion exige precision lenguaje comunicacion tambien aplica empresas hoy carlos enciso  ; j : 3884. Sim : 0.4686391; No similar. 
 rt facisouniandes meinformoporlapaz listo evento juagoe mariopuertao pueden seguirnos via stream la; j : 3885. Sim : 0.35445228; No similar. 
