Modulo nnlm-es-dim128-with-normalization-2
Topicos : via noticiaun unisabana unimedios comsabana colombia uniandes mas orgulloun 
 rt iptigeneva you have to sell peace be clear about why one might want to obtain it tpaffenholz at ; j : 1. Sim : 0.13169624; No similar. 
 feria publicaciones facultad ciencias sociales 20171 6 10 febrero 2017 labelurl labelurl  ; j : 2243. Sim : 0.23302577; No similar. 
 presentacion reporte economia desarrollo red2016 urosario carolina espana agendacaf labelurl  ; j : 2244. Sim : 0.38592523; No similar. 
 rt fiafest programacion tercerfiafest vas perder labelurl  ; j : 2245. Sim : 0.31555423; No similar. 
 uncolombia mejor universidad colombiana qs world university rank labelurl orgulloun feliz viernes  ; j : 2246. Sim : 0.29896367; No similar. 
 hoyeneafit pierdan sinfonicaeafit xii concierto temporada 2017 partir 800 pm labelurl  ; j : 2247. Sim : 0.17812112; No similar. 
 predomina desconfianza cosa empieza derrumbar reto construir confianza sociedad  ; j : 2248. Sim : -0.09206639; No similar. 
 rt urosarioradio mundolaboralur claustro urosarionews estan reunidas mas 30 organizaciones listas c; j : 2249. Sim : 0.09830368; No similar. 
 nacion andariegos balance 40 anos migraciones colombianas labelurl labelurl  ; j : 2250. Sim : 0.34840614; No similar. 
 universidad rosario hara parte equipo elegira mejor organizacion colombiana 2017 labelurl  ; j : 2251. Sim : 0.26325727; No similar. 
 rt facisouniandes paraleer crisis recurrentes toleramos articulo nota uniandina labelurl labelurl  ; j : 2252. Sim : 0.23665723; No similar. 
 rt oaduniandes enlamemoria fernando acosta carbonell director administrativo vicedecano profesor in; j : 2253. Sim : 0.14461973; No similar. 
 sinfonicaeafit estan venta boletas concierto batucadas puedes adquirir eafit bloque 30 primer pis  ; j : 2254. Sim : 0.088508144; No similar. 
 deteccion ondasgravitacionales abre universo labelurl via unimedios labelurl  ; j : 2255. Sim : 0.4087704; No similar. 
 vemos 600 pm concierto jazzalcampus celebrar 40anos educaunisabana labelurl  ; j : 2256. Sim : 0.113511115; No similar. 
 convirtieron bioetica necroetica urrevista labelurl labelurl  ; j : 2257. Sim : 0.12526923; No similar. 
 rt oaduniandes ayeryhoy mirada prado san alberto magno hacia bloque g identifica diferencias coment; j : 2258. Sim : 0.14194714; No similar. 
 educacion voz alta firmemos carta magna universidades colombianas mantillaignacio labelurl via eles; j : 2259. Sim : 0.36082047; No similar. 
 rt orgulloun asciende rank verde mundial orgulloun institucionalun labelurl  ; j : 2260. Sim : 0.2089181; No similar. 
 rt comsabana felicitaciones alumno comsocial hoy recibio premio buen desempeno academico unisabana ; j : 2261. Sim : 0.41101375; No similar. 
 noticiaun do emprendedores ganan concurso manizales unmanizales labelurl orgulloun labelurl  ; j : 2262. Sim : 0.4216721; No similar. 
 articulo universidad nacional mejor lugar firmar paz labelurl mantillaignacio elespectador unimedio; j : 2263. Sim : 0.3678343; No similar. 
 agenda hoy workshop autor desarrolla enago labelurl  ; j : 2264. Sim : 0.039513234; No similar. 
 cinco acciones proteger hijos internet articulo jcdiazbohorquez via abcdelbebecom labelurl  ; j : 2265. Sim : 0.3614566; No similar. 
 ninos gachancipa unieron grupo representativo capoeira hoy misionsabana labelurl  ; j : 2266. Sim : 0.074305534; No similar. 
 rt hernanolano hablando jackvalero catholicvoices seminariospapaunisabana sede episcopadocol unisab; j : 2267. Sim : 0.24068324; No similar. 
 rt culturauniandes pedaleando llega sala musica ernesto martin agrupacion jazz triciclo jueves 2 fe; j : 2268. Sim : 0.28344026; No similar. 
 economistas celebran hoy dia gracias ser hacer parte gran comunidadun labelurl  ; j : 2269. Sim : 0.15294363; No similar. 
 ayquedilema llega quinta mutis descubre participar labelurl labelurl  ; j : 2270. Sim : 0.15614045; No similar. 
 rt clinunisabana parte campana promocion salud clinunisabana une movilizacion municipal lucha  ; j : 2271. Sim : 0.24617237; No similar. 
 breve lapazenfoco nataliaparraoso carlosfonseca siambiental rosario rojas idea uncolombia borisduar; j : 2272. Sim : 0.060949735; No similar. 
 rt hernanolano despues 21 anos unisabana dpto historia despedimos dr juan maria guasch graciasguasc; j : 2273. Sim : 0.50511324; Baja. 
 acaba tiempo decidir educacion proximos 10 anos hoy puedes hacer aporte labelurl  ; j : 2274. Sim : 0.28441912; No similar. 
 felizmartes dias conectamos planeta comunidadun ahorra conectate tambien ahorraun labelurl  ; j : 2275. Sim : 0.45663375; No similar. 
 noticiaun manizales vende paises campus universitario unmanizales labelurl labelurl  ; j : 2276. Sim : 0.3903838; No similar. 
 eafit posiciona puesto 641 ascendiendo 35 puestos segun ranquin scimago labelurl labelurl  ; j : 2277. Sim : 0.09417418; No similar. 
 noticiaun conoce ultimo sistema nasa llegar marte astronomiaoan labelurl via labelurl  ; j : 2278. Sim : 0.37108043; No similar. 
 noticiaun museos escenarios vitales posconflicto creaunal vriun labelurl via unimedios labelurl  ; j : 2279. Sim : 0.40188515; No similar. 
 rt congresovisible consiste proyecto traducir constitucion lenguas dialectos labelurl aca proyecto ; j : 2280. Sim : 0.1789037; No similar. 
 articulo unperiodico rayos sol definieron construccion bogota labelurl via unimedios labelurl  ; j : 2281. Sim : 0.5179376; Baja. 
 articulo movilidad academica complemento ideal formacion profesional labelurl mantillaignacio elesp; j : 2282. Sim : 0.37004906; No similar. 
 viernes 21 abril unase celebracion diadelatierra uniandes labelurl labelurl  ; j : 2283. Sim : 0.29816142; No similar. 
 noticiaun estudiante sera agente prosperidad chile orgulloun labelurl via unimedios  ; j : 2284. Sim : 0.58935815; Baja. 
 felizmiercoles ano celebracion conmemoracion sesquicentenarioun 150 anos transformando labelurl  ; j : 2285. Sim : 0.41476324; No similar. 
 rt serpilopaga acceder beneficios adicionales serpilopagaprofe miercoles 4 pm conectate videochat  ; j : 2286. Sim : 0.29717523; No similar. 
 voyentren encuentro alumnisabana comsabana labelurl  ; j : 2287. Sim : 0.28463954; No similar. 
 mejor 2016 urosario 363motivosparacelebrar labelurl labelurl  ; j : 2288. Sim : 0.20768282; No similar. 
 hambre convierte estadistica concepto hace dificil movilizar sociedad german jaramillo  ; j : 2289. Sim : 0.2653536; No similar. 
 rt dialogomayortv perdiste programa anoche sintoniza canalunoco hoy 1015 pm aro1975 drpalacios14 la; j : 2290. Sim : 0.16542275; No similar. 
 noticiaun recibe premio subirse nube unbogota labelurl orgulloun via unimedios labelurl  ; j : 2291. Sim : 0.46875638; No similar. 
 publicidad enganosa super industria comercio recibe mas 3 mil denuncias mensuales labelurl labelurl; j : 2292. Sim : 0.3209028; No similar. 
 rt orgulloun medicina acreditada alta calidad institucionalun orgulloun labelurl  ; j : 2293. Sim : 0.21774733; No similar. 
 hoy rosario lospresidenciables2018 primer acercamiento carrera presidencia colombia labelurl  ; j : 2294. Sim : 0.312415; No similar. 
 gracias nuevos estudiantes ingresan semana induccion preferir uncolombia bien labelurl  ; j : 2295. Sim : 0.21193653; No similar. 
 noticiaun spin off opcion transferir innovacion universidades labelurl unmedellin via labelurl  ; j : 2296. Sim : 0.4218246; No similar. 
 launcuenta mejoramiento infraestructura fisica sedes mejoracontinuaun labelurl  ; j : 2297. Sim : 0.23215564; No similar. 
 rt uscooficial articulo profesor hernanolano unisabana maestria derechopublico usco labelurl labelu; j : 2298. Sim : 0.33021215; No similar. 
 hace 10 anos dio inicio sueno llamado edificio ciencia tecnologia launpatrimoniodetodos video label; j : 2299. Sim : 0.25128916; No similar. 
 comunidadun casa u oficina aprovecha maximo ventilacion natural ahorraun conectate planeta labelurl; j : 2300. Sim : 0.34765214; No similar. 
 compromiso ustedes sociedad eafitenses deben portar sello  ; j : 2301. Sim : 0.00017758869; No similar. 
 hoy uniandes celebra diadelatierra conozca toda programacion agendese diferentes eventos labelurl  ; j : 2302. Sim : 0.24662535; No similar. 
 asi termina opencampus2017 concierto sebastianyatra labelurl  ; j : 2303. Sim : 0.25654852; No similar. 
 escoge area metacampusun conoce mas expertos pertenecen labelurl  ; j : 2304. Sim : 0.10960172; No similar. 
 siga armas pierde cualquier beneficio jep juan carlos henao uexternado elretodelajep  ; j : 2305. Sim : 0.21309331; No similar. 
 educacion transforma paises eduardo pacheco solidaridaduniandes labelurl  ; j : 2306. Sim : 0.37098998; No similar. 
 quiero vean hoja vida comparen demas politicos colombia enriquepenalosa  ; j : 2307. Sim : 0.39124554; No similar. 
 rt clinunisabana clinunisabana participa congreso mundial menopausia unisabana labelurl labelurl  ; j : 2308. Sim : 0.13660298; No similar. 
 nuevo articulo rector mantillaignacio libros universidad historia amistad elespectador labelurl som; j : 2309. Sim : 0.24471219; No similar. 
 practicas oportunidad enfrentarte realidad laboral jrrodriguezgil labelurl  ; j : 2310. Sim : 0.33503887; No similar. 
 mexico ee uu 100 anos frontera invisible labelurl labelurl  ; j : 2311. Sim : 0.30894098; No similar. 
 noticiaun otorgara cupos especiales jovenes caldas unparatodos labelurl via unimedios  ; j : 2312. Sim : 0.56608903; Baja. 
 noticiaun estudiantes finalistas concurso google science fair orgulloun labelurl unimedios  ; j : 2313. Sim : 0.39396757; No similar. 
 orgulloun estudiante gana concurso mujeres jovenes talento unmedellin labelurl unimedios labelurl  ; j : 2314. Sim : 0.33529282; No similar. 
 negocio urbano argos oportunidad aplicar herramientas ofrecio economia m labelurl  ; j : 2315. Sim : 0.31105116; No similar. 
 noticiaun pelicula noche herida estrenada salas cine colombianas video labelurl labelurl  ; j : 2316. Sim : 0.2750663; No similar. 
 noticiaun legado jose jeronimo triana vigente estudios botanicos labelurl fcienciasunalco labelurl ; j : 2317. Sim : 0.32354632; No similar. 
 pierdas lanzamiento globalhowreport consulta detalles labelurl admonurosario labelurl  ; j : 2318. Sim : 0.09828739; No similar. 
 salon lleno escuchar miedos desmovilizados diapaiz labelurl  ; j : 2319. Sim : 0.19661258; No similar. 
 comunicaciondigital periodismo colombia comsabana labelurl  ; j : 2320. Sim : 0.50749636; Baja. 
 joseconde96 si desea puede enviarnos datos contacto traves mensaje directo hacer seguimiento labelu; j : 2321. Sim : 0.120263636; No similar. 
 rt deportessabana deport presente mision sabana unisabana bienestarsabana comsabana labelurl  ; j : 2322. Sim : 0.48014432; No similar. 
 acompananos dar vuelta mundo 3 dias encuentro multicultural rosario labelurl labelurl  ; j : 2323. Sim : 0.31838146; No similar. 
 premio halcon dorado reconocimiento lider administrador rosarista conoce mas labelurl labelurl  ; j : 2324. Sim : 0.13008371; No similar. 
 rank insumo manera inteligente disenen estrategias politicas stephanie lavaux labelurl  ; j : 2325. Sim : 0.338902; No similar. 
 rt deuniandes hoy bogoshortsbajolaluna plazoleta cai 600 pm esperamos labelurl  ; j : 2326. Sim : 0.26355842; No similar. 
 busca formacion adaptable retroalimentada compartida victor racionero tedxunisabana labelurl  ; j : 2327. Sim : 0.18552129; No similar. 
 podemos decir hoy tema justicia avanza implementacion grnaranjo elretodelajep  ; j : 2328. Sim : 0.17141719; No similar. 
 momento profesora eafitense rosana arizmendi participa conversatorio conexiones oceanos labelurl  ; j : 2329. Sim : 0.22143392; No similar. 
 uniandes reconoce apoyo fundacion ford labelurl labelurl  ; j : 2330. Sim : 0.25969386; No similar. 
 unperiodico articulo cooperacion internacional impulsaria manejo seaflower labelurl via labelurl  ; j : 2331. Sim : 0.38107795; No similar. 
 manana cafe ciudad come alimentacion medio ambiente sociedad labelurl  ; j : 2332. Sim : 0.3608357; No similar. 
 matematicas semana santa anos bisiestos mantillaignacio labelurl via elespectador  ; j : 2333. Sim : 0.48973262; No similar. 
 celebra seqsuicentenarioun 24 agosto demostraremos parte historia extraor labelurl  ; j : 2334. Sim : 0.14660242; No similar. 
 noticiaun sistema uso seguro asbesto labelurl saludun via unimedios labelurl  ; j : 2335. Sim : 0.41620559; No similar. 
 trata proteccionismo sino buscar ventajas competitivas josephestiglitz elfuturodecolombia labelurl ; j : 2336. Sim : -0.029399404; No similar. 
 comunidadun sigues instagram si aun hecho invitamos conocer mas unenfotos labelurl  ; j : 2337. Sim : 0.23073356; No similar. 
 aprovecha oportunidad viviendauniversitaria vivas lado universidad labelurl  ; j : 2338. Sim : 0.16959946; No similar. 
 rt alumnisabana mas importante derechousabana ustedes logran hacer profesionales partir aprendid  ; j : 2339. Sim : 0.13658118; No similar. 
 pierdas presentacion libro soltando amarras consulta detalles labelurl labelurl  ; j : 2340. Sim : 0.181289; No similar. 
 propuesta trabajo grado educaunisabana elegir carrera acierto angustias labelurl  ; j : 2341. Sim : 0.020851342; No similar. 
 usingenieria unisabana presenta monoplaza participaron shellecomarathon labelurl  ; j : 2342. Sim : 0.22751214; No similar. 
 hoy open day posgrados 530 pm quede cupo inscribase labelurl labelurl  ; j : 2343. Sim : 0.13359307; No similar. 
 comienza elfiafest comsabana labelurl  ; j : 2344. Sim : 0.19336228; No similar. 
 rt comsabana recuerdan proceso acreditacioncam comaudiovisual familia ejes transversales  ; j : 2345. Sim : 0.04494528; No similar. 
 rt orgulloun orgulloun estudiante psicologia orador cumbre premios nobel comunidadun labelurl  ; j : 2346. Sim : 0.2881942; No similar. 
 recomendado peliculas representativas cinecolombiano seleccion profesor jeronimorivera labelurl via; j : 2347. Sim : 0.3101662; No similar. 
 rt ginaparody buenos dias comparto opinion rector unisabana revistasemana programa serpilopaga labe; j : 2348. Sim : 0.45133662; No similar. 
 somosorgulloun lazarillo app creada estudiante unmanizales ayudar personas situacion labelurl  ; j : 2349. Sim : 0.25463936; No similar. 
 futuro cine frente plataformas netflix profesor comsabana jeronimorivera via eltiempo labelurl  ; j : 2350. Sim : 0.27283865; No similar. 
 rt uniandesderecho conferencia bebidas azucaradas colombia necesita saber inscripcion clinicamaspun; j : 2351. Sim : 0.35383448; No similar. 
 rt jeronimorivera buenos dias hermoso campus unisabana labelurl  ; j : 2352. Sim : 0.36384517; No similar. 
 noticiaun patent universitarias buscan mas mercado launcuenta labelurl via unimedios labelurl  ; j : 2353. Sim : 0.4980732; No similar. 
 foro retos oportunidades reforma tributaria 2016 23 noviembre inscripciones labelurl labelurl  ; j : 2354. Sim : 0.122413345; No similar. 
 parte millones colombianos saben si votar si nomluciaramirez debateplebiscitour labelurl  ; j : 2355. Sim : 0.10386333; No similar. 
 conozca novedades editoriales uniandes filbo2017 labelurl uniandesenfilbo2017 labelurl  ; j : 2356. Sim : 0.23735224; No similar. 
 noticiaun reforma tributaria aumentara desigualdad social colombia fceunal minhacienda labelurl via; j : 2357. Sim : 0.45424566; No similar. 
 rt orgulloun congreso republica exalta carrera administracion empresas orgulloun institucionalun la; j : 2358. Sim : 0.39370847; No similar. 
 rt comsabana acreditacioncam sabias proteger campus unisabana respetar naturaleza hacen parte pei c; j : 2359. Sim : 0.23962988; No similar. 
 rt alvarogopi asi inicio fiafest palabras manuel gonzalez decano comsabana momento disfrutando gent; j : 2360. Sim : 0.33706316; No similar. 
 hoyeneafit auditorio fundadores recibe sinfonicaeafit xi concierto temporada 2017 espera labelurl  ; j : 2361. Sim : 0.07793641; No similar. 
