Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.34114444; No similar. 
 vive acercamiento mundo laboral fortalece competencias profesionales participa labelurl labelurl  ; j : 1966. Sim : 0.29369098; No similar. 
 colombia viene pontifex tres c papa carisma cabeza coherencia hernanolano labelurl  ; j : 1967. Sim : 0.28272593; No similar. 
 lanzamiento mediosdigitalesur pierdas jaime borja hablando narrativas digitales labelurl labelurl  ; j : 1968. Sim : 0.2386761; No similar. 
 catolicismo siempre suena nuevo labios jackvalero seminariospapaunisabana pontifex labelurl  ; j : 1969. Sim : 0.13817628; No similar. 
 lucreciackerman alumnisabana labelurl labelurl felicitaciones  ; j : 1970. Sim : 0.1441588; No similar. 
 somosorgulloun estudiantes destacados facultad ciencias reciben reconocimiento fcienciasunalco labe; j : 1971. Sim : 0.5032414; Baja. 
 ano tercera edicion umbral 17 propone muestra arte cinco jovenes talentos colombianos labelurl  ; j : 1972. Sim : 0.46789938; No similar. 
 cuales beneficios estrategias trade mercados labelurl ursummerschool labelurl  ; j : 1973. Sim : 0.24233131; No similar. 
 noche dialogomayortv problematica ambiental ciudades pierdas labelurl labelurl  ; j : 1974. Sim : 0.2509793; No similar. 
 seguro si acuerdo miran desacuerdos sociedad podemos tener proceso paz f santos  ; j : 1975. Sim : 0.22906825; No similar. 
 visita colombia papa juan pablo ii dejo 33 mensajes enfatizando paz hernanolano labelurl  ; j : 1976. Sim : 0.3139173; No similar. 
 atardecer estilo unisabana labelurl  ; j : 1977. Sim : 0.15997542; No similar. 
 hoyeneafit presenta plataforma pi nueva herramienta gestion produccion cientifica investigativa uni; j : 1978. Sim : 0.56119174; Baja. 
 articulo investigacion estrategia ensenanza unperiodico labelurl unimedios labelurl  ; j : 1979. Sim : 0.5248372; Baja. 
 deben apoyar empresas vuelvan mas productivas asi fortalecer mercado colombiacompite labelurl  ; j : 1980. Sim : 0.47370836; No similar. 
 cerrar fabrica victimas guerra claralopezobre debateplebiscitour labelurl  ; j : 1981. Sim : 0.15811937; No similar. 
 rt facisouniandes felizmartes comunidadfaciso abierta convocatoria revista estudios sociales labelu; j : 1982. Sim : 0.26748016; No similar. 
 bilioteca respuesta visita labelurl labelurl  ; j : 1983. Sim : 0.08268227; No similar. 
 enhorabuena nuevos estudiantes serpilopaga chia labelurl  ; j : 1984. Sim : 0.42571053; No similar. 
 rt mineducacion gracias profes comunidad educativa logrando ser pais mejor educado n  ; j : 1985. Sim : 0.6766401; Media. 
 proximo 19 julio regresa emprender muestra estudiantes practica emprenderismo esperamos labelurl  ; j : 1986. Sim : 0.3378071; No similar. 
 facultad derecho ciencias politicas 35anos dedicados formacion investigacion academia labelurl  ; j : 1987. Sim : 0.6242181; Baja. 
 ensenar desaprender organizar ideas mdipietrophd autor libro funciona aprendizaje uninorteco  ; j : 1988. Sim : 0.37368876; No similar. 
 gran convocatoria articulistas revista nova et vetera consulta requisitos participa labelurl  ; j : 1989. Sim : 0.2699838; No similar. 
 graduados articulo alumnisabana claves desarrollar marca profesional labelurl labelurl  ; j : 1990. Sim : 0.4143289; No similar. 
 medicos uniandinos mejores pruebas saber pro pais mediuniandes excelenciauniandes labelurl  ; j : 1991. Sim : 0.49125123; No similar. 
 asi vivido jornada diapaiz promueve reflexion trabajo paz labelurl  ; j : 1992. Sim : 0.42500085; No similar. 
 siempre preocupacion activo falle formulamos estrategias pase  ; j : 1993. Sim : 0.23693351; No similar. 
 rt behrentz seguimos gradosuniandes uniandes felicidades graduandos labelurl  ; j : 1994. Sim : 0.22200908; No similar. 
 periodismodigital educacion posgrados labelurl  ; j : 1995. Sim : 0.60172004; Baja. 
 atreves ser emprendedor digital claves via pedrojlopez78 labelurl labelurl  ; j : 1996. Sim : 0.31613395; No similar. 
 rt villegasalejo inmensa alegria enorme responsabilidad recibir premio juan agustin uricoechea uros; j : 1997. Sim : 0.19441591; No similar. 
 rt hernanolano hoy seminariospapaunisabana periodistas publicaciones revistasemana revistadinero re; j : 1998. Sim : 0.26921496; No similar. 
 hoy lanzamiento nueva maestria genero 530 pm labelurl labelurl  ; j : 1999. Sim : 0.25079033; No similar. 
 espacio dedicado tendencias evaluacion medicion rsu labelurl labelurl  ; j : 2000. Sim : 0.38743946; No similar. 
 rt lasabanaabroad 30 junio cierra convocatoria becasendeavour estudiar investigar australia alumnis; j : 2001. Sim : 0.21308672; No similar. 
 ser voluntario crecer generosidad comprender darnos camino ser felices listo re labelurl  ; j : 2002. Sim : 0.29442152; No similar. 
 rt ctaunisabana profesores unisabana participan taller evaluacion miguel angel santos situnisabana ; j : 2003. Sim : 0.52460194; Baja. 
 90 votaron quieren paz paz distinta pido entiendan mensaje francisco santos  ; j : 2004. Sim : 0.26727125; No similar. 
 creo cerca tener acuerdo mejor perder oportunidad mezquindades politicas seria verguenza francisco ; j : 2005. Sim : 0.43932912; No similar. 
 paz proceso transicion largo lento aterriza mente personas humberto calle labelurl  ; j : 2006. Sim : 0.27950898; No similar. 
 hoy encuentro graduados alumnisabana economia finanzas internacionales vemos 600 p labelurl  ; j : 2007. Sim : 0.5299018; Baja. 
 renovado nombramiento margarita serje directora antropologia labelurl labelurl  ; j : 2008. Sim : 0.23647366; No similar. 
 rt educaunisabana profesor profebarreto visita academica colegio rural agroindustrial pradera duita; j : 2009. Sim : 0.5627078; Baja. 
 construir mas rico destruir criticar antanasmockus culturaciudadana corpovisionario labelurl  ; j : 2010. Sim : 0.24136966; No similar. 
 rt comsabana sentimos orgullocomsabana recien graduados ahora disfrutan campus unisabana labelurl  ; j : 2011. Sim : 0.5397595; Baja. 
 rt apgguzman unisabana empezamos hacer lio hoy voluntarios pontifexes bogota labelurl  ; j : 2012. Sim : 0.39181396; No similar. 
 juanfgaonab hola puedes consultar fechas aqui labelurl conocer citacion debes ingre labelurl  ; j : 2013. Sim : 0.2878684; No similar. 
 papa viene colombia sembrar espera mensaje recibido wmofyago conversatorio labelurl  ; j : 2014. Sim : 0.29046696; No similar. 
 pierdas tercera version jornadas internacionales derecho tributario labelurl labelurl  ; j : 2015. Sim : 0.28156313; No similar. 
 rt mbdrcn hoy hablamos leyes inutiles profesor hernanolano lomaximombd labelurl  ; j : 2016. Sim : 0.37354296; No similar. 
 trata proyectos urbanismo sino politicos intervenciones deben acompanadas programas sociales  ; j : 2017. Sim : 0.40542257; No similar. 
 colombiano aguanta pena trabajo social driver francisco santos  ; j : 2018. Sim : 0.35473794; No similar. 
 rt hernanolano voces reconquista unisabana exposicion archivo historico bibliosabana labelurl  ; j : 2019. Sim : 0.46107543; No similar. 
 rt andreaph18 buena apuesta unisabana sersabanavalelapena labelurl  ; j : 2020. Sim : 0.21498832; No similar. 
 hernanolano eltiempotele transmision nobelprize otorga juanmansantos unisabana equipopazgob  ; j : 2021. Sim : 0.35517; No similar. 
 capoliticoeafit invita conversatorio filosofia muchas pace miercoles partir 1000 labelurl  ; j : 2022. Sim : 0.26682803; No similar. 
 articulo unperiodico metodo madre canguro aporte uncolombia salud mundial labelurl labelurl  ; j : 2023. Sim : 0.3554747; No similar. 
 nueva patente proyecto investigacion eafit cementosargos buscan aportar medio ambiente labelurl  ; j : 2024. Sim : 0.3755056; No similar. 
 rt areametropol debemos ser participes cambio modelo apuesta sostenibilidad resalta eugenioprieto s; j : 2025. Sim : 0.22001496; No similar. 
 hagamos asamblea nacional constituyente paz salga tratado paz obligue carlos velandia  ; j : 2026. Sim : 0.27749285; No similar. 
 fin semana visita claustro san agustin exposicionun influenza natalia buitrago labelurl  ; j : 2027. Sim : 0.27712235; No similar. 
 hoyenelrosario conferencia logrosyretosecuador canciller ecuatoriano guillaumelong labelurl labelur; j : 2028. Sim : 0.14879966; No similar. 
 miprimerdiaenuniandes nuevos estudiantes uniandinos auditorio mario laserna labelurl  ; j : 2029. Sim : 0.412628; No similar. 
 quiza campana triunfalista superficial decimos pedagogia pedagogia angela robledo representante  ; j : 2030. Sim : 0.40568393; No similar. 
 faltan pocos dias comience 4to congreso negociacion liderazgo gerenciar gerenciareafit labelurl  ; j : 2031. Sim : 0.43457198; No similar. 
 andrea montenegro segunda medalla urosario juegos ascun 2016 orgullorosarista labelurl labelurl  ; j : 2032. Sim : 0.1678048; No similar. 
 proyecto sola reunio eafit hablar mejoras emprendiemiento universidades  ; j : 2033. Sim : 0.3286369; No similar. 
 listos recibir nuevos estudiantes comsabana induccion2016 nuevosemestre labelurl  ; j : 2034. Sim : 0.2254083; No similar. 
 hoy nueva entrega serie grandes maestros uncolombia via elespectador labelurl labelurl  ; j : 2035. Sim : 0.24117103; No similar. 
 diamundialdelagua recordamos emotiva memoria agua urrevista labelurl labelurl  ; j : 2036. Sim : 0.06811786; No similar. 
 ahora nueva etapa debe considerarse parte mismo proceso carlosholmestru lapazesposible  ; j : 2037. Sim : 0.17845622; No similar. 
 edicion 112 eleafitense conozcan musica maestra blanca uribe silenciado labelurl  ; j : 2038. Sim : 0.40013465; No similar. 
 papel extension universitaria transformacion pais labelurl labelurl  ; j : 2039. Sim : 0.6058225; Baja. 
 campana paso 1000 millones pesos gobierno metio mas 150000 millones pesos francisco santos  ; j : 2040. Sim : 0.3559867; No similar. 
 va colombia consecucion objetivos educacion unesco labelurl labelurl  ; j : 2041. Sim : 0.50220305; Baja. 
 launtransformavidas toda colombia primer doctor graduado antropologia unbogota video labelurl  ; j : 2042. Sim : 0.5019496; Baja. 
 receta unica gira alrededor innovacion rector jrestrp lanzamiento rosariogsb escuela admonurosario ; j : 2043. Sim : 0.40618792; No similar. 
 vive acercamiento situacion violencia basada genero colombia ursummerschool labelurl  ; j : 2044. Sim : 0.435027; No similar. 
 uniandes felicita presidente santos nobel paz labelurl  ; j : 2045. Sim : 0.22344421; No similar. 
 hoyenelrosario mundo laboral consulta programacion labelurl labelurl  ; j : 2046. Sim : 0.39758712; No similar. 
 generar riqueza acabar pobreza rafanietoloaiza lospresidenciables2018  ; j : 2047. Sim : 0.34668282; No similar. 
 escritor siempre debe pensar receptor va leer mensaje quiere transmitir jaime alejandro ro labelurl; j : 2048. Sim : 0.16875972; No similar. 
 innovate330 mas 100 experiencias innovacion educacion labelurl labelurl  ; j : 2049. Sim : 0.60859686; Baja. 
 descubre mejor urosario narrativas digitales labelurl labelurl  ; j : 2050. Sim : 0.15612143; No similar. 
 mas pobres mas afectados cambio climatico sergiofajardo  ; j : 2051. Sim : 0.5211685; Baja. 
 trampas empresarios reducir costos caer practicas desleales competencias labelurl  ; j : 2052. Sim : 0.24728641; No similar. 
 participa convocatoria jovenes investigadores facultad jurisprudencia labelurl labelurl  ; j : 2053. Sim : 0.48593226; No similar. 
 unamazonia capacita lideres indigenas prevenir tuberculosis labelurl launtransformavidas labelurl  ; j : 2054. Sim : 0.48431045; No similar. 
 mediosdigitalesur ejemplo tradicion nova et vetera jrestrp  ; j : 2055. Sim : 0.2445786; No similar. 
 espacio invita reflexionar pobreza privacion capacidades labelurl labelurl  ; j : 2056. Sim : 0.3463643; No similar. 
 estudiantes investigadores hoy pasamos palabras hechos espero disfruten hectorabadf di labelurl  ; j : 2057. Sim : 0.3994274; No similar. 
 lograr cultura investigacion sostenible labelurl labelurl  ; j : 2058. Sim : 0.39088684; No similar. 
 rt memoriauniandes ayeryhoy grado uniandino reconoces alguien sabes epoca fotografia cuentanos aqui; j : 2059. Sim : 0.37355527; No similar. 
 permanente relacion ciencia filosofia labelurl labelurl  ; j : 2060. Sim : 0.38013723; No similar. 
 comunidadun ser responsable depositar basuras lugar pequenas acciones responsables labelurl  ; j : 2061. Sim : 0.34299865; No similar. 
 colombia dificultades aceptar ley debe ser misma antanasmockus culturaciudadana  ; j : 2062. Sim : 0.29931358; No similar. 
 envivo noticiasrcn doctor julio garcia clinunisabana farmacos mal uso dan labelurl  ; j : 2063. Sim : 0.41355732; No similar. 
 felizlunes patrimonio colombianos lugar ingenio creatividad labelurl  ; j : 2064. Sim : 0.29581505; No similar. 
 rector unisabana foro eltiempo episcopadocol visita apostolica pontifex labelurl  ; j : 2065. Sim : 0.4594178; No similar. 
 comenzo eafit charla encuentro crear cultura violencia ramin jahanbegloo noviolenciaton labelurl  ; j : 2066. Sim : 0.41248247; No similar. 
 proposito leer libro convertirlo objeto estudio hecho queremos hacer politica  ; j : 2067. Sim : 0.32514185; No similar. 
 rt facisouniandes feliz jueves recuerde 31 agosto cierra convocatoria r estudios sociales labelurl ; j : 2068. Sim : 0.17115068; No similar. 
 hoy dia especial urosario hoy recibimos nuevos estudiantes soyrosarista labelurl  ; j : 2069. Sim : 0.3616708; No similar. 
 arte rosario cuentan cuadros labelurl urrevista labelurl  ; j : 2070. Sim : 0.1648475; No similar. 
 conoce magia archivo historico labelurl labelurl  ; j : 2071. Sim : 0.16561261; No similar. 
 creer buenas voluntades expresado carlos velandia gestor paz eln  ; j : 2072. Sim : 0.29955325; No similar. 
 filosofia pimienta profesor francisco rodriguez quinta mutis labelurl  ; j : 2073. Sim : 0.33319288; No similar. 
 conozcamos iglesia visita pontifice habla hernanolano seminariospapaunisabana labelurl  ; j : 2074. Sim : 0.1434735; No similar. 
 nosoypoetica hola cuentanos necesitas inbox  ; j : 2075. Sim : 0.24531479; No similar. 
 conectados buena musica unisabanaradio labelurl  ; j : 2076. Sim : 0.243971; No similar. 
 rt secredistmujer momento avanza panel derechos personas sobrevivientes ataques agentes quimicos la; j : 2077. Sim : 0.34122935; No similar. 
 modo aprendiendo maestriacomdgt comestrategicam labelurl  ; j : 2078. Sim : 0.12967998; No similar. 
 pontifex viaja colombia intencion politica sino visita pastoral habla hernanolano seminariospapauni; j : 2079. Sim : 0.38669616; No similar. 
 ayudanos elegir proxima empresa ganadora premio empresario colombiano categoria mariposa lorenz lab; j : 2080. Sim : 0.2900471; No similar. 
 opencampus2017 futuro metas suenos puertas abiertas proyecto vida ideales felicidad labelurl  ; j : 2081. Sim : 0.3179301; No similar. 
 felicidad deseamos mejor nueva etapa vida profesional labelurl  ; j : 2082. Sim : 0.20884854; No similar. 
 padres familia estudiantes pregrado primer semestre bienvenidos eafit  ; j : 2083. Sim : 0.5721482; Baja. 
 noche reencuentro graduados alumnisabana medicinasabana felicidad labelurl  ; j : 2084. Sim : 0.231986; No similar. 
 miprimerdiaenuniandes culturauniandes viene 20162 labelurl  ; j : 2085. Sim : 0.093957596; No similar. 
 rt miuniandes damos inicio ceremonia grados promocion 15 mediuniandes gradosuniandes labelurl  ; j : 2086. Sim : 0.27696344; No similar. 
 ano rural realidad agridulce medicos recien graduados relato vivio labelurl  ; j : 2087. Sim : 0.62073165; Baja. 
 profesor comsabana juan gabriel castro saluda colegas diadelfotografo via revista enfoque visual la; j : 2088. Sim : 0.40389296; No similar. 
 aneusiro saludos actividad realizara 800 be 200 pm cambio notifico correo mas informacion 2619500 e; j : 2089. Sim : 0.35883123; No similar. 
