Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.2545141; No similar. 
 misplanesconaval vamos rueda prensa juanes contara mas nuevo album pendientes live  ; j : 2466. Sim : 0.3722315; No similar. 
 arranca presentacion juanjoseechavarria innovationday bogota hablara inflacion tasas d labelurl  ; j : 2467. Sim : 0.38646802; No similar. 
 kochibouchi si participar cafetera dolce gusto invitas tomar cafe odien labelurl  ; j : 2468. Sim : 0.13932033; No similar. 
 mibo sera encargado atender exitosamente necesidades productos financieros interactua labelurl  ; j : 2469. Sim : 0.2830374; No similar. 
 hoy celebramos cumpleanos numero 481 hermosa ciudad santiago cali labelurl  ; j : 2470. Sim : 0.2802692; No similar. 
 vlipgrupoaval experiencia pago restaurante sera unica conoce mas labelurl labelurl  ; j : 2471. Sim : 0.32649174; No similar. 
 radicar queja peticion reclamo pqr web bancorepublica sera mas facil sistema atencion labelurl  ; j : 2472. Sim : 0.49608397; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 502 informalidad laboral elementos sa labelu; j : 2473. Sim : 0.2488222; No similar. 
 banda jazz latino gregorio uribe big band miteatrocolon 11 12 diciembre labelurl  ; j : 2474. Sim : 0.051788755; No similar. 
 cforeroo hola boris escribenos favor dm alli solicitaremos datos adicionales revisar caso quedamos ; j : 2475. Sim : 0.6913013; Media. 
 tipfinanciero tener vida financiera debes conocer situacion actual familia crea documen labelurl  ; j : 2476. Sim : 0.18504784; No similar. 
 evento bogota seminariodeeconomia 498 incertidumbre acerca politica fiscal ciclo economico 25102017; j : 2477. Sim : 0.31019297; No similar. 
 dvmillan5 tigocolombia rappicolombia hola dvmillan5 alegra saludarte queremos conocer mas detalles ; j : 2478. Sim : 0.32217515; No similar. 
 sufras mas encontramos formula exitosa ayudarte crear presupuesto mes mes labelurl  ; j : 2479. Sim : 0.25515223; No similar. 
 eventosclavedelajornadademanananee uu 1000 indice manufacturero richmond fedninformediariodemercado; j : 2480. Sim : 0.31859577; No similar. 
 banco central turquiafrena depreciacion historica vive lira causa huida capitales extr labelurl  ; j : 2481. Sim : 0.16334309; No similar. 
 ingrese labelurl enterese situacion actual mercado laboral colombia labelurl  ; j : 2482. Sim : 0.18301772; No similar. 
 hola cilomeca enviado mensaje directo respuesta consultansaludos  ; j : 2483. Sim : 0.45886898; No similar. 
 omarperiodista hola omar favor regalanos datos interno cajero presento inconveniente feliz dia  ; j : 2484. Sim : 0.39501417; No similar. 
 leyendadelmago hola javier falso depende aportes cada afiliado recuerda labelurl  ; j : 2485. Sim : 0.32100883; No similar. 
 carlosjulians hola carl trabajando ampliar portafolio servicios saludos  ; j : 2486. Sim : 0.46892112; No similar. 
 faguerov siga santiagodechile transmision directo seminario 95 anos misionkemmerer colo labelurl  ; j : 2487. Sim : 0.27901703; No similar. 
 camilovargasc hola camilo si encuentras exterior invitamos comunicarte chat linea labelurl  ; j : 2488. Sim : 0.505817; Baja. 
 dparrab david escribirmos medio dm saludos  ; j : 2489. Sim : 0.4093344; No similar. 
 queridodiario80 hola gracias escribirnos cuentanos experiencia dm colaborarte feliz dia  ; j : 2490. Sim : 0.62199324; Baja. 
 like si recibiste ano barbecue familiar rt sinpreferiste descansar dia  ; j : 2491. Sim : 0.3005067; No similar. 
 aqui invitamos conocer afectara reformatributaria labelurl  ; j : 2492. Sim : 0.36436915; No similar. 
 frasedeldia si crees puedes medio camino theodore roosevelt  ; j : 2493. Sim : 0.25779963; No similar. 
 agendese participe seminariosbanrep proximos diasn12 abril cartagena institucionalidad labelurl  ; j : 2494. Sim : 0.19497608; No similar. 
 rochydaza hola rochy cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atento; j : 2495. Sim : 0.5618815; Baja. 
 bla decima entrega premio banca escolar banca central sera noviembre 2018 luego t labelurl  ; j : 2496. Sim : 0.2249874; No similar. 
 eldiegocamargo cafetera dolce gusto besos buen cafe haran falta labelurl  ; j : 2497. Sim : 0.20260076; No similar. 
 ganaeuroamerica busca bancorepublica tener espacio conocer aprender tecnologia menci labelurl  ; j : 2498. Sim : 0.32433313; No similar. 
 top3deimpactoeconomicon1china usa reuniran intento aliviar tensiones comercialesn2construcciones la; j : 2499. Sim : 0.08510161; No similar. 
 conoce nuevo seguro cancer alternativas combatirlo labelurl labelurl  ; j : 2500. Sim : 0.19998762; No similar. 
 hoy contagiamos fiebre amarilla vamoscolombia reaccionesaval encuentra labelurl  ; j : 2501. Sim : 0.1608386; No similar. 
 portillaeli hola luis gracias ponerte contacto podemos ayudar  ; j : 2502. Sim : 0.40785393; No similar. 
 jurado votacion pierdes partido recuerdas dan dia libre reaccionesaval labelurl  ; j : 2503. Sim : 0.32744485; No similar. 
 creado seguro cancer complementa plan salud quieres mas informacion ingresa labelurl  ; j : 2504. Sim : 0.27957392; No similar. 
 andrea porvenir explica aqui casos puedes retirar cesantias labelurl  ; j : 2505. Sim : 0.26124012; No similar. 
 trabajadores comen entero salen huelga ser necesario ecopetrolsa desaprovecha ninguna opo labelurl ; j : 2506. Sim : 0.07567226; No similar. 
 probogotaregion colpatria porveniroficial miembros probogotaregion recibe sello oro plata cicloparq; j : 2507. Sim : 0.20160733; No similar. 
 paporutz hola paporutz gracias escribirnos queremos mejorar experiencia necesitamos ayuda labelurl ; j : 2508. Sim : 0.3999158; No similar. 
 mafecamu hola mafecamu gracias escribirnos contamos intermitencia banca movil bdb po labelurl  ; j : 2509. Sim : 0.45568138; No similar. 
 codirector joseantonioocampo participa xxxiii congreso nacional estudiantes economia panel labelurl; j : 2510. Sim : 0.060358003; No similar. 
 ningun regimen puede pensionar jovenes requiere edad jubilacion minima  ; j : 2511. Sim : 0.13561328; No similar. 
 richardvt hola dejanos datos caso mensaje ayudarte saludos  ; j : 2512. Sim : 0.6131396; Baja. 
 luxandlan 3 ingrese numero documento haz clic afuera datos carguen automaticamenten4 labelurl  ; j : 2513. Sim : 0.3988878; No similar. 
 marcosdanielpg agradecemos bcooccidente bbva vincularse programa pedaleandopormissuenos juntos educ; j : 2514. Sim : 0.2896711; No similar. 
 actualizacion plan financiero indica colombia cumpliria regla fiscal 2019 buena parte inc labelurl ; j : 2515. Sim : 0.21196929; No similar. 
 boletin estadistico billet monedas circulacion noviembre 2017 labelurl  ; j : 2516. Sim : 0.2956145; No similar. 
 factor clave va determinar futuro financiero economia clave filosofia jim rohn labelurl  ; j : 2517. Sim : 0.22758253; No similar. 
 lauris1808 hola lauris180 lamentamos dice queremos mejorar experiencia necesitamos ayud labelurl  ; j : 2518. Sim : 0.23798603; No similar. 
 tavosanjuan muchas gracias informarnos enviaremos informacion solucionar problema mas pronto posibl; j : 2519. Sim : 0.42280367; No similar. 
 partir proximo lunes 18 junio 13 julio bancorepublica realizara curso avanzado eco labelurl  ; j : 2520. Sim : 0.22848429; No similar. 
 jennycu84 hola jenny caso atendido canal facebook pendientes tema saludos  ; j : 2521. Sim : 0.45253628; No similar. 
 trabajador empresa desempeno sobresaliente aplicado maximo esfuerzo felicitalo inmediato  ; j : 2522. Sim : 0.12308348; No similar. 
 banrepeduca conoce funciones bancorepublica si quiere saberlas 21 22 23 noviembre realiz labelurl  ; j : 2523. Sim : 0.30878553; No similar. 
 bluciasalazar gracias lucia caso encuentra area encargada  ; j : 2524. Sim : 0.38398787; No similar. 
 tipdeseguridad ninguna entidad financiera solicitara prerrequisito consignacion alguna suma dine la; j : 2525. Sim : 0.15862636; No similar. 
 buhodelaculebra mariano cuentanos caso dm gestionarlo area encargada favor  ; j : 2526. Sim : 0.46155322; No similar. 
 tipdeseguridad ninguna entidad financiera solicitara prerrequisito consignacion alguna suma dine la; j : 2527. Sim : 0.15862636; No similar. 
 paralelojuan hola juan permitenos ayudarte envianos favor detalles caso dm revisarlo labelurl  ; j : 2528. Sim : 0.5780631; Baja. 
 drbetto hola betto gracias escribirnos queremos informarte puedes consultar ubicacion telefonos lab; j : 2529. Sim : 0.53916895; Baja. 
 afiliados reciben satisfaccion acuerdos convencionales llegamos ecopetrolsansomos labelurl  ; j : 2530. Sim : 0.27129912; No similar. 
 ximenazureus hola ximena indicanos dm telefono contactaron contigo favor quedamos atentos  ; j : 2531. Sim : 0.5856254; Baja. 
 achinforma evaluar beneficios bitcoin bancorepublica vinculo iniciativa r3 busca expl labelurl  ; j : 2532. Sim : 0.27376467; No similar. 
 proxenetti hola recuerda participar debes incluir bancodebogota saludos  ; j : 2533. Sim : 0.38865903; No similar. 
 dia zoologico mas peques aprender disfrutar porvenirpreferencial labelurl labelurl  ; j : 2534. Sim : 0.20525172; No similar. 
 caromeroa caromeroa muchas gracias comentario conozca ademas caracteristicas elementos segu labelur; j : 2535. Sim : 0.47039723; No similar. 
 comision iii senadogovco senador navarrowolff pidio reporte deuda externa labelurl  ; j : 2536. Sim : 0.20130451; No similar. 
 queremos ayudarte hacer realidad proyecto mente conoce alternativas inversion fina labelurl  ; j : 2537. Sim : 0.27664402; No similar. 
 larepublicaco juntabanrep dato inflacion enero maravillosa noticia inesperadamente posi labelurl  ; j : 2538. Sim : 0.29943982; No similar. 
 camaracolombia camarainforma aprobados debate control politico lizama reserva van der hammen  ; j : 2539. Sim : 0.17748304; No similar. 
 hugodiazmesa hola hugo necesario llevar papeles validar requisitos retiro embargo futu labelurl  ; j : 2540. Sim : 0.33203354; No similar. 
 rojasjulirojs hola puedes ingresar labelurl llamar 018000423607  ; j : 2541. Sim : 0.27715558; No similar. 
 edisonfm sfcsupervisor pfrobledo quinterocalle acompanarte si inquietudes adicionales dudes escribi; j : 2542. Sim : 0.36566344; No similar. 
 ndees sandee favor comunicate asesores medio chat linea labelurl  ; j : 2543. Sim : 0.42158028; No similar. 
 asobancaria finaliza participacion codirectornjuanpablozarate encuentroleasing labelurl  ; j : 2544. Sim : 0.19440165; No similar. 
 bcooccidentemd contamos movimientos financieros mas relevantes dia ayudandote tomar decisiones m la; j : 2545. Sim : 0.31065664; No similar. 
 sonhomero hola sonhomero gracias escribirnos recuerda llamadas actualizacion datos n labelurl  ; j : 2546. Sim : 0.63124114; Baja. 
 caropuentes hola carolina area encargada informa comunicaron contigo brindaron atencion labelurl  ; j : 2547. Sim : 0.5347576; Baja. 
 larepublicaco bancos abogado cesar prado villegas nuevo presidente banco occidentenlabelurl labelur; j : 2548. Sim : 0.17385124; No similar. 
 invitamos conectarse foro online cambio hora retos nuevo gobierno nmiercoles julio 18 labelurl  ; j : 2549. Sim : 0.28502998; No similar. 
 claudia acosta asesora tecnica juntabanrep explica alcances nueva regulacioncambiaria rel labelurl ; j : 2550. Sim : 0.28482375; No similar. 
 polyvintage ansiedad mate bancosaval estara trasmitiendo periscope lineup lollapaloozaconaval label; j : 2551. Sim : 0.16531801; No similar. 
 starcontract bancorepublica dice medio curso pago legal promociona uso criptomonedas labelurl  ; j : 2552. Sim : 0.22776438; No similar. 
 criptonoticias bancorepublica dice medio curso pago legal promociona uso criptomonedas labelurl  ; j : 2553. Sim : 0.23087548; No similar. 
 emprender ser dueno futuro necesario ponerse movimiento postulate ahora labelurl  ; j : 2554. Sim : 0.10800711; No similar. 
 descuentos paran ingresa aquiy conoce beneficios porvenir preferencial labelurl  ; j : 2555. Sim : 0.17781922; No similar. 
 midazagarcia hola maria gracias escribirnos cuentanos favor caso dm colaborarte quedamos atentos  ; j : 2556. Sim : 0.69635934; Media. 
 weatherford ojos afiliados nlabelurl labelurl  ; j : 2557. Sim : 0.22983779; No similar. 
 yerbatera tiendasjumboco hola yerbatera contactado via dm colaborarte pendientes saludos  ; j : 2558. Sim : 0.57249624; Baja. 
 isabelitarh sfcsupervisor hola isabel permitenos ayudarte envianos favor detalles caso dm quedamos ; j : 2559. Sim : 0.64342695; Baja. 
 andrespardoa colombia bancorepublica hace explicito q usara cupo compra divisas 2do trimestre decir; j : 2560. Sim : 0.2982001; No similar. 
 si pareja aprendio canciones bella bestia ninez momentonadquiere bo labelurl  ; j : 2561. Sim : 0.16255745; No similar. 
 agenda seminariosbanrep continua jueves 8 febrero evento realizara 12 pm 2 labelurl  ; j : 2562. Sim : 0.109685674; No similar. 
 viernes cartagena bancorepublica presenta libro salud colombia perspectiva regional labelurl  ; j : 2563. Sim : 0.22342788; No similar. 
 viajar lograr conocer lugares suenas importante tener plan ahorro labelurl  ; j : 2564. Sim : 0.16630518; No similar. 
 g3rbar hola german permitenos ayudarte escribenos detalles caso dm revisarlo area encargada quedamo; j : 2565. Sim : 0.6676097; Baja. 
 wonderw95989888 hola wonderw95989888 enviado mensaje directo atender caso feliz dia  ; j : 2566. Sim : 0.34151116; No similar. 
 hola jaberdugo251821 respondimos mensaje saludos sfcsupervisor  ; j : 2567. Sim : 0.48848394; No similar. 
 mmejiav hola mauro permitenos ayudarte envianos favor requerimiento dm quedamos atentos  ; j : 2568. Sim : 0.62683916; Baja. 
 agendese participe seminariosbanrepnmanana 24 agosto medellin estandarizacion descomposicion cont l; j : 2569. Sim : 0.11538345; No similar. 
 ecopetrolsa parece tener congresillo expidio propio codigo sustantivo trabajo sentencia c796 d labe; j : 2570. Sim : 0.12581027; No similar. 
 usted sabe reservas internacionales pais mecanismo banco central utiliza labelurl  ; j : 2571. Sim : 0.13059095; No similar. 
 continuamos evento pensionados conferencia rede sociales junto camara comercio labelurl  ; j : 2572. Sim : 0.26395008; No similar. 
 anakicar mariapollet sicsuper latamco hola anakicar gracias escribirnos queremos mejorar experienci; j : 2573. Sim : 0.42246678; No similar. 
 pduquev hola pedro indicanos si pudiste comunicarte asesores si escribenos favor labelurl  ; j : 2574. Sim : 0.37588984; No similar. 
 sabias miles cosas puedes hacer ahorrar viaje labelurl  ; j : 2575. Sim : 0.10412197; No similar. 
 consulte presentacion realizada codirector gerardohernandez 21 congresodetesoreria labelurl  ; j : 2576. Sim : 0.3477583; No similar. 
 tipempresarial reconocer hace unica empresa tener claro debilidades fortalezas competencia labelurl; j : 2577. Sim : 0.18341006; No similar. 
 garra charrua dando ultimo adios sueno mundialista 2 vs 0 reaccionesaval rusia2018 labelurl  ; j : 2578. Sim : 0.20404072; No similar. 
 hectrperz supersalud minsaludcol lanuevaeps hector envianos mensaje directo datos afiliado verifica; j : 2579. Sim : 0.5560115; Baja. 
 uribeduber buenos dias pedimos favor cuentes caso detallado via mensaje interno datos person labelu; j : 2580. Sim : 0.55600554; Baja. 
 lauralacoqueta bancolombia hola laura gracias escribirnos queremos mejorar experiencia necesitamos ; j : 2581. Sim : 0.416763; No similar. 
 edisonron hola edison siguiente link encontraras precios labelurl saludos  ; j : 2582. Sim : 0.60581315; Baja. 
 arquitectoab sfcsupervisor davidbarguil hola arquitectoab gracias escribirnos contamos labelurl  ; j : 2583. Sim : 0.476121; No similar. 
 agenda seminariosbanrep continua miercoles 28 febrero evento realizara 12 pm labelurl  ; j : 2584. Sim : 0.17852904; No similar. 
 ecopetrol quita energia electrica club infantas barranca sabotea audiencia publica defensa fer labe; j : 2585. Sim : 0.22322313; No similar. 
 mariogiraldor hola mariogiraldor gracias escribirnos si perdiste tarjeta debito seguridad debes bl ; j : 2586. Sim : 0.4956966; No similar. 
 exabogado personal donald trump testifico candidato cargo federal ordeno organizar pagos labelurl  ; j : 2587. Sim : 0.12487524; No similar. 
