Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte encargada 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.24834152; No similar. 
 darlynmusic4 darlyn indicamos tambien podemos escalar caso area encargada quedamos atentos dm si as; j : 2734. Sim : 0.67921925; Media. 
 roquesuescun hola roquesuescun gracias escribirnos puedes consultar saldo via mensaje directo twitt; j : 2735. Sim : 0.54655606; Baja. 
 felipjara sfcsupervisor hola felipjara gracias escribirnos consulta atendiendo mensaje directo feli; j : 2736. Sim : 0.51833177; Baja. 
 conozca financieros bancorepublica correspondientes mes mayo 2018 siguiente vinc labelurl  ; j : 2737. Sim : 0.31790653; No similar. 
 licethpachecop dejanos caso mensaje conocerlo escalarlo quedamos pendientes saludos  ; j : 2738. Sim : 0.32679632; No similar. 
 manana mauricio reina marcela melendez leonardo mila transmision vivo pers labelurl  ; j : 2739. Sim : 0.31685; No similar. 
 tipempresarial claves exito conocer clienteanaliza proceso compra asi tendras labelurl  ; j : 2740. Sim : 0.3457411; No similar. 
 alejomendezdiaz hola alejandro permitenos ayudarte favor envianos detalles caso dm quedamos atentos; j : 2741. Sim : 0.67397237; Media. 
 conoce cambios oficina ciudad jardin cali partir lunes 22 mayo labelurl  ; j : 2742. Sim : 0.32913426; No similar. 
 conoce mas beneficios afiliado porvenir labelurl  ; j : 2743. Sim : 0.18468808; No similar. 
 hola rubedirey puedes contarnos detalles caso via dm gracias  ; j : 2744. Sim : 0.64144367; Baja. 
 eddierjasi buenos dias escribenos mensaje directo datos saber mas detalles caso saludos  ; j : 2745. Sim : 0.5721826; Baja. 
 darioporras5 hola siguiente link encontraras mas informacion labelurl feliz dia  ; j : 2746. Sim : 0.5174051; Baja. 
 proximo miercoles 26 julio transmision envivo asamblea delegados usofrenteobrero pagina web labelur; j : 2747. Sim : 0.43210155; No similar. 
 conozca financieros bancorepublica correspondientes mes marzo 2018 siguiente vin labelurl  ; j : 2748. Sim : 0.33774966; No similar. 
 errantesonoro mibobdo hola mauro favor escribenos dm revisar razon puedes registrarte quedamos aten; j : 2749. Sim : 0.48228812; No similar. 
 colombia bancos nacionales desarrollo bnd adoptados reformas mercado comienzos labelurl  ; j : 2750. Sim : 0.13557477; No similar. 
 gracias dejarnos hacer parte 2015 esperamos seguir junto ustedes 2016 feliz ano nuevo desea bancos ; j : 2751. Sim : 0.35075212; No similar. 
 emiliogp22 grupoavalco hola luis angel revisar caso area encargada escribenos favor dm labelurl  ; j : 2752. Sim : 0.56943524; Baja. 
 joannaprieto hola joanna podemos ayudarte inconveniente medio labelurl quedamos atentos  ; j : 2753. Sim : 0.46902716; No similar. 
 joseniloperez hola joseniloperez consulta saldo fecha pago credito via dm twitter etiqueta labelurl; j : 2754. Sim : 0.46701586; No similar. 
 tasa cambio pesa comportamiento industria perdida competencia exportaciones indust labelurl  ; j : 2755. Sim : 0.062598296; No similar. 
 ofrecemos diferentes beneficios traves canal electronicos preferido labelurl  ; j : 2756. Sim : 0.37846366; No similar. 
 bancorepublica actualizo regimen cambios internacionales regulan credito externo depositos labelurl; j : 2757. Sim : 0.3657011; No similar. 
 sintrabancol sintrabancol acompana jornada continental democracia neoliberalismo uniamericas escuch; j : 2758. Sim : -0.04992103; No similar. 
 amgs12 santorendon hola amgs12 comunicaremos mensaje directo contigo  ; j : 2759. Sim : 0.44649655; No similar. 
 daniel nino da impresiones respecto tema pensional  ; j : 2760. Sim : 0.28995514; No similar. 
 eldiaco alivio trabajadores campos matachines purificacion nlabelurl labelurl  ; j : 2761. Sim : 0.20110339; No similar. 
 poderandino carlos si deseas podemos radicar reporte formal avanzar indicanos favor numero labelurl; j : 2762. Sim : 0.33534566; No similar. 
 puli89 andres ocasiones lineas congestionan recomendamos intentar nuevamente si labelurl  ; j : 2763. Sim : 0.24027015; No similar. 
 pilarbolivar canal electronicos aun hora estimada saludos  ; j : 2764. Sim : 0.3485148; No similar. 
 gerardohernandez codirector bancorepublica participa hoy congresodetesoreria asobancaria c labelurl; j : 2765. Sim : 0.25755158; No similar. 
 donconchito diego enviaremos respuesta mensaje directo  ; j : 2766. Sim : 0.36453965; No similar. 
 ecopetrolsa emite orientacion empresas contratistas pagar ajustes salariales prestacionales acor la; j : 2767. Sim : 0.20292927; No similar. 
 postulese ser cinco profesionales colombianos podran estudiar doctorado economia ex labelurl  ; j : 2768. Sim : 0.13987866; No similar. 
 jenromero envianos datos dm ayudarte escalar caso directamente  ; j : 2769. Sim : 0.59237266; Baja. 
 stransparencia aestahora reconocemos grandes companias cumplen pais hoy hacen parte empresasanticor; j : 2770. Sim : 0.28352818; No similar. 
 gusaristi pedimos disculpas incovenientes pasaremos reporte area encargada vuelve ocurrir  ; j : 2771. Sim : 0.4697656; No similar. 
 480 anos n57 transacciones financieras pais n3 ciudades mas cerca nueva york ciudad mexico sao labe; j : 2772. Sim : 0.2596146; No similar. 
 delioquintero1 hola delio comunicando dm contigo alli pediremos datos personales p labelurl  ; j : 2773. Sim : 0.56624675; Baja. 
 bfinaliza conferencia adolfomeisel mas cien anos avances nivel vida caso colombia labelurl  ; j : 2774. Sim : 0.2727595; No similar. 
 conoce informe diario mercado siguiente enlace  ; j : 2775. Sim : 0.34043735; No similar. 
 usofrenteobrero compartimos ustedes nueva entrega semanarioobreronlabelurl labelurl  ; j : 2776. Sim : 0.20261204; No similar. 
 marialetrujillo bancosaval hola mariale cuentanos detalle caso dm envianos datos conatcto colaborar; j : 2777. Sim : 0.61755216; Baja. 
 porquesera cambiado celular 2010 llaman flecha labelurl  ; j : 2778. Sim : 0.1946588; No similar. 
 rusia arabia saudita debutan mejor economia ganara sigue mas encuentros economicos labelurl  ; j : 2779. Sim : 0.14623338; No similar. 
 obtenga imagenes mejor calidad actual junta directiva bancorepublica juntas pasadas asi labelurl  ; j : 2780. Sim : 0.2976152; No similar. 
 top3deimpactoeconomicon1crecimiento economico desaceleraria proximos anos segun bcen2exportaciones ; j : 2781. Sim : 0.2786798; No similar. 
 hola yennyyesmar medio canal servifacil puedes solicitar certificados conoce labelurl  ; j : 2782. Sim : 0.37826392; No similar. 
 nguillot miplanilla colpensiones sfcsupervisor hola nicolas comunicamos contigo mensaje directo  ; j : 2783. Sim : 0.43073517; No similar. 
 juan pablo uribe director fundacion santa fe bogota presenta libro salud colombia perspec labelurl ; j : 2784. Sim : 0.16450801; No similar. 
 ecopetrolsa quito unilateralmente hace anos vacaciones especiales refineria labelurl  ; j : 2785. Sim : 0.16696046; No similar. 
 buen lider sabe expresar ideas convicciones conoce tip poder hablar correctamente publico labelurl ; j : 2786. Sim : 0.20904803; No similar. 
 lukasmeluk lamentamos inconveniente solucionaremos mas pronto posible poder brindar mejor servicio ; j : 2787. Sim : 0.19916663; No similar. 
 botra conclusiones adolfomeisel seminario mas cien anos avances nivel vida caso labelurl  ; j : 2788. Sim : 0.2708896; No similar. 
 top3deimpactoeconomicon1inflacion zona eurocontinuo incrementandose octubren2sector manufacturer la; j : 2789. Sim : 0.2591312; No similar. 
 trabajeconnosotros bancorepublica invita universitarios carreras profesionales ultimos semestres vi; j : 2790. Sim : 0.15781118; No similar. 
 audio respuesta porvenir podras hacer retirar cesantias mas labelurl  ; j : 2791. Sim : 0.25920516; No similar. 
 revistadinero iniciativa apuesta promover conservacion agua latinoamerica  ; j : 2792. Sim : 0.16549426; No similar. 
 trabajo hecho gusto amor siempre creacion original unica roberto sapriza  ; j : 2793. Sim : 0.25358692; No similar. 
 si va comprar lapiz termina llevando toda tienda informacion podria interesarte labelurl  ; j : 2794. Sim : 0.36583585; No similar. 
 tuitarrista hola sebastian claro si cuentanos podemos ayudar saludos  ; j : 2795. Sim : 0.42483887; No similar. 
 lenguadepica hola medea gracias escribirnos revisar caso area encargada escribenos favo labelurl  ; j : 2796. Sim : 0.6412702; Baja. 
 fabianahumada tuboletanews boletas limitadas dejes acaben compra  ; j : 2797. Sim : 0.16932967; No similar. 
 tipempresarial empezar ano motivando empleados olvides subrayar fortalezas cada labelurl  ; j : 2798. Sim : 0.25455678; No similar. 
 llena orgullo presentar equipoporvenir2019 si quieres ampliar noticia ingresa eltiempo  ; j : 2799. Sim : 0.25125617; No similar. 
 juanjoseechavarria diferentes capitulos libro muestra acceso credito sido fuente inva labelurl  ; j : 2800. Sim : 0.43442672; No similar. 
 llena orgullo presentar equipoporvenir2019 si quieres ampliar noticia ingresa eltiempo  ; j : 2801. Sim : 0.25125617; No similar. 
 cierran urnas pais eleccionesuso2019 terminado automaticamente disposicion sist labelurl  ; j : 2802. Sim : 0.2712214; No similar. 
 monica gutierrez subdirectora tecnica cambios internacionales bancorepublica explica cambios normat; j : 2803. Sim : 0.4184026; No similar. 
 seru15 hola cdml escalamos inquietud area encargada cuanto respuesta comunicaremos saludos  ; j : 2804. Sim : 0.6186631; Baja. 
 melbalcardenasb hola melba gracias escribirnos cuenta comentarios mejorar labelurl  ; j : 2805. Sim : 0.5276059; Baja. 
 invierte salud nuevo seguro cancer conocelo labelurl labelurl  ; j : 2806. Sim : 0.12679024; No similar. 
 disfruta mas app porvenir preferencial ahora tendras mano descuentos 130 aliados  ; j : 2807. Sim : 0.15246704; No similar. 
 colpensiones afiliados solo devoluciones ajustan cotizaciones inflacion mientras labelurl  ; j : 2808. Sim : 0.29059914; No similar. 
 lider sabe comunicar lideres mas exitosos capacidad crear lenguaje comun empresa  ; j : 2809. Sim : 0.23644175; No similar. 
 lufortizv conozca ultima decision juntabanrep labelurl  ; j : 2810. Sim : 0.24756522; No similar. 
 antojes super hamburguesa porvenirpreferencial bono especial labelurl  ; j : 2811. Sim : 0.15963398; No similar. 
 felicitamos gustavoyacaman nominacion piloto ano federacion colombiana automovilismo vota labelurl ; j : 2812. Sim : 0.2267309; No similar. 
 germancho101 sfcsupervisor hola german cuentanos favor si lograste comunicarte dar solucion requeri; j : 2813. Sim : 0.50930595; Baja. 
 ednadelahoz hola ednadelahoz gracias comunicarte escribenos consulta mensaje directo poder brin lab; j : 2814. Sim : 0.48831135; No similar. 
 pasado manana foro corficolombiana midiendoelvaso siga transmision labelurl registrese labelurl  ; j : 2815. Sim : 0.34469655; No similar. 
 alvarobonillas hotelesestelar hola alvaro siguiente link labelurl podras hacer proceso  ; j : 2816. Sim : 0.4068088; No similar. 
 jorgemariomv conozca toda informacion respecto proceso toma decisiones politica monetaria cambiari ; j : 2817. Sim : 0.36294815; No similar. 
 hora gustavoyacaman responde usuarios todas preguntas vivo labelurl eligetriunfar  ; j : 2818. Sim : 0.2502447; No similar. 
 unidirecto podras pagarle proveedores empresa dentro tiempos conoce mas labelurl  ; j : 2819. Sim : 0.26999786; No similar. 
 eldiegocamargo dias asi tener cafetera dolce gusto casa labelurl  ; j : 2820. Sim : 0.2470844; No similar. 
 seguros asistentes bdoinnova empezaran cambiar paradigmas labelurl  ; j : 2821. Sim : 0.218658; No similar. 
 porvenir compartimos 12 tip financieros 2017 labelurl  ; j : 2822. Sim : 0.06983239; No similar. 
 andresdariocruz perfecto andresdariocruz gestionando consulta mensaje directo feliz dia  ; j : 2823. Sim : 0.32206857; No similar. 
 quieres aprender emprender si asi mostramos plataformas labelurl  ; j : 2824. Sim : 0.2800887; No similar. 
 schneiderlobo claro recuerda debes mantener saldo promedio mensual 300000 listo asi empiezas partic; j : 2825. Sim : 0.26624686; No similar. 
 sinforosomutis1 colpensiones fondosdepension hola sinforosa comunicamos mensaje directo contigo lab; j : 2826. Sim : 0.46572223; No similar. 
 pandora937 hola pandora ofrecemos disculpas envianos detalles experiencia dm colaborarte quedamos a; j : 2827. Sim : 0.65359426; Baja. 
 falsa alarma gol reaccionesaval rusia2018reacx labelurl  ; j : 2828. Sim : 0.2251271; No similar. 
 diciembre divertirte descansar bonos porvenirpreferencial conocelos labelurl  ; j : 2829. Sim : 0.16045786; No similar. 
 hola jhonatanh envianos mensaje directo datos personales verificar informacion sistema quedamos ate; j : 2830. Sim : 0.6640108; Baja. 
 doncosito hola freddy cuentanos ocurrido ayudarte saludos  ; j : 2831. Sim : 0.38177165; No similar. 
 6amcaracol caracolradio alaire juanjoseechavarria  ; j : 2832. Sim : 0.05033968; No similar. 
 isabelacabezas tuboletanews hola cualquier punto fisico telefono labelurl saludos  ; j : 2833. Sim : 0.38025287; No similar. 
 donconchito 2 deben ser parte pensum academico carrera profesional  ; j : 2834. Sim : 0.079630695; No similar. 
 entrevista portafolioco invitado especial 3er congreso asofiduciarias vikram mansharamani labelurl ; j : 2835. Sim : 0.17539307; No similar. 
 mellamanjerson felicitaciones ganaste boletas envianos datos acompanante dm cc nombre completo  ; j : 2836. Sim : 0.5399661; Baja. 
 ppradio919 segunda hora une equipo analistas andrespardoa gerente investigaciones economicas corfic; j : 2837. Sim : 0.28038734; No similar. 
 18 noviembre cumplen 23 anos reversion dina 540 hocol ecopetrolsa  ; j : 2838. Sim : 0.18951075; No similar. 
 tipfinanciero conseguir equipo trabaje satisfactoriamente unido necesario crear conexion exito empr; j : 2839. Sim : 0.24996635; No similar. 
 juank4 juan colaborarte consulta favor comunicate asesores chat labelurl  ; j : 2840. Sim : 0.3960876; No similar. 
 hoy ultimo dia feriadecreditosaval medellin animate dueno suenas  ; j : 2841. Sim : 0.30507797; No similar. 
 geovannycantill hola geovanny solicitar cita clic siguiente enlace labelurl alli labelurl  ; j : 2842. Sim : 0.44251007; No similar. 
 si prosperidad hacer realidad propositos 2017 cesantias podrian ayudarte lograrlo labelurl  ; j : 2843. Sim : 0.24036765; No similar. 
 disfrutamos cada momento entrenamiento corremos ser mejores soylanacion  ; j : 2844. Sim : 0.11516595; No similar. 
 marymartvega recuerda debes seguirnos cuentes caso dm  ; j : 2845. Sim : 0.41998592; No similar. 
 ansiosos contarles pasa lanzamiento plan amarte juanes  ; j : 2846. Sim : 0.18546356; No similar. 
 prestamo personal ayuda cumplir viaje deseas disfruta beneficios tasa fija labelurl  ; j : 2847. Sim : 0.28411156; No similar. 
 deseamos pronta recuperacion cirugia andrespardoa director ejecutivo investigaciones economicas  ; j : 2848. Sim : 0.28648028; No similar. 
 planificar maximizar tiempo ambiente agradable optimo aspectos clave ayudaran ser mas pr labelurl  ; j : 2849. Sim : 0.2119674; No similar. 
 sabias tradiciones fin ano cambiado labelurl  ; j : 2850. Sim : 0.15951937; No similar. 
 anifco sfcsupervisor amvcolombia finaliza intervencion codirector bancorepublica gerardohernandez l; j : 2851. Sim : 0.29752728; No similar. 
 cazdemedina sfcsupervisor hola carolina informamos reportan fallas masivas portal transaccio labelu; j : 2852. Sim : 0.45488006; No similar. 
 hola dannyduranv cuentanos mas caso dm poder ayudarte  ; j : 2853. Sim : 0.501278; Baja. 
 todossomosminganla minga vida nuestranlabelurl labelurl  ; j : 2854. Sim : 0.12927209; No similar. 
 triunfos nacen atrevemos comenzar eugene fitch labelurl  ; j : 2855. Sim : 0.090410724; No similar. 
 nataliabejb hola nataliabejb lamentamos inconvenientes recuerda seguridad realizar consultas labelu; j : 2856. Sim : 0.30877435; No similar. 
 yennyyesmar lamentamos inconvenientes ocurridos traves canal  ; j : 2857. Sim : 0.28839085; No similar. 
 miguel largacha martinez presidente porvenir recibiendo reconocimiento majestad rey espana don labe; j : 2858. Sim : 0.00875435; No similar. 
 puntosalaire hola gracias reporte pasaremos area encargada inconvenientes vuelvan suceder saludos  ; j : 2859. Sim : 0.69164145; Media. 
