Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos detalles escribirnos directo ayudarte ocurrido dm numero informacion 
 carlsua carlos favor envianos datos dm nombre completo cedula telefono comunicarnos contigo buen di; j : 1. Sim : 0.74036735; Media. 
 favianfranco2 buenas tardes favianfranco2 importante conocer sucedido favor contacta labelurl  ; j : 2910. Sim : 0.4142002; No similar. 
 ricardonacional buenas tardes envianos caso dm colaborarte quedamos atentos  ; j : 2911. Sim : 0.43802467; No similar. 
 ruedaggerardo sfcsupervisor dndconsumidor hola ruedaggerardo queremos ayudarte favor compartenos nu; j : 2912. Sim : 0.55347025; Baja. 
 jlcm69 queremos cuentes detalles ocurrido mensaje directo alli atenderemos caso labelurl  ; j : 2913. Sim : 0.6918163; Media. 
 delioquintero1 fondosdepension colpensiones hola delio vamos comunicarnos mensaje directo contigo  ; j : 2914. Sim : 0.6547111; Baja. 
 andresaponte230 hola andres podemos ayudar  ; j : 2915. Sim : 0.38673425; No similar. 
 tohuko hola cuentanos transaccion deseas realizar quedamos atentos  ; j : 2916. Sim : 0.6340988; Baja. 
 manualfonso bancodebogota eticketcol sicsuper ocesacolombia hola manuel alfonso amplianos favor inf; j : 2917. Sim : 0.39186382; No similar. 
 alexabrandauer hola favor indicanos via dm banco tarjeta datos completos  ; j : 2918. Sim : 0.5513972; Baja. 
 kalabazaavila cuentanos caso dm ayudarte escalarlo poder solucionarlo mas pronto posible  ; j : 2919. Sim : 0.56898206; Baja. 
 gracias acompanarnos stonesconaval pronto traeremos mas experienciasaval paint it black labelurl  ; j : 2920. Sim : 0.2823769; No similar. 
 gerardbermon hola gerardbermon gracias escribirnos ingresa labelurl busca banco bo labelurl  ; j : 2921. Sim : 0.4107077; No similar. 
 hoy diamundialdeinternet queremos empieces aconsultar informacion productos realices labelurl  ; j : 2922. Sim : 0.4414809; No similar. 
 jorgeandresjohn festereopicnic hola jorgeandresjohn lamentamos molestias compartenos mensaje direct; j : 2923. Sim : 0.5107061; Baja. 
 jennigarciap hola jennifer comunicaremos interno contigo alli pediremos datos poder verifica labelu; j : 2924. Sim : 0.5768815; Baja. 
 ymediadeyuca hola invitamos comuniques mensaje interno colaborate saludos  ; j : 2925. Sim : 0.54291475; Baja. 
 midelato hola transacciones pagos automaticos costo adicional saludos  ; j : 2926. Sim : 0.48545623; No similar. 
 marianbermus marianbermus respondiendo consulta traves mensaje directo feliz tarde  ; j : 2927. Sim : 0.53373134; Baja. 
 casasnestor hola casasnestor gracias escribirnos respondiendo consulta mensaje directo feliz jueves; j : 2928. Sim : 0.63856274; Baja. 
 sehablagolpeado hola sebastian permitenos ayudarte revisar caso area encargada amplianos fa labelur; j : 2929. Sim : 0.4512369; No similar. 
 daviddep77 hola david puede tardar 1 3 dias habiles  ; j : 2930. Sim : 0.37416577; No similar. 
 d1e6om alcaldiadecali hola d1e6om gracias escribirnos cuentanos mensaje directo zona ubic labelurl ; j : 2931. Sim : 0.64789486; Baja. 
 sabiasque arboles filtran co2 atmosferico transforman oxigeno hoy dia mundial arbol i labelurl  ; j : 2932. Sim : 0.28673124; No similar. 
 ivonnewrites dejanos datos dm hacer reporte saludos  ; j : 2933. Sim : 0.61313266; Baja. 
 josedavidlarag bancobogota hola josedavidlarag lamentamos molestias compartenos mensaje directo d l; j : 2934. Sim : 0.45676032; No similar. 
 danielhsf caivirtual hola danielhsf agradecemos informacion compart haremos reporte correspondi lab; j : 2935. Sim : 0.5053082; Baja. 
 andrespalabrero hola andrespalabrero lamentamos inconvenientes favor indicanos numero cedula labelu; j : 2936. Sim : 0.5571435; Baja. 
 charliealbertoc hola charliealbertoc alegra saludarte canal encuentran funcionando normalment label; j : 2937. Sim : 0.42740786; No similar. 
 pedroavilavel sfcsupervisor nestormoralesc septimodiatv hola pedroavilavel favor indicanos numero l; j : 2938. Sim : 0.39510402; No similar. 
 diegodrbta favor cuentanos bancos presentaste inconveniente  ; j : 2939. Sim : 0.31650105; No similar. 
 licedsontorres gnavastalero hola licedsontorres alegra saludarte compartenos numero cedula labelurl; j : 2940. Sim : 0.5081924; Baja. 
 valetatazapata iebancodebogota hola valetatazapata agradecemos opinion ayudas mejorar serv labelurl; j : 2941. Sim : 0.43898976; No similar. 
 morenosuarez2 sfcsupervisor hola morenosuarez2 gracias escribirnos ofrecemos disculpas incon labelu; j : 2942. Sim : 0.4503448; No similar. 
 diegoamayav hola diegoamayav gracias escribirnos ofrecemos disculpas inconvenientes indicanos label; j : 2943. Sim : 0.5309292; Baja. 
 unajuliana cuentanos traves inbox podemos ayudarte rapidamente atenderemos solicitud saludos  ; j : 2944. Sim : 0.70153195; Media. 
 ekalagonzalez hola ekalagonzalez gracias escribirnos ofrecemos disculpas inconvenientes ocasion lab; j : 2945. Sim : 0.6118057; Baja. 
 annamontenegrog hola annamontenegrog ofrecemos disculpas inconvenientes favor indicanos nume labelu; j : 2946. Sim : 0.41054767; No similar. 
 eriipuentes hola eriipuentes gracias escribirnos si deseas ayudaremos radicar reporte avanza labelu; j : 2947. Sim : 0.49832386; No similar. 
 paolarockymetal paolarockymetal indicamos mensaje directo lamentamos molestias ocasionadas labelurl; j : 2948. Sim : 0.454488; No similar. 
 alejobarragan tiendasjumboco hola alejobarragan gracias escribirnos cuentanos favor mas detalles la; j : 2949. Sim : 0.70966977; Media. 
 naganicol gracias perryfarrell lollapaloozacolombia dream come true lollapaloozaconaval  ; j : 2950. Sim : 0.15568963; No similar. 
 puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl  ; j : 2951. Sim : 0.49388346; No similar. 
 juanvelezrtpo sapienciamed hola sapienciamed gracias escribirnos cuentanos favor mas detalles label; j : 2952. Sim : 0.7289238; Media. 
 zetawilliam123 carreraverdecol hola zetawilliam123 gracias escribirnos cuentanos mas detalles suced; j : 2953. Sim : 0.5681582; Baja. 
 glori80531887 hola gloria vamos comunicar mensaje directo contigo  ; j : 2954. Sim : 0.6136838; Baja. 
 gisseldavilar hola mas informacion podras comunicarte medio labelurl buen dia  ; j : 2955. Sim : 0.6168746; Baja. 
 cristinarevolt morenacactus hola cristinarevolt gracias escribirnos cuentanos favor mas detalles la; j : 2956. Sim : 0.6476025; Baja. 
 infractoresbga hola infractoresbga gracias escribirnos cuentanos favor mas detalles requerimient la; j : 2957. Sim : 0.6763171; Media. 
 donconchito hola diego gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 2958. Sim : 0.6593712; Baja. 
 andrewcharry hola andres mil gracias compartir comentarios positivos acerca comercial espera labelu; j : 2959. Sim : 0.61086303; Baja. 
 cristianqb94 sfcsupervisor hola cristianqb94 ofrecemos disculpas inconvenientes cuentanos favo labe; j : 2960. Sim : 0.5249519; Baja. 
 diegoamayav hola diegoamayav ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelu; j : 2961. Sim : 0.6634491; Baja. 
 milita2990 hola milita2990 ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelu; j : 2962. Sim : 0.59281415; Baja. 
 whosthisjuan hola whosthisjuan ofrecemos disculpas inconvenientes cuentanos favor mas detalles labe; j : 2963. Sim : 0.6020057; Baja. 
 renadsruiz hola renadsruiz ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelu; j : 2964. Sim : 0.5295279; Baja. 
 sandratobarm hola sandratobarm ofrecemos disculpas inconvenientes cuentanos favor mas detalles labe; j : 2965. Sim : 0.57381123; Baja. 
 humbert2603 hola humbert2603 ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelu; j : 2966. Sim : 0.62855995; Baja. 
 juanjosetejadaa teletoncolombia gracias apoyo seguidores donaste movamonosporteletonbdb ju labelurl; j : 2967. Sim : 0.26239687; No similar. 
 yulipmoncada hola yulipmoncada ofrecemos disculpas inconvenientes cuentanos favor mas detalles labe; j : 2968. Sim : 0.64119923; Baja. 
 cardami114 hola cardami114 ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelu; j : 2969. Sim : 0.56376565; Baja. 
 ancar2010 sfcsupervisor hola ancar2010 ofrecemos disculpas inconvenientes cuentanos favor mas label; j : 2970. Sim : 0.55301195; Baja. 
 antiguocatre sfcsupervisor hola camilo ofrecemos disculpas inconvenientes cuentanos favor mas d lab; j : 2971. Sim : 0.6133508; Baja. 
 hola jessicacruza alegra saludarte cuentanos mas detalles tramite deseas realizar labelurl  ; j : 2972. Sim : 0.6732119; Media. 
 dperezdeportes gracias bancosaval acercanos gustavoyacaman orgullo labelurl  ; j : 2973. Sim : 0.40323684; No similar. 
 candresgom hola charlie agradecemos escribas traves dm escalar situacion comentas labelurl  ; j : 2974. Sim : 0.5818806; Baja. 
 insah buenos dias insah sentimos sucedido cada dia trabajamos ofrecerte mejores servicios deseamos ; j : 2975. Sim : 0.45211118; No similar. 
 arizajimy hola arizajimy ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelurl; j : 2976. Sim : 0.6013752; Baja. 
 tipofinanciero caer errores financieros costosos evalua riesgos constituye fondo emergencia adquier; j : 2977. Sim : 0.14501753; No similar. 
 hola azucarero16 esperamos mensaje atender consulta saludos  ; j : 2978. Sim : 0.5431132; Baja. 
 andresmrinconch bancolombia davivienda hola andresmrinconch gracias escribirnos cuentanos favor p l; j : 2979. Sim : 0.5465021; Baja. 
 hola dannyduranv cuentanos mas caso dm poder ayudarte  ; j : 2980. Sim : 0.6052995; Baja. 
 queremos ayudarte hacer realidad suenos ingresa aqui cuentanos hagamoslorealidad labelurl  ; j : 2981. Sim : 0.5442535; Baja. 
 aarizanadjar buenas tardes alexander favor escribeme dm colaborartensaludos  ; j : 2982. Sim : 0.42039695; No similar. 
 rvalenzuela1958 gestionando consulta mensaje directo seguimos comunicacion alli  ; j : 2983. Sim : 0.64223194; Baja. 
 nataliairagorri alfonsogarzon bancolombia hola nataliairagorri gracias escribirnos cuentanos favor ; j : 2984. Sim : 0.613522; Baja. 
 paodev hola paodev alegra saludarte queremos conocer mas detalles actividad haces referenci labelur; j : 2985. Sim : 0.5536428; Baja. 
 andresvelosa hola andresvelosa comunicaremos medio mensaje directo contigo  ; j : 2986. Sim : 0.51766527; Baja. 
 hemallarino poder ayudarte debes escribirnos interno asi podemos escalar caso area encargada quedam; j : 2987. Sim : 0.54832125; Baja. 
 mendezlida hola mendezlida favor contactanos via mensaje directo poder atenderte feliz dia  ; j : 2988. Sim : 0.6185292; Baja. 
 vive experiencia asistir jbiebercolombia participando boleta doble platino labelurl  ; j : 2989. Sim : 0.3709027; No similar. 
 gumepi01 petrogustavo hola gumepi01 comunicaremos mensaje directo contigo  ; j : 2990. Sim : 0.572893; Baja. 
 rochydaza hola rochy cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atento; j : 2991. Sim : 0.659261; Baja. 
 fransua sfcsupervisor asobancaria hola fransua agradecemos opinion ayudas mejorar servic labelurl  ; j : 2992. Sim : 0.46240404; No similar. 
 anamariamt94 hola ana maria cuentanos dm inconveniente saludos  ; j : 2993. Sim : 0.5983622; Baja. 
 paolapalma diana poder colaborarte favor cuentanos caso envianos datos quedamos atentos  ; j : 2994. Sim : 0.62792015; Baja. 
 iardilap andrea podrias regalar datos mensaje directo nombre completo cedula ciudadania telefon lab; j : 2995. Sim : 0.6592925; Baja. 
 entregando obsequios elaborados galletas dulces velas tambien gran alternativa paraahorrar dinero n; j : 2996. Sim : 0.3214974; No similar. 
 willytopaez hola william cuentanos favor si lograste comunicarte si escribenos favor dm quedamos at; j : 2997. Sim : 0.63696593; Baja. 
 uocartagena no12horas 1985 turno historico establecido vamos defender labelurl  ; j : 2998. Sim : 0.30853772; No similar. 
 alejatriana hola alejatriana trabajando mejorar experiencia cuentanos mas detalles incon labelurl  ; j : 2999. Sim : 0.49145225; No similar. 
 adrianmagnoli teletoncolombia gracias apoyo seguidores donaste movamonosporteletonbdb junt labelurl; j : 3000. Sim : 0.3099011; No similar. 
 andrespardoa oro hoy 1248pronosticos bancos afuera 2014 convertbondnbofa 1150ndb 1141nubs 1200nbarc; j : 3001. Sim : 0.036517534; No similar. 
 jurumo eljodario eliharkonnen cierto billete 100000 quepa cajeros electronicos tecn labelurl  ; j : 3002. Sim : 0.23793896; No similar. 
 rockiemos programando pagos mes hitsdelolvido labelurl  ; j : 3003. Sim : 0.26120433; No similar. 
 cutbtacmarca maestros call luchando tambien estan educando felizdiadelmaestro cutcolombia miguepade; j : 3004. Sim : 0.24849042; No similar. 
 mariampintoh hola mariampintoh lamentamos molestias favor intenta ingresar nuevamente canale labelu; j : 3005. Sim : 0.44005316; No similar. 
 tabogotv i add video to youtube playlist labelurl ir bogota museo oro  ; j : 3006. Sim : 0.47325754; No similar. 
 camilapradom hola camilapradom disculpa inconvenientes comentanos mensaje directo ocurrido jun labe; j : 3007. Sim : 0.56372756; Baja. 
 valetatazapata hola valetatazapata gracias escribirnos mensaje directo respondimos aclaramos labelu; j : 3008. Sim : 0.5978863; Baja. 
 felipegrco gusgomez1701 jsanchezcristo hola felipegrco lamentamos molestias compartenos mensaje dir; j : 3009. Sim : 0.34044296; No similar. 
 eorozcodaza gracias comentarios pasaremos informacion area encargada poder prestarte mejor servicio; j : 3010. Sim : 0.6028919; Baja. 
 e2tovar fiscaliacol asobancaria bancosaval marcosdaing wradiocolombia noticiascaracol noticiasrcn l; j : 3011. Sim : 0.25141436; No similar. 
 sergioestupinan sergio transaccion costo 1500 pesos cajero habia inconsistencia salia costo  ; j : 3012. Sim : 0.3831987; No similar. 
 carmenmican hola carmen permitenos ayudarte escribenos favor dm adjuntanos pantallazos sms labelurl; j : 3013. Sim : 0.621777; Baja. 
 cada dia trabajamos comentarios importantes ingresa labelurl dejanos sugerencias  ; j : 3014. Sim : 0.49238598; No similar. 
 usofrenteobrero pronuncia frente prebendas otorgadas funcionarios ecopetrolsa estan presos labelurl; j : 3015. Sim : 0.12455126; No similar. 
 formas puedes viajar visitar lugares suenos tener ganarte loteria labelurl  ; j : 3016. Sim : 0.39676186; No similar. 
 alejandrarigu21 hola alejandrarigu21 bienvenida canal digital validar cuentas f labelurl  ; j : 3017. Sim : 0.4866303; No similar. 
 ramiromadridben elespectador darcyquinnr hola amplianos favor detalles sucedido dm alli pedi labelu; j : 3018. Sim : 0.501866; Baja. 
 alejokst hola alejo permitenos ayudarte revisar caso area encargada amplianos favor informa labelur; j : 3019. Sim : 0.5206279; Baja. 
 directo xviii asamblea ordinaria nacional delegados uso labelurl  ; j : 3020. Sim : 0.26693252; No similar. 
 mozzie07 hola mozzie07 amplia consulta favor mensaje directo si deseas ayudaremos radicar labelurl ; j : 3021. Sim : 0.66029346; Baja. 
 claudia acosta asesora tecnica juntabanrep explica alcances nueva regulacioncambiaria rel labelurl ; j : 3022. Sim : 0.41785836; No similar. 
 leidyarangot bancolombia hola leidyarangot gracias escribirnos queremos mejorar experiencia favor l; j : 3023. Sim : 0.6409113; Baja. 
 camiandresl bancolombia hola camiandresl gracias escribirnos queremos mejorar experiencia favor lab; j : 3024. Sim : 0.54631627; Baja. 
 tanpudiente buenas tardes indicanos favor si lograste comunicarte si envianos favor requerimie labe; j : 3025. Sim : 0.4804836; No similar. 
 andresduende1 gracias informacion trabajando mejorar servicio atencion usuario labelurl  ; j : 3026. Sim : 0.6035412; Baja. 
 wilalcu gnavastalero medicensandraya bancosaval hola wilalcu gracias escribirnos cuentanos favor ma; j : 3027. Sim : 0.5706016; Baja. 
 realices llamadas importantes telefono verifica marcar tecla redial quede almacenada labelurl  ; j : 3028. Sim : 0.43527243; No similar. 
 natchacon pegadisima bancosaval lollapaloozaconaval  ; j : 3029. Sim : 0.06124199; No similar. 
 jcamilo92 citicolombia hola jcamilo92 gracias escribirnos cuentanos favor mensaje directo si r labe; j : 3030. Sim : 0.69073546; Media. 
 datsmp hola datsmp gestionando consulta traves mensaje directo favor indicanos motivo labelurl  ; j : 3031. Sim : 0.7295401; Media. 
 diegodrbta cuentanos banco presentas inconveniente  ; j : 3032. Sim : 0.2973946; No similar. 
 verohaydar hola ofrecemos disculpas inconvenientes cuentanos via dm favor podemos ayudarte labelurl; j : 3033. Sim : 0.6654779; Baja. 
 lacoutu cajeros automaticos hora consultar saldo  ; j : 3034. Sim : 0.42007387; No similar. 
 sinlogos buenos dias escribenos favor dm detalle ocurrido revisar caso area encargad labelurl  ; j : 3035. Sim : 0.64713186; Baja. 
 fernarvaezt hola fernarvaezt disculpa inconvenientes comentanos mensaje directo ocurrido junto labe; j : 3036. Sim : 0.5233882; Baja. 
 ricardonacional hola ricardonacional gracias escribirnos ofrecemos disculpas inconvenientes cu labe; j : 3037. Sim : 0.5209856; Baja. 
 kellybrun kelly envianos mensaje directo datos completos solicitar revision retiro  ; j : 3038. Sim : 0.6669373; Baja. 
