Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias bancorepublica atentos quedamos datos area colaborarte envianos saludos encargada 
 julianabdiaz lugar evento cambiado realizara hotel radisson avenida 60 2299 salon ar total bogota d; j : 1. Sim : 0.26274642; No similar. 
 bluciasalazar gracias lucia caso encuentra area encargada  ; j : 2134. Sim : 0.45569196; No similar. 
 agencia analisis economico eeuu bea publico tercera revision pib correspondiente ultimo cu labelurl; j : 2135. Sim : 0.439034; No similar. 
 eldiegocamargo dias asi tener cafetera dolce gusto casa labelurl  ; j : 2136. Sim : 0.22827439; No similar. 
 invitamos escuchar audio ver video rueda prensa viernes 24 noviembre 2017 labelurl  ; j : 2137. Sim : 0.26315886; No similar. 
 wakkov hola werner recomendaciones inconvenientes bco popular invitamos comunicarte labelurl  ; j : 2138. Sim : 0.43890637; No similar. 
 revistadinero opinion bitcoin marca camino innovacion financiera globaln german verdugo  ; j : 2139. Sim : 0.15497491; No similar. 
 bnuestro codirector joseantonioocampo ganador categoria mejor docente universitario otorgado labelu; j : 2140. Sim : 0.046326883; No similar. 
 stransparencia porveniroficial dice si elevar estandares prevenir corrupcion empresasanticorrupcion; j : 2141. Sim : 0.22340842; No similar. 
 aprovecha epoca rebajasnlike gaste dinero diciembre nrt enero mes  ; j : 2142. Sim : 0.1498081; No similar. 
 senadorhonesto contrario trabajando cerro teatro conozca ultima infor labelurl  ; j : 2143. Sim : 0.34756252; No similar. 
 salientilo conozca ultima decision juntabanrep siguiente vinculo labelurl  ; j : 2144. Sim : 0.2693353; No similar. 
 bancorepublica radico congresodecol segundo informealcongreso senala resultados macroeconomicos c l; j : 2145. Sim : 0.45572314; No similar. 
 relacion tasas inter intervencion juanjoseechavarria explica bancorepublica red labelurl  ; j : 2146. Sim : 0.4898471; No similar. 
 andrespardoa colombia accelerate dollar purchase to curb peso rally labelurl via bloombergnews in l; j : 2147. Sim : 0.33477464; No similar. 
 respondimos solicitud via inbox momento encuentra curso area encargada viktorazul13  ; j : 2148. Sim : 0.5244812; Baja. 
 paolabordadiaz gracias permitirnos servirte excelente dia  ; j : 2149. Sim : 0.28605512; No similar. 
 participaron dieron todopormamabdb gracias reconocer importante labelurl  ; j : 2150. Sim : 0.3188856; No similar. 
 bota penal minuto 63 arg vs isl reaccionesaval rusia2018 labelurl  ; j : 2151. Sim : 0.14606786; No similar. 
 bancorepublica junta directiva lamentan fallecimiento juan cristobal romero rengifo presidente labe; j : 2152. Sim : 0.18521358; No similar. 
 fcastellanosar conozca ultimas decisiones bancorepublica labelurl  ; j : 2153. Sim : 0.37665918; No similar. 
 ahorrar puede ser mas agradable pensamos labelurl  ; j : 2154. Sim : 0.047272705; No similar. 
 andrea porvenir explica aqui casos puedes retirar cesantias labelurl  ; j : 2155. Sim : 0.19662462; No similar. 
 eldiegocamargo do soluciones mini cooper moto bmw descubre ganar do premios labelurl  ; j : 2156. Sim : 0.20429878; No similar. 
 andrespardoa miembros junta bancorepublica q consideran q brecha producto cerro deben seguir alza  ; j : 2157. Sim : 0.24997842; No similar. 
 presentacion codirector gerardohernandez reunion anual juntas gobernad labelurl  ; j : 2158. Sim : 0.32555234; No similar. 
 conoce calendario tributario valores retencion fuente 2017 labelurl  ; j : 2159. Sim : 0.1983071; No similar. 
 nuevo aproxima delirio salsa cali puedes perder labelurl labelurl  ; j : 2160. Sim : 0.027807314; No similar. 
 leomat23 gracias leonidas ayudanos datos dm hacer reporte oficina saludos  ; j : 2161. Sim : 0.68136555; Media. 
 puli89 puli89 trabajando mejorar gracias escribirnos mensaje directo seguimos contacto  ; j : 2162. Sim : 0.4109215; No similar. 
 necesitas conductor elegido hoy soluciones sorprendentes podras tener mas labelurl  ; j : 2163. Sim : 0.27270994; No similar. 
 conozca reportesdelemisor panorama pagos menor colombia correspondiente mes enero labelurl  ; j : 2164. Sim : 0.2504822; No similar. 
 hinchabukaro sfcsupervisor hola hinchabukaro gracias escribirnos canal encuentran disponib labelurl; j : 2165. Sim : 0.39002728; No similar. 
 laacademiadelahorro sigue actividades educacion financiera barranquilla bogota gmw2019 labelurl  ; j : 2166. Sim : 0.26516578; No similar. 
 nayibsk8 hola juan permitenos ayudarte escribenos favor dm revisar caso area encargada quedamos ate; j : 2167. Sim : 0.6518535; Baja. 
 inttruso ernestomaciast juanmansantos mauriciocard inttruso criptomonedas pueden ser canal activida; j : 2168. Sim : -0.05708607; No similar. 
 emiliogp22 grupoavalco hola luis angel revisar caso area encargada escribenos favor dm labelurl  ; j : 2169. Sim : 0.5613805; Baja. 
 hola fravas1g ayudarte prioridad cuentanos cajero intentaste sacar dinero  ; j : 2170. Sim : 0.3205647; No similar. 
 martaforeros hola ofrecemos disculpas favor envianos caso dm enviarlo area encargada quedamos atent; j : 2171. Sim : 0.7569031; Media. 
 juancguayana hola juan camilo invitamos comentes caso bcooccidente colaboren inconveniente saludos ; j : 2172. Sim : 0.42567608; No similar. 
 tapabocasguy hola tapabocasguy lamentamos molestias canal estan funcionando normalmente si p labelu; j : 2173. Sim : 0.26174358; No similar. 
 musico parte politica cultural bancorepublica apoya creatividad estimulando perfeccionam labelurl  ; j : 2174. Sim : 0.19021563; No similar. 
 skamgutt hola skamgutt contamos puedes solicitar certificado cuenta si tarjeta debito ac labelurl  ; j : 2175. Sim : 0.41202766; No similar. 
 hoy bogota despierta ultimo dia compras felices pierdas actividades labelurl  ; j : 2176. Sim : 0.31970918; No similar. 
 fabioleonlondoo si proyecto convierte ley bancorepublica tendria periodo amplio transicion costo re; j : 2177. Sim : 0.19224162; No similar. 
 reportesdelemisor manana miercoles 21 noviembre 230 pm siga directo presentacion reporte labelurl  ; j : 2178. Sim : 0.39828014; No similar. 
 bel bancorepublica radico congreso republica informe junta directiva senala resultados labelurl  ; j : 2179. Sim : 0.3288654; No similar. 
 actitud pequena cosa marca gran diferencia winston churchill labelurl  ; j : 2180. Sim : 0.106126785; No similar. 
 ximenapiraneque sfcsupervisor hola ximena favor cuentanos caso via dm datos personales poder colabo; j : 2181. Sim : 0.5968104; Baja. 
 nadiemeconoce valdedrama lawneira hola recuerda participar deben ser personajes reales saludos  ; j : 2182. Sim : 0.28495657; No similar. 
 barranquilla banco republica promovio intensa agenda globalmoneyweek capital labelurl  ; j : 2183. Sim : 0.18488778; No similar. 
 andresguero hola andres manejando caso mensaje interno respuesta notificaremos saludos  ; j : 2184. Sim : 0.42821705; No similar. 
 mlorozco78 feliz dia hoy conmemoramos dia llamadas liderarnos transformar realidades usofrenteobrer; j : 2185. Sim : 0.19443901; No similar. 
 hola panchitagalindo revisaremos nuevamente caso area encargada  ; j : 2186. Sim : 0.57481396; Baja. 
 jorso8 postularse puede ingresar labelurl si informacion requiere agrade labelurl  ; j : 2187. Sim : 0.21130915; No similar. 
 dparrab david escribirmos medio dm saludos  ; j : 2188. Sim : 0.39586672; No similar. 
 solicita cita asesoria pensional escoge canal deseas ser atendido labelurl  ; j : 2189. Sim : 0.26074493; No similar. 
 directo gustavoyacaman sigue twitcam dejanos preguntas labelurl eligetriunfar  ; j : 2190. Sim : 0.21215895; No similar. 
 revistadinero trata innovar innovar sino crear oportunidades msempresaslatam  ; j : 2191. Sim : 0.08119259; No similar. 
 marialetrujillo mariale poder colaborarte favor envianos datos dm quedamos atentos  ; j : 2192. Sim : 0.7155142; Media. 
 hoy partir 10 be vea labelurl presentacion directo reporte estabilidad labelurl  ; j : 2193. Sim : 0.25982413; No similar. 
 finanzas punto clave vida pareja porvenir contamos llevarlas labelurl  ; j : 2194. Sim : 0.10927057; No similar. 
 hola hentuna trabajamos diario lograrlo saludos  ; j : 2195. Sim : 0.3498525; No similar. 
 credito libre destino acompana cumplir suenos conoce beneficios requisitos  ; j : 2196. Sim : 0.28262103; No similar. 
 valoresgna actualmente seminarios programados ibague consulte agenda eventos nacionale labelurl  ; j : 2197. Sim : 0.28280604; No similar. 
 achinforma conozca comunicado prensa emitido insider3 informo vinculacion bancorepublica p labelurl; j : 2198. Sim : 0.41175377; No similar. 
 drctvip cuentanos lugar cajero  ; j : 2199. Sim : 0.2873659; No similar. 
 junta directiva bancorepublica lamenta fallecimiento abdon espinosa valderrama do veces ministro la; j : 2200. Sim : 0.14948992; No similar. 
 palmaedwin usofrenteobrero vea video completo labelurl  ; j : 2201. Sim : 0.19850732; No similar. 
 andrespardoa gerente general bancorepublica presenta informe inflacion esperamos 09052014 labelurl ; j : 2202. Sim : 0.35522467; No similar. 
 baile buena musica amigos sonrisas esten present dias nuevo ano disfr labelurl  ; j : 2203. Sim : 0.37791643; No similar. 
 hola 1957toto pago mesada enero programado dia hoy 10 enero  ; j : 2204. Sim : 0.27790594; No similar. 
 hola juanpabloarist8 pago mesada enero programado dia hoy 10 enero  ; j : 2205. Sim : 0.24658039; No similar. 
 rfbonilla permitenos colaborarte cuentanos oficina ubicado quedamos atentos  ; j : 2206. Sim : 0.45754415; No similar. 
 bconozca presentacion joseantonioocampo realizada seminariobanrep coyuntura politicas labelurl  ; j : 2207. Sim : 0.29337215; No similar. 
 cindyruedac hola cindyruedac realizar cancelacion cuenta comunicate servilinea nbog labelurl  ; j : 2208. Sim : 0.42663416; No similar. 
 thiiago0823 hola santiago atendimos requerimiento dm saludos  ; j : 2209. Sim : 0.4926296; No similar. 
 dacabe2 hola daniel permitenos ayudarte envianos detalles caso dm revisarlo area encargada quedamos; j : 2210. Sim : 0.7513276; Media. 
 kochibouchi si participar cafetera dolce gusto invitas tomar cafe odien labelurl  ; j : 2211. Sim : 0.078611754; No similar. 
 vibanez9 hola dejanos datos dm hacer seguimiento saludos  ; j : 2212. Sim : 0.6598039; Baja. 
 emepe ensena comunicacion sindical tiempos internet somosuso aprendemos labelurl  ; j : 2213. Sim : 0.28487632; No similar. 
 asthartemoon hola carolina siguiente enlace encontraras toda informacion acerca doble asesoria  ; j : 2214. Sim : 0.52989155; Baja. 
 castrocamil hola camilo gracias recomendacion trabajando incluir pagos tc pse q labelurl  ; j : 2215. Sim : 0.4728627; No similar. 
 top3deimpactoeconomico e1 gobierno japon reduce panorama economicon2aranceles china mantendran segu; j : 2216. Sim : 0.18835554; No similar. 
 manchutress hola dejanos datos dm hacer seguimiento caso  ; j : 2217. Sim : 0.6798798; Media. 
 presidente eeuu donald trump senalo considerando implementar aranceles adicionales impor labelurl  ; j : 2218. Sim : 0.24857576; No similar. 
 asi criminaliza organizaciones sociales incitados comunicados ecopetrolsa carecen d labelurl  ; j : 2219. Sim : 0.18863913; No similar. 
 proxenetti hola recuerda participar debes incluir bancodebogota saludos  ; j : 2220. Sim : 0.40643436; No similar. 
 julianbactor hola julian permitenos colaborarte envianos caso datos contacto dm quedo atenta  ; j : 2221. Sim : 0.6955429; Media. 
 jorgramirer jorge traves mensaje directo envianos datos personales verificar caso  ; j : 2222. Sim : 0.529694; Baja. 
 conoce sirven cesantias aqui contamos detalladamente labelurl  ; j : 2223. Sim : 0.38123134; No similar. 
 conozca financieros bancorepublica correspondientes septiembre 2018 siguiente vinculo labelurl  ; j : 2224. Sim : 0.3574556; No similar. 
 banrepcultural juan jose echavarria gerente bancorepublica celebra alianza voluntades permite inaug; j : 2225. Sim : 0.20023534; No similar. 
 tras presentacion reporte labelurl danielesosorio dijo bancorepublica monitorea evolu labelurl  ; j : 2226. Sim : 0.38432533; No similar. 
 agenda seminariosbanrep continua hoy jueves primero febrero evento realizara 12 pm l labelurl  ; j : 2227. Sim : 0.109681346; No similar. 
 bancorepublica convoca estudiantes ultimos semestres carreras profesionales pais desta labelurl  ; j : 2228. Sim : 0.18545692; No similar. 
 hoy damos bienvenida bcopopular twitter avanzar darte mas opciones  ; j : 2229. Sim : 0.3118879; No similar. 
 hola fabiandevia ayudarte puedes contarnos caso via dm saludos  ; j : 2230. Sim : 0.5686227; Baja. 
 haga realidad sueno estudiar exterior banrep ofrece patrocinio estudiar reconocidas univer labelurl; j : 2231. Sim : 0.08426748; No similar. 
 lecams invitamos conocer constituye junta directiva bancorepublica labelurl  ; j : 2232. Sim : 0.26584744; No similar. 
 hoy evento creoenmi ciudad bogota clientes empresariales tendran oportunidad compar labelurl  ; j : 2233. Sim : 0.3699282; No similar. 
 eldiegocamargo sabemos si sabemos puedes ganar dolce gusto mini cooper labelurl  ; j : 2234. Sim : 0.05317007; No similar. 
 queridodiario80 hola gracias escribirnos cuentanos experiencia dm colaborarte feliz dia  ; j : 2235. Sim : 0.61737543; Baja. 
 informesobreinflacion entorno evaluar economia balance riesgos reunio labelurl  ; j : 2236. Sim : 0.31640798; No similar. 
 montaff hola montaff gracias escribirnos queremos mejorar experiencia necesitamos ayuda labelurl  ; j : 2237. Sim : 0.3874553; No similar. 
 bienvenidodiciembre hoy inicia epoca llena magia hogares si emociona igual labelurl  ; j : 2238. Sim : 0.124368496; No similar. 
 luisoc18 luis cuentanos caso dm enviarlo area encargada quedamos atentos  ; j : 2239. Sim : 0.6694873; Baja. 
 darkoperator andres cuentanos dm caso envianos datos colaborarte quedamos atentos  ; j : 2240. Sim : 0.7120448; Media. 
 hola alvarogonzalezu lamentamos molestias pronto daremos respuesta  ; j : 2241. Sim : 0.35905892; No similar. 
 nadasiempre invitalos dar paseo mini cooper puedes ganar participando labelurl  ; j : 2242. Sim : 0.11228576; No similar. 
 entendemos chavespaz esperamos sucursales feliz dia  ; j : 2243. Sim : 0.27511975; No similar. 
 top3deimpactoeconomicon1datos produccion ventas minoristas confirman recuperacionn2inventarios petr; j : 2244. Sim : 0.29357448; No similar. 
 bancorepublica regulacioncambiaria importante fundamental proteger agentes labelurl  ; j : 2245. Sim : 0.2098693; No similar. 
 nesiomayor hannibal claro si puedes dejar poder poder realizar  ; j : 2246. Sim : 0.07147369; No similar. 
 rafajcg93 conozca posicion bancorepublica uso criptomonedas labelurl  ; j : 2247. Sim : 0.32827762; No similar. 
 valen20011 claudiamiguela hola valentina recuerda doble asesoria colombianos tomen mej labelurl  ; j : 2248. Sim : 0.29892492; No similar. 
 hola jov1426 confirmanos si aun presentas inconvenientes posible actualizacion saludos  ; j : 2249. Sim : 0.41752592; No similar. 
 agenda seminariosbanrep continua miercoles 28 febrero evento realizara 12 pm labelurl  ; j : 2250. Sim : 0.207503; No similar. 
 hola annyvu9127 enlace podras encontrar informacion oficinas ciudad cali labelurl  ; j : 2251. Sim : 0.47782218; No similar. 
 portillaeli hola luis gracias ponerte contacto podemos ayudar  ; j : 2252. Sim : 0.40284553; No similar. 
 bbanrepeduca finalistas concurso banca escolar banca central ibague colegio champagnat labelurl  ; j : 2253. Sim : 0.011084549; No similar. 
 sergiomoraj hola sergio pasaremos reporte area encargada vuelva suceder saludos  ; j : 2254. Sim : 0.5551715; Baja. 
 pais cuenta hoy bancos centrales mas independientes mundo bancorepublica mejor equ labelurl  ; j : 2255. Sim : 0.2972219; No similar. 
 rgilva hola ricardo escalaremos situacion comentas area encargada fin validar labelurl  ; j : 2256. Sim : 0.4503631; No similar. 
 mibo sera encargado atender exitosamente necesidades productos financieros interactua labelurl  ; j : 2257. Sim : 0.33602834; No similar. 
 txabito hola javier favor dejanos datos realizar reporte hacer seguimiento saludos  ; j : 2258. Sim : 0.5576929; Baja. 
 buhodelaculebra mariano cuentanos caso dm gestionarlo area encargada favor  ; j : 2259. Sim : 0.53265804; Baja. 
 natalialr26 buenos dias natalia gracias escribirnos puedes indicarnos sucursal encontraban encendid; j : 2260. Sim : 0.5003812; Baja. 
 hola kriiss331 consulta verifica datos asesores linea 018000 510800  ; j : 2261. Sim : 0.59047604; Baja. 
