Modulo nnlm-es-dim128-with-normalization-2
Topicos : andrespardoa colombia analisis portafolioco sistema bancorepublica invitamos tasa hoy corficolombiana inflacion economia 
 andrespardoa decline in gdp growth or more pressure on external accountsbeyond our baseline scenari; j : 1. Sim : 0.30006486; No similar. 
 presidente reserva federal inyecto miercoles fuerte dosis optimismo inversores sena labelurl  ; j : 2304. Sim : 0.3138549; No similar. 
 mantenerte informado actualidad economia facil solo debes seguir cuenta especializada labelurl  ; j : 2305. Sim : 0.4211586; No similar. 
 andrespardoa colombia atentados costado mas us460 millones industria petrolera labelurl via larepub; j : 2306. Sim : 0.5039354; Baja. 
 oscarsantiagoas noticias emocionan nno venta ecopetrol labelurl  ; j : 2307. Sim : 0.2566031; No similar. 
 taniagaitanc bancoavvillas hola tanianlamentamos ocurrido recomendamos contactarte directamente lab; j : 2308. Sim : 0.22605407; No similar. 
 anuncio oficial roll stone colombia stonescolombia labelurl  ; j : 2309. Sim : 0.19673288; No similar. 
 asi vivio final piqueria infantil festivalvallenato2018 prueba nacimiento grande labelurl  ; j : 2310. Sim : 0.25944805; No similar. 
 desicion unilateral empresa actua si filial ecopetrol imponiendo salarios labelurl  ; j : 2311. Sim : 0.36862156; No similar. 
 falta finalizar ano pensaste proyectos faltan cumplir ano planeas hagan realidad  ; j : 2312. Sim : 0.3044362; No similar. 
 encontramos foro perspectivaseconomicas porveniroficial portafolioco labelurl  ; j : 2313. Sim : 0.29202908; No similar. 
 palmaedwin experiencia nacio visita colombia vi letrero decia mineria si asi alvaro garcia  ; j : 2314. Sim : 0.5347161; Baja. 
 andrespardoa colombia inversion fija tambien acelero fuertemente crecer 146 1er trimestre esperabam; j : 2315. Sim : 0.55694115; Baja. 
 andrespardoa habra relajamiento cuantitativo eurozona ecb qe will it happen and what next labelurl ; j : 2316. Sim : 0.38765794; No similar. 
 andrespardoa colombia crecimiento real industria enero 2014 segun encuesta opinion industrial andic; j : 2317. Sim : 0.62865686; Baja. 
 hablando productividad cuales distorsiones general especificas explicacion labelurl  ; j : 2318. Sim : 0.30328572; No similar. 
 andrespardoa colombia sector industrial generando empleo despues tiempo hacerlo mauriciocard  ; j : 2319. Sim : 0.51095635; Baja. 
 gerente juanjoseechavarria da apertura seminario alternativas reforma pensional colombia c labelurl; j : 2320. Sim : 0.39756748; No similar. 
 confesiones mauriciocard intenciones gobierno cenit legitiman justa lucha n labelurl  ; j : 2321. Sim : 0.25810215; No similar. 
 ricardodelgad10 hola ricardo ingresa sitio web resolveremos todas dudas  ; j : 2322. Sim : 0.2793733; No similar. 
 valoraanalitik aval corficolombiana mejor comportamiento bolsas colombia nueva yorknnvaloraanalitik; j : 2323. Sim : 0.5305528; Baja. 
 larepublicaco muestra siguiente articulo proyecciones crecimiento fondos pension p labelurl  ; j : 2324. Sim : 0.42952123; No similar. 
 dane revelo variacion indice precios consumidor ipc ubico 024 marzo debajo labelurl  ; j : 2325. Sim : 0.542683; Baja. 
 bandrespardoa pib japon cae 68 segundo trimestre japan gdp shrink 68 labelurl via wsjworld normaliz; j : 2326. Sim : 0.464757; No similar. 
 portafolioco vea aca estimado promedio viaje completo ano labelurl labelurl  ; j : 2327. Sim : 0.3704539; No similar. 
 clientes mas insatisfechos deben ser mayor fuente aprendizaje bill gate  ; j : 2328. Sim : 0.28232646; No similar. 
 renegociacion nafta acuerdo comercial unidos mexico canada avanzado solo 9 labelurl  ; j : 2329. Sim : 0.34975538; No similar. 
 binvestigacionesbanrep conozca borrador economia 1049 prueba informacion privada basada subastas la; j : 2330. Sim : 0.47685617; No similar. 
 andrespardoa porquenosubirtasas 3a ve moderacion alzas mensuales precios alimentosenergia nino term; j : 2331. Sim : 0.4775898; No similar. 
 palmaedwin grave campo petrolero puede quedarse proteccion contraincendios pedimos ecopetrolsa solu; j : 2332. Sim : 0.25313213; No similar. 
 esperamos andino 3 pm recuerden traer voucher compra boletas ganar meet amp  ; j : 2333. Sim : 0.17940566; No similar. 
 npalacio2 hola npalacio2 gracias escribirnos tiempo establecido debita dinero labelurl  ; j : 2334. Sim : 0.2805614; No similar. 
 mariovalencia01 conformando comision parlamentaria defensa ecopetrol patrimonio publico nnnos acomp; j : 2335. Sim : 0.41393998; No similar. 
 banrepcultural buenaventura propiciara relacion usuaris contexto ciudad pertenencia  ; j : 2336. Sim : 0.35905412; No similar. 
 pmi manufacturero uk 554 sep mejor ritmo expansion may2014 reafirma lectura 534 agosto labelurl  ; j : 2337. Sim : 0.4458563; No similar. 
 evento situacion actual perspectivas economia colombiana labelurl preguntele gerente aqui  ; j : 2338. Sim : 0.60679257; Baja. 
 celebremos canciones dejaron voz banda razonparacelebrar labelurl  ; j : 2339. Sim : 0.13517666; No similar. 
 segun encuesta percepcion riesgos sistema financiero deterioro calidad cartera labelurl  ; j : 2340. Sim : 0.47138062; No similar. 
 informe diario octubre 3 2018 gobierno colombia emite nuevos bonos dolaresnlabelurl  ; j : 2341. Sim : 0.34438044; No similar. 
 documento espebanrep 89 analiza posible existencia ineficiencias instituciones colombianas labelurl; j : 2342. Sim : 0.2757197; No similar. 
 reducciones recientes tasa inter intervencion parte bancorepublica contribuiran increm labelurl  ; j : 2343. Sim : 0.56611705; Baja. 
 conozca proyecciones diarias mercado financiero haciendo clic aqui  ; j : 2344. Sim : 0.40684876; No similar. 
 culminar epoca estudio gran razonparacelebrar labelurl  ; j : 2345. Sim : 0.28958738; No similar. 
 soalja relacion anuncio presentara proyecto ley consideracion congreso elimi labelurl  ; j : 2346. Sim : 0.40399146; No similar. 
 ergonmen relacion anuncio presentara proyecto ley consideracion congreso eli labelurl  ; j : 2347. Sim : 0.40914115; No similar. 
 charlasbanrep conocera desempeno industria colombiana nuevo milenio asi factor labelurl  ; j : 2348. Sim : 0.47841057; No similar. 
 dane revelo crecimiento pib economia colombianaen segundo trimestre ano 28 labelurl  ; j : 2349. Sim : 0.5539188; Baja. 
 themusicpimp cartagena bancosaval hotelesestelar labelurl  ; j : 2350. Sim : 0.21556288; No similar. 
 dzuloaga sfcsupervisor bancosaval hola dzuloaga queremos analizar darle seguimiento caso favor labe; j : 2351. Sim : 0.12889966; No similar. 
 top 3 impacto economicocrecimiento sector manufacturero china desacelero marzoconfianza empresa lab; j : 2352. Sim : 0.21845339; No similar. 
 debe saber nuevo regimen cambiario pais explicado expertos bancorepublica encabezado labelurl  ; j : 2353. Sim : 0.4059614; No similar. 
 publicaciones cuadernos historia economica empresarial chee 46 mas cien anos avances nivel labelurl; j : 2354. Sim : 0.47777256; No similar. 
 ahorro pensional multifondo npara conocer mas multifondos porvenir da clic aqui labelurl  ; j : 2355. Sim : 0.41020426; No similar. 
 mjsarmientoa citare debate control politico roscograma contratacion enriquepenalosa contrata compad; j : 2356. Sim : 0.32444134; No similar. 
 bcooccidentemd podras conocer reaccionado mercado financiero primer mes ano asi podras labelurl  ; j : 2357. Sim : 0.4793059; No similar. 
 eventosclavedelajornadademananan eeuu 1000 indicador ism manufacturero novneeuu 1000 inventa labelu; j : 2358. Sim : 0.38765576; No similar. 
 andrespardoa recaudo cesantias crecio 153 ano llego 512 billones labelurl via larepublicaco  ; j : 2359. Sim : 0.60803497; Baja. 
 andrespardoa colombia emitira hoy us15 mil millones bonos externos 30 anos tasa inter estimada t301; j : 2360. Sim : 0.54969776; Baja. 
 dane informo pib colombia crecimiento 18 2017 ultimo trimestre ano labelurl  ; j : 2361. Sim : 0.5953915; Baja. 
 mayor impacto firmas manufactureras colombia aranceles importaciones ara labelurl  ; j : 2362. Sim : 0.35408217; No similar. 
 bconozca reporte mercados financieros primer trimestre ano analisis general comportamien labelurl  ; j : 2363. Sim : 0.4400143; No similar. 
 juanjoseechavarria evento lanzamiento libro salud colombia perspectiva regional sostuv labelurl  ; j : 2364. Sim : 0.3975099; No similar. 
 top3deimpactoeconomicon1china promete mas recortes impuestos mantenimiento liquidezn2banco central ; j : 2365. Sim : 0.25075278; No similar. 
 top3deimpactoeconomicon1minhacienda explico programa fiscal proximos 4 anosn2produccion petrolera l; j : 2366. Sim : 0.34631038; No similar. 
 china afirmo quiere avanzar plan imponer nuevos aranceles us200000 millones importaci labelurl  ; j : 2367. Sim : 0.226442; No similar. 
 area investigaciones economicas sigue conferencias pais hoy bucaramanga labelurl  ; j : 2368. Sim : 0.6182221; Baja. 
 documento espebanrep 89 analiza sector agricola distorsiones agregadas producti labelurl  ; j : 2369. Sim : 0.24415605; No similar. 
 yariguies1027 lomastrinado incendio registrado miercoles refineria barrancabermeja planta parafinas; j : 2370. Sim : 0.4479891; No similar. 
 naganicol nuevo seguro bancosaval cancer complemento plan salud yodecidiavanzar conoce mas labelurl; j : 2371. Sim : 0.35219714; No similar. 
 conocer analisis experiencias ideas factor exito tema acceda prese labelurl  ; j : 2372. Sim : 0.361519; No similar. 
 show circo sol estara colombia 3 23 septiembre 2017 parque salitre magico labelurl  ; j : 2373. Sim : 0.32191426; No similar. 
 ba partir 800 be siga transmision directo seminario nuevo regimen cambios internacionales labelurl ; j : 2374. Sim : 0.36018306; No similar. 
 economia colombiana visto afectada ultimos anos entorno internacional menos favorable vea vid label; j : 2375. Sim : 0.42736727; No similar. 
 andrespardoa mercado presiente mas inyecciones liquidez fedmarkets smell more qe and not from the f; j : 2376. Sim : 0.37854415; No similar. 
 andrespardoa manana estare aire 7 8 be ppradio919 javeriana919fm 919 fm bogota hablando coyuntura e; j : 2377. Sim : 0.5382361; Baja. 
 sintraminerales bluradioco consejo gremial quiere atropellar clase trabajadora pais llenar arcas tr; j : 2378. Sim : 0.33421028; No similar. 
 khurtado19 hola khurtado19 ciudadanos inconvenientes hora diferenciar nueva fa labelurl  ; j : 2379. Sim : 0.187372; No similar. 
 andrespardoa columna portafolioco razones inflacion baje 2ndo semestre labelurl http  ; j : 2380. Sim : 0.52406573; Baja. 
 eventosclavedelajornadademananan eeuu 830 ordenes bienes durables n eeuu 1000 venta vivienda labelu; j : 2381. Sim : 0.43547717; No similar. 
 andrespardoa parte 3 entrevista ppradio919 colombia altos precios d petroleo x crisis ucrania juan ; j : 2382. Sim : 0.55805624; Baja. 
 andrespardoa hoy estare 7 8 be hablando economia ppradio919 javeriana919fm 919 fm bogota  ; j : 2383. Sim : 0.57071203; Baja. 
 tipfinanciero sabias metodos ahorro japoneses llama kakebo conocelo labelurl  ; j : 2384. Sim : 0.32460445; No similar. 
 indice precios consumidor zona euro aumento mayo 19 aa encima 12 aa registrado labelurl  ; j : 2385. Sim : 0.38500097; No similar. 
 acuerdo reporte oficina estadisticas laborales creacion nominas agricolas eeuu co labelurl  ; j : 2386. Sim : 0.5989322; Baja. 
 programate pierdas facebook live reforma tributaria beneficios pensionales insti labelurl  ; j : 2387. Sim : 0.4104683; No similar. 
 andrespardoa colombia economia toma paso mas realista crece 43 ciento labelurl via eltiempo opini  ; j : 2388. Sim : 0.51916283; Baja. 
 basista jueves 5 julio 730 m seminario internacional alternativas reforma pensional labelurl  ; j : 2389. Sim : 0.25263473; No similar. 
 andrespardoa informe mensual coyuntura macro hoy esperamos q tasa politica monetaria colombia aumen; j : 2390. Sim : 0.68550414; Media. 
 banrepeduca cuales causas inflacion ejemplo agentes economicos decir gobierno labelurl  ; j : 2391. Sim : 0.4399069; No similar. 
 shevu bancolombia hola shevu lamentamos cuentas caso necesario hermano acerq labelurl  ; j : 2392. Sim : 0.2888743; No similar. 
 joseantonioocampo codirector banrep escribio nuevo libro reset the international monetary non syste; j : 2393. Sim : 0.34401977; No similar. 
 reportesdelemisor actividad industrial bogota 2t2018 sector automotor lidero r labelurl  ; j : 2394. Sim : 0.46182373; No similar. 
 seminariosbanrep optimizar sistema pensional colombiano expertos debatiran jueves 5 julio labelurl ; j : 2395. Sim : 0.28942603; No similar. 
 andrespardoa analisis portafolioco debilitamiento regla fiscal colombia labelurl labelurl  ; j : 2396. Sim : 0.5384715; Baja. 
 corrido ano asesinado mas 150 lideres lideresas continuan total impunidad labelurl  ; j : 2397. Sim : 0.32193974; No similar. 
 festereopicnic cambiado 2006 epoca favorita arcticmonkeys fepx arcticmonkeysday labelurl  ; j : 2398. Sim : 0.24659505; No similar. 
 festereopicnic cambiado 2006 epoca favorita arcticmonkeys fepx arcticmonkeysday  ; j : 2399. Sim : 0.24175641; No similar. 
 politica monetaria futuro dependera dinamismo economico tan rapido inflacion vaya convergiendo labe; j : 2400. Sim : 0.5916683; Baja. 
 andrespardoa analisis portafolioco invierno debiles datos economicos recientes eeuu  ; j : 2401. Sim : 0.642508; Baja. 
 informe diario marzo 9 2015 dio inicio programa estimulo monetario parte bce labelurl  ; j : 2402. Sim : 0.38518122; No similar. 
 eventosclavedelajornadademanananeeuu 0900 ordenes fabrica sept neeuu 730 informe mercado l labelurl; j : 2403. Sim : 0.35231474; No similar. 
 andrespardoa equipo tecnico estima crecimiento pib 25 parece nivel razonable maiguashca bancorepu  ; j : 2404. Sim : 0.43480104; No similar. 
 mloreguti infraestructura gran dinamizador crecimiento pib andypowellidb cuello botella financiamie; j : 2405. Sim : 0.36489916; No similar. 
 suspendemos transmision seminario banca central darle paso presentacion reporte estabili labelurl  ; j : 2406. Sim : 0.49957094; No similar. 
 andrespardoa fondos acreedores discutiran arreglo argentina evite default si avance labelurl via re; j : 2407. Sim : 0.4477964; No similar. 
 andrespardoa analisis macro q ahora esperamos q tasa banrepublica suba 5 fin ano 475 hoy 425  ; j : 2408. Sim : 0.5602919; Baja. 
 andrespardoa auge energia esquisto eeuu pasa adolescencia adultez labelurl via wsjamericas  ; j : 2409. Sim : 0.5361982; Baja. 
 radioacktiva present rueda prensa confirma concierto rollingstones colombia labelurl  ; j : 2410. Sim : 0.32067138; No similar. 
 juanzhooo sfcsupervisor juan oficina asististe realizaste consulta  ; j : 2411. Sim : 0.2835317; No similar. 
 charla expertos destacaron departamento atlantico observa comportamiento labelurl  ; j : 2412. Sim : 0.22085887; No similar. 
 usocasabe hoy asistimos analisis critico plan nacional desarrollo hacia aspectos laborales plan reg; j : 2413. Sim : 0.3414288; No similar. 
 andrespardoa sospecho fenomeno nina efecto inflacionario tan fuerte nino si vallejo  ; j : 2414. Sim : 0.3776958; No similar. 
 notasobreras sergiofajardo davidbojanini proteccion hola notasobreras podemos colaborar labelurl  ; j : 2415. Sim : 0.40230045; No similar. 
 tipfinanciero elabora esquema presupuestal anual acorde edad gastos ingresos permi labelurl  ; j : 2416. Sim : 0.29049644; No similar. 
 lorpin25 hola lorpin25 trabajamos solucionar inconveniente favor intentalo nuevo si mantien labelur; j : 2417. Sim : 0.027142452; No similar. 
 banrepcultural vale pena recordar 2017 banrepcultural tunja prestaron cerca 70mil libros 50  ; j : 2418. Sim : -0.0076106256; No similar. 
 andrespardoa eeuu economia contrajo 29 1er trimestre revision final estimamos pib crecera solo 15 2; j : 2419. Sim : 0.5704191; Baja. 
 dia hoy preve votacion acuerdo tentativo seguridad fronteriza congreso eeuu labelurl  ; j : 2420. Sim : 0.54890203; Baja. 
 jujevanderwood favor cuenta bancorepublica banco central colombia labelurl  ; j : 2421. Sim : 0.44753614; No similar. 
 informe diario septiembre 9 2014 banco inglaterra da senales aumentar tasas 1s14 labelurl  ; j : 2422. Sim : 0.44596976; No similar. 
 andrespardoa colombia evolucion produccion industrial enero 2014 segun encuesta opinion industrial ; j : 2423. Sim : 0.63785124; Baja. 
 informe diario abril 4 2019 banco mundial colombia creceria encima regionnlabelurl  ; j : 2424. Sim : 0.34083012; No similar. 
 lalaprada creer estaras preparado si toca puerta conoce seguro cancer bancosaval labelurl  ; j : 2425. Sim : 0.26861504; No similar. 
