Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.122829735; No similar. 
 informesobreinflacion prepare formule preguntas gerente bancorepublica envielas correo pre labelurl; j : 4533. Sim : 0.41563055; No similar. 
 si interesado conocer mas educacion financiera invitamos visitar labelurl  ; j : 4534. Sim : 0.37605438; No similar. 
 malejus hola recuerda participar deben ser personas reales saludos  ; j : 4535. Sim : 0.35851073; No similar. 
 hola germanazul88 nverifica saldo medio canal servifacil conoce labelurl  ; j : 4536. Sim : 0.33061332; No similar. 
 usofrenteobrero intransigencia patronal moda huelgaaviancanlabelurl labelurl  ; j : 4537. Sim : -0.07191944; No similar. 
 acantilad0s registre hoja vida consulte frecuentemente convocatorias vigentes unico mecanismo label; j : 4538. Sim : 0.40012908; No similar. 
 dandyikal le0nbenlarregui buenas fotos sabemos recuerda puedes seguir participando co labelurl  ; j : 4539. Sim : 0.3320634; No similar. 
 sr alvarogonzalezu dimos respuesta mensaje privado  ; j : 4540. Sim : 0.49113917; No similar. 
 faguerov siga santiagodechile transmision directo seminario 95 anos misionkemmerer colo labelurl  ; j : 4541. Sim : 0.28496963; No similar. 
 momographic hola si compraste boleta rock amp  ; j : 4542. Sim : 0.24866581; No similar. 
 posible irse vacaciones pasarla rico quedar endeudados porvenir contamos labelurl  ; j : 4543. Sim : 0.26638493; No similar. 
 gerente bancorepublica miembros juntabanrep reunen presidentes principales banco labelurl  ; j : 4544. Sim : 0.06757982; No similar. 
 audio video rueda prensa reunion juntabanrep viernes 22 marzo 2019 labelurl  ; j : 4545. Sim : 0.287159; No similar. 
 cecimendozablan sfcsupervisor hola cecimendozablan disculpa inconvenientes comentanos mensaje direc; j : 4546. Sim : 0.61202216; Baja. 
 hola fredyseguro lamentamos molestias optimizando canal  ; j : 4547. Sim : 0.38877; No similar. 
 investigacionesbanrep cuales principales factor determinan remesas trabajadores recibidas po labelu; j : 4548. Sim : 0.2517887; No similar. 
 sebasvargas entendemos sebasvargas lamentamos inconvenientes ocasionados si deseas podemos ayudarte; j : 4549. Sim : 0.32951927; No similar. 
 judaduga07 hola juan david podrias especificar banco pertenecia cada cajero  ; j : 4550. Sim : 0.2977988; No similar. 
 sabemos noticia va encantar labelurl  ; j : 4551. Sim : 0.37235266; No similar. 
 yennyyesmar caso debes acercarte oficinas solicitar certificacion  ; j : 4552. Sim : 0.3682714; No similar. 
 jcesar1502 gusto siempre ayudarte feliz dia  ; j : 4553. Sim : 0.414491; No similar. 
 bcooccidente deseamos feliz dia velitas  ; j : 4554. Sim : 0.41660914; No similar. 
 aymerpereira hola aymer respondimos dm saludos  ; j : 4555. Sim : 0.45578828; No similar. 
 raptorjamube03 minsaludcol minjusticiaco unidadvictimas infopresidencia fin poder colaborarte mas l; j : 4556. Sim : 0.087427564; No similar. 
 manana sabras si ganaste apple watch compra tarjeta credito dalo todopormamabdb mas probabil labelu; j : 4557. Sim : 0.42287844; No similar. 
 jamescaicedoc hola jam podemos ayudar  ; j : 4558. Sim : 0.36005938; No similar. 
 bpenac hola bpenac efectivamente traves canal disponibles atender solicitud estamo labelurl  ; j : 4559. Sim : 0.53759164; Baja. 
 carolina19g cuentanos pudiste realizar tramite  ; j : 4560. Sim : 0.4654072; No similar. 
 atentos llega carreraverdecol 7 dias lugar recomendaciones ncarreraverdecolombia  ; j : 4561. Sim : 0.33914882; No similar. 
 minutos codirector joseantonioocampo participara inside larepublicaco conozca opinione labelurl  ; j : 4562. Sim : 0.22318031; No similar. 
 haroldacostale entendemos haroldacostale ofrecemos disculpas molestias ocasionadas si deseas pue la; j : 4563. Sim : 0.3292416; No similar. 
 bogota ciudad abre puertas miles personas continuen construyendo porvenir felizcumpleanosbogota  ; j : 4564. Sim : 0.09414462; No similar. 
 cosorito cosorito siguiente enlace puede solicitar cita asesoria pensional  ; j : 4565. Sim : 0.29496628; No similar. 
 gusaristi pedimos disculpas incovenientes pasaremos reporte area encargada vuelve ocurrir  ; j : 4566. Sim : 0.47509742; No similar. 
 ganadorguille bancodebogota guillermo favor regalanos datos interno  ; j : 4567. Sim : 0.28935888; No similar. 
 ossatorres11 bancosaval e2tovar sfcsupervisor bancodebogota amamosavvillas bcopopular hola mario pe; j : 4568. Sim : 0.29285225; No similar. 
 raptorjamube03 minsaludcol minjusticiaco unidadvictimas infopresidencia hola raptorjamube03 favor s; j : 4569. Sim : 0.15837368; No similar. 
 andrespardoa colombia accelerate dollar purchase to curb peso rally labelurl via bloombergnews in l; j : 4570. Sim : 0.2292022; No similar. 
 andresgo29 buenos dias andresgo29 podemos ayudarte atentos  ; j : 4571. Sim : 0.4583781; No similar. 
 andreabeltranv buenas tardes andreabeltranv comprendemos molestia obstante indicamos g labelurl  ; j : 4572. Sim : 0.2808513; No similar. 
 ojelap iebancodebogota hola ojelap gracias escribirnos rede sociales disponibles asesor labelurl  ; j : 4573. Sim : 0.50091654; Baja. 
 juancolorado12 hola juan jose si encuentras exterior invitamos comunicarte traves s labelurl  ; j : 4574. Sim : 0.49748802; No similar. 
 eventosclavedelajornadademanananee uu ventas minoristasn ee uu inventarios crudon colombia ind labe; j : 4575. Sim : 0.06545271; No similar. 
 jpbv69 patricia respondimos dm saludos  ; j : 4576. Sim : 0.24777682; No similar. 
 anamacoral hola ani cuentanos favor si lograste comunciarte si cuentanos favor requerim labelurl  ; j : 4577. Sim : 0.4906065; No similar. 
 lauris1808 lauris180 hola lauris1808 ofrecemos disculpas inconvenientes si deseas radicar repo labe; j : 4578. Sim : 0.44656473; No similar. 
 jnfel hola juan felipe invitamos conocer horarios festividades diferentes ciudades labelurl  ; j : 4579. Sim : 0.31497148; No similar. 
 javierramosm hola javier queda clara inquietud escribenos favor dm detalles pr labelurl  ; j : 4580. Sim : 0.6393092; Baja. 
 solano hola victor ncuentanos dm problema poder ayudarte  ; j : 4581. Sim : 0.45531732; No similar. 
 josselin0512 josselin cuentanos dm podemos colaborar quedamos atentos  ; j : 4582. Sim : 0.4827892; No similar. 
 decheverry1 gracias reporte decheverry1 presento falla herramienta trabajando labelurl  ; j : 4583. Sim : 0.48589158; No similar. 
 pablophoenix182 sicsuper buenos dias puedes verificar ganadores perfil facebook ganadores labelurl ; j : 4584. Sim : 0.4108423; No similar. 
 donpurocuento hola cuentanos banco grupo aval pertenece cajero funciono saludos  ; j : 4585. Sim : 0.43783325; No similar. 
 jcduenes hola jean carlos respondimos dm saludos  ; j : 4586. Sim : 0.33888867; No similar. 
 jcduenes hola jean caso gestionando area cuanto informacion comunicaremos saludos  ; j : 4587. Sim : 0.54422265; Baja. 
 hola frankelflaco queremos apoyes proyecto contactanos dm contarte trata  ; j : 4588. Sim : 0.54174197; Baja. 
 usted debe conocer riesgos expone si decide negociar criptomonedas saber mas informese labelurl  ; j : 4589. Sim : 0.31571543; No similar. 
 sheshogomez sfcsupervisor entidad encargada vigilar bancos comerciales favor remitir solicitud alli; j : 4590. Sim : 0.30738482; No similar. 
 conozca financieros bancorepublica correspondientes septiembre 2018 siguiente vinculo labelurl  ; j : 4591. Sim : 0.32767183; No similar. 
 melisacarreno hola melisa cuentanos podemos ayudarte  ; j : 4592. Sim : 0.52853763; Baja. 
 zofia perfecto zofia recuerda canal siempre estaran disponibles consultas atender inquietudes feliz; j : 4593. Sim : 0.44340926; No similar. 
 dafemena17 holan dafe lugar encuentras  ; j : 4594. Sim : 0.24258496; No similar. 
 mapavgranados estan regalando boletas maroon5 bancosaval eldato maroonvtour  ; j : 4595. Sim : 0.2157879; No similar. 
 e2tovar sfcsupervisor bancodebogota amamosavvillas bcooccidente bcopopular cajeros automaticos co l; j : 4596. Sim : 0.2848985; No similar. 
 pgaviriaa parentodo aviso tribunaaval dando 5 millones mejor cartel futbolero mira labelurl  ; j : 4597. Sim : 0.29012215; No similar. 
 idbaqueroc lfanzolac bancosaval hola idbaqueroc gracias escribirnos contamos gestiona labelurl  ; j : 4598. Sim : 0.37547567; No similar. 
 hola kamiloposada favor envianos mensaje directo informacion codigo vas utilizar  ; j : 4599. Sim : 0.6903444; Media. 
 jorgoconrobledo puede haber ninguna duda cicaterias mezquindades debe reparar toda zona afectada es; j : 4600. Sim : 0.16484238; No similar. 
 juliandrs hola juliandrs gracias escribirnos favor intenta nuevamente realizar transaccion lamentam; j : 4601. Sim : 0.6178956; Baja. 
 bancorepublica junta directiva lamentan fallecimiento juan cristobal romero rengifo presidente labe; j : 4602. Sim : 0.26353914; No similar. 
 alejandrarigu21 hola alejandrarigu21 bienvenida canal digital validar cuentas f labelurl  ; j : 4603. Sim : 0.44496128; No similar. 
 arteagajp hola caso debe revisar servicio cliente hacer seguimiento oficina ello pedimos datos sopo; j : 4604. Sim : 0.6150037; Baja. 
 hola franksoles realizaste solicitud certificado afiliacion  ; j : 4605. Sim : 0.457873; No similar. 
 periodismojga hola periodismojga ofrecemos disculpas inconvenientes cuentanos favor mas detalle lab; j : 4606. Sim : 0.6949396; Media. 
 macadima hola ofrecemos disculpas inconvenientes envianos dm numero documento pod labelurl  ; j : 4607. Sim : 0.5755402; Baja. 
 christianmfc hola christianmfc ofrecemos disculpas inconvenientes cuentanos favor mas detalle label; j : 4608. Sim : 0.6272591; Baja. 
 fondosdepension conozca presentacion politica monetaria coyuntura actual realizada labelurl  ; j : 4609. Sim : 0.29242742; No similar. 
 primertiempoco diego colorado maxima figura 10k cartagena sabado labelurl labelurl  ; j : 4610. Sim : 0.16967396; No similar. 
 esdraselcachi hola esdraselcachi comunicamos interno contigo  ; j : 4611. Sim : 0.2314504; No similar. 
 ele01 hola ele01 comunicaremos contigo interno  ; j : 4612. Sim : 0.3684401; No similar. 
 agendese seminariosbanrep n30 mayo bogota cobrame si puedes dinamica multiplicadores fisc labelurl ; j : 4613. Sim : 0.32652715; No similar. 
 angelitabang buenos dias angelita cuentanos podemos colaborar quedamos atentos  ; j : 4614. Sim : 0.44962353; No similar. 
 aprendamosmas tener buena seguridad financiera mantengamos programas actualizados antivirus vi labe; j : 4615. Sim : 0.33433384; No similar. 
 jimenh hola hernan cuentanos dm podemos colaborar quedamos atentos  ; j : 4616. Sim : 0.5847761; Baja. 
 feliz navidad fecha ideal creer compartir familia  ; j : 4617. Sim : 0.37482888; No similar. 
 bancorepublica motivo satisfaccion promover investigacion economica excelencia academica p labelurl; j : 4618. Sim : 0.3241477; No similar. 
 isabellamarinj hola isabellamarinj disculpa inconvenientes comentanos mensaje directo oficina t lab; j : 4619. Sim : 0.54168385; Baja. 
 hoy demostramos poder hacer cosas juntos donando seguidores movamonosporteletonbdb compromi labelur; j : 4620. Sim : 0.24855429; No similar. 
 top3deimpactoeconomicon1opep senalo podria haber superavit crudoen 2019n2eeuuy chinaretomaron label; j : 4621. Sim : 0.29349765; No similar. 
 kro71 lcdiazo sfcsupervisor fondosdepension carolina comunicarte interno alli pediremos t labelurl ; j : 4622. Sim : 0.4198868; No similar. 
 diegoamayav hola diegoamayav agradecemos opinion ayudas mejorar servicio favor indicanos labelurl  ; j : 4623. Sim : 0.47439316; No similar. 
 acomoamil hola acomoamil disculpa inconvenientes amplianos favor informacion ocurrid labelurl  ; j : 4624. Sim : 0.5169666; Baja. 
 queremos ayudarte hacer realidad suenos ingresa aqui cuentanos hagamoslorealidad labelurl  ; j : 4625. Sim : 0.52000445; Baja. 
 revistadinero opinion unir digital real clave comercio futuron christian onetto  ; j : 4626. Sim : 0.2921829; No similar. 
 danaranjom sicsuper hola danaranjom gracias escribirnos ofrecemos disculpas inconvenientes si label; j : 4627. Sim : 0.46731037; No similar. 
 srfarenheit hola srfarenheit disculpa molestias favor intenta nuevamente trabajamos solucionar labe; j : 4628. Sim : 0.4519368; No similar. 
 kochibouchi si participar cafetera dolce gusto invitas tomar cafe odien labelurl  ; j : 4629. Sim : 0.23380437; No similar. 
 supergasca actualmente siguientes eventos programados bogota inscribase siguiente vinculo labelurl ; j : 4630. Sim : 0.28275308; No similar. 
 aestahora ameisel codirector bancorepublica presenta bancada costena congresodecol proyecto labelur; j : 4631. Sim : 0.11813104; No similar. 
 preocupados violencia juventud comuna 1 barrancabermeja queremos hacer aporte social dejan labelurl; j : 4632. Sim : 0.18604401; No similar. 
 ceapalaciosal recomendamos opcion olvide clave verificar si puedes activarla  ; j : 4633. Sim : 0.48716518; No similar. 
 adolfomeisel codirector banrep participa conversatorio casagrandecarib cartagena biblio labelurl  ; j : 4634. Sim : 0.20549005; No similar. 
 gerardbermon hola gerardbermon gracias escribirnos ingresa labelurl busca banco bo labelurl  ; j : 4635. Sim : 0.35354668; No similar. 
 leinadzemoog hola daniel gastos viaje estadia corren cuenta ganador saludos  ; j : 4636. Sim : 0.44972214; No similar. 
 hoy partir 1200 m gerente bancorepublica juanjoseechavarria presentara informe inflaci labelurl  ; j : 4637. Sim : 0.2635648; No similar. 
 itsnotformemo itsnotformemo establecimientos refieren corresponsales bancarios confirmanos m labelu; j : 4638. Sim : 0.032761678; No similar. 
 karenpardo hola karen ciudad encuentas bancos pertenecen cajeros funcionan saludos  ; j : 4639. Sim : 0.20036186; No similar. 
 reunion juntabanrep mes abrilnnlabelurl  ; j : 4640. Sim : 0.18176875; No similar. 
 nesiomayor vez cumplas requisito porvenir dara pension caso tal puedas pensionar labelurl  ; j : 4641. Sim : 0.3989853; No similar. 
 jnrbrtmndz hola gracias escribirnos encuentra oficinas aqui labelurl  ; j : 4642. Sim : 0.4745285; No similar. 
 karenlofficial hola daniela bancos inconveniente quedamos atentos  ; j : 4643. Sim : 0.43100694; No similar. 
 analisis vulnerabilidades presentado reporte estabilidad financiera llama participantes labelurl  ; j : 4644. Sim : 0.3253372; No similar. 
 libreindustrial libreindustrial comunicaremos contigo interno  ; j : 4645. Sim : 0.1359132; No similar. 
 karithomeza hola karithomeza gracias escribirnos rede sociales disponibles asesorarte labelurl  ; j : 4646. Sim : 0.58211404; Baja. 
 carandsalcar hola carandsalcar gracias escribirnos rede sociales disponibles asesorarte labelurl  ; j : 4647. Sim : 0.53932035; Baja. 
 marroncito21 hola marroncito21 gracias escribirnos rede sociales disponibles asesorarte labelurl  ; j : 4648. Sim : 0.5169276; Baja. 
 gustavopenaj hola gustavopenaj gracias escribirnos rede sociales disponibles asesorarte labelurl  ; j : 4649. Sim : 0.5632667; Baja. 
 posicion actual bancorepublica sfcsupervisor frente criptomonedas enterese labelurl  ; j : 4650. Sim : 0.27073845; No similar. 
 jejd1073 hola jejd1073 gracias escribirnos escribimos mensaje directo resolver inquietud feliz inic; j : 4651. Sim : 0.6436779; Baja. 
 danielacmontes gusto daniela  ; j : 4652. Sim : 0.25811592; No similar. 
 bancodebogota 23 ven convierte regalos compras felices santafemimundo unicentrobogota titanplazacc ; j : 4653. Sim : 0.20967923; No similar. 
 atencion 21012018 nueva fecha limite oportunidadeslaborales profesional depto registro control labe; j : 4654. Sim : 0.34078383; No similar. 
 diamundialdelemoji cuentanos proposito ahorro worldemojyday  ; j : 4655. Sim : 0.3676795; No similar. 
 juanfeorar hola juanfeorar favor confirmanos mensaje directo tipo producto solicita labelurl  ; j : 4656. Sim : 0.62433946; Baja. 
 marinoluzmila hola siguiente enlace encontraras toda informacion pension  ; j : 4657. Sim : 0.47966817; No similar. 
 codirector gerardohernandez participa hoy quito ecuador vi congreso latinoamericano econo labelurl ; j : 4658. Sim : 0.17270912; No similar. 
 area cultural bancorepublica villavicencio inicia conferencia codirector labelurl  ; j : 4659. Sim : 0.07346202; No similar. 
 danielrojasb hola danielrojasb gracias escribirnos rede sociales disponibles asesorarte labelurl  ; j : 4660. Sim : 0.5583937; Baja. 
 contamos necesitas saber entender influenciador puedes convertir labelurl  ; j : 4661. Sim : 0.31337127; No similar. 
 semana sera decisiva si sabado acuerdo junta directiva debera poner fecha votaciones entr labelurl ; j : 4662. Sim : 0.3096114; No similar. 
 asi criminaliza organizaciones sociales incitados comunicados ecopetrolsa carecen d labelurl  ; j : 4663. Sim : 0.2368883; No similar. 
