Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.18297713; No similar. 
 haz aun mas integral plan salud nuevo seguro cancer conocelo labelurl labelurl  ; j : 2415. Sim : 0.1539798; No similar. 
 unajuliana cuentanos traves inbox podemos ayudarte rapidamente atenderemos solicitud saludos  ; j : 2416. Sim : 0.5088516; Baja. 
 hola noticiaslye puedes contarnos mas caso poder ayudarte  ; j : 2417. Sim : 0.42106345; No similar. 
 hexg3arts hola hexg3arts contamos todas compras internacionales tarjeta credito diferida labelurl  ; j : 2418. Sim : 0.45092967; No similar. 
 alejandraanglop buenos dias cuentanos dm podemos ayudar saludos  ; j : 2419. Sim : 0.47316393; No similar. 
 hoy evento creoenmi ciudad bogota clientes empresariales tendran oportunidad compar labelurl  ; j : 2420. Sim : 0.34366253; No similar. 
 srmerclan grupoavalco entiendo camilo informacion recibes afiliado porvenir debes tene labelurl  ; j : 2421. Sim : 0.27763397; No similar. 
 colombux gracias avisarnos invitamos consultar vinculo correcto aqui labelurl  ; j : 2422. Sim : 0.53084934; Baja. 
 donconchito diego solicita retiro cesantias programas diplomados 1  ; j : 2423. Sim : 0.17653105; No similar. 
 lauramarcelacam hola gracias contarnos inconveniente dejanos datos hacer reporte cajero saludos  ; j : 2424. Sim : 0.67669797; Media. 
 hoy conocieron datos ventas minoristas produccion industrial usa evidencio crecimi labelurl  ; j : 2425. Sim : 0.37668884; No similar. 
 aymerpereira hola aymer respondimos dm saludos  ; j : 2426. Sim : 0.58419055; Baja. 
 bel bancorepublica ofrece ninos jovenes divertida actividad taller ahorro incluye juegos d labelurl; j : 2427. Sim : 0.16705963; No similar. 
 carolinarga mas informacion siguiente enlace labelurl tarde  ; j : 2428. Sim : 0.41934514; No similar. 
 copusd sesgo bajista ultimas tres sesiones abre hoy 2858 baja soporte intermedio 2822 labelurl  ; j : 2429. Sim : 0.197741; No similar. 
 canalguacari bancorepublica hace parte comision salario minimo posicion propues labelurl  ; j : 2430. Sim : 0.3119738; No similar. 
 bparticipar concurso banca escolar banca central sirve entender quehacer labelurl  ; j : 2431. Sim : 0.01586956; No similar. 
 manana foro corficolombiana midiendoelvaso transmision vivo labelurl registrese labelurl  ; j : 2432. Sim : 0.31924266; No similar. 
 eeuu pidio china mantenga estabilidad moneda objetivo desalentar devaluacion labelurl  ; j : 2433. Sim : 0.23369677; No similar. 
 si dudas respecto correos electronicos recibas dudes escribirnos diferentes canal labelurl  ; j : 2434. Sim : 0.56489706; Baja. 
 lfyiya hola lfyiya gracias escribirnos recordamos puedes comunicarte lineas centro labelurl  ; j : 2435. Sim : 0.5268392; Baja. 
 inicia reunion junta directiva bancorepublica octubre hoy decidira nivel tasa i labelurl  ; j : 2436. Sim : 0.22528931; No similar. 
 enero planea adquisicion activos productivos negocio traves lease empresarial conoce mas labelurl  ; j : 2437. Sim : 0.27070436; No similar. 
 si usted desea saber trm dia debe dirigirse portal sfcsupervisor labelurl labelurl  ; j : 2438. Sim : 0.29524595; No similar. 
 jpbv69 patricia respondimos dm saludos  ; j : 2439. Sim : 0.33649722; No similar. 
 ecopetrolsa si compatible amigable sostenida bienvenida explotacion yacimientos convencionales ciud; j : 2440. Sim : 0.28969726; No similar. 
 icpaoc hola icpaoc gracias escribirnos contamos gestionando consulta traves mensaje directo feliz d; j : 2441. Sim : 0.53148025; Baja. 
 richardjc3 proteccion hola richard pension sobrevivencia prestacion economica reconoce b labelurl  ; j : 2442. Sim : 0.29829437; No similar. 
 periodicovalle bancorepublica hace parte comision salario minimo posicion prop labelurl  ; j : 2443. Sim : 0.30250356; No similar. 
 robinsonramos diego colorado porveniroficial excelente carrera felicitaciones  ; j : 2444. Sim : 0.11131174; No similar. 
 inicia reunion junta directiva bancorepublica septiembre hoy decidira nivel tasa d labelurl  ; j : 2445. Sim : 0.22424555; No similar. 
 muchomasparacontar disfruta sol playa santa marta hoteles estelar themusicpimp labelurl  ; j : 2446. Sim : 0.06177376; No similar. 
 lunes 12 febrero juanjoseechavarria gerente banrep presentara informe inflacion siga tra labelurl  ; j : 2447. Sim : 0.21820942; No similar. 
 juanjomorales99 decir puedes realizarlo inscribiendo tc portal pagos banco grupo aval saludos  ; j : 2448. Sim : 0.38513395; No similar. 
 hola alvarogonzalezu nuevamente llevamos caso area encargada notifiquen punto encuentra proceso  ; j : 2449. Sim : 0.38251516; No similar. 
 declarar pagar casos refiere obligacion declarar renta mas liquidar pagar impuestos  ; j : 2450. Sim : 0.19342378; No similar. 
 hola carolinarga tipo certificado necesitas  ; j : 2451. Sim : 0.3987277; No similar. 
 existen sitios compras online ofrecen diferentes propuestas regalar navidad buenos descuentos  ; j : 2452. Sim : 0.278847; No similar. 
 al3xaand3r hola cuentanos dm cajero realizaste retiro si puedes envianos soporte debitado datos con; j : 2453. Sim : 0.6319893; Baja. 
 asi terminamos semana educacionfinanciera proposito ensenar jovenes ninos acerca im labelurl  ; j : 2454. Sim : 0.29459414; No similar. 
 hoy diadeleconomista queremos invitarte conozcas cuenta mesa dinero bcooccidentemd labelurl  ; j : 2455. Sim : 0.34158823; No similar. 
 saraarroyaver clubelnogal lamentablemente evento transmitiendo  ; j : 2456. Sim : 0.040811542; No similar. 
 desecheverry bcooccidente une hoy celebracion mes ninez entrega lindos regalos ninos mil gra  ; j : 2457. Sim : 0.32045358; No similar. 
 donconchito buenos dias permitenos ayudarte envianos favor detalles caso dm revisarlo labelurl  ; j : 2458. Sim : 0.63373965; Baja. 
 trabajeconnosotros estudiantes estadistica quieran hacer practica bancorepublica bogota medel label; j : 2459. Sim : 0.26009098; No similar. 
 soyegresadouis buenos dias convocatoria hacer practicas segundo semestre 2019 cer labelurl  ; j : 2460. Sim : 0.2131468; No similar. 
 dparrab servirte david  ; j : 2461. Sim : 0.09501929; No similar. 
 lxmorales hola laura regalarias datos mensaje directo poder colaborarte inquietudes labelurl  ; j : 2462. Sim : 0.52010983; Baja. 
 hola udsnoexisten bancos aval casae obsequio envianos dm datos labelurl  ; j : 2463. Sim : 0.62627393; Baja. 
 pipiule sfcsupervisor hola carlos favor escribenos dm revisar caso area encargada quedamos atentos ; j : 2464. Sim : 0.5736503; Baja. 
 hola gatomansoskull gracias remitiremos informacion area encargada  ; j : 2465. Sim : 0.5386161; Baja. 
 misplanesconaval vamos rueda prensa juanes contara mas nuevo album pendientes live  ; j : 2466. Sim : 0.3444727; No similar. 
 arranca presentacion juanjoseechavarria innovationday bogota hablara inflacion tasas d labelurl  ; j : 2467. Sim : 0.33713543; No similar. 
 kochibouchi si participar cafetera dolce gusto invitas tomar cafe odien labelurl  ; j : 2468. Sim : 0.16323562; No similar. 
 mibo sera encargado atender exitosamente necesidades productos financieros interactua labelurl  ; j : 2469. Sim : 0.29555207; No similar. 
 hoy celebramos cumpleanos numero 481 hermosa ciudad santiago cali labelurl  ; j : 2470. Sim : 0.24252158; No similar. 
 vlipgrupoaval experiencia pago restaurante sera unica conoce mas labelurl labelurl  ; j : 2471. Sim : 0.30659267; No similar. 
 radicar queja peticion reclamo pqr web bancorepublica sera mas facil sistema atencion labelurl  ; j : 2472. Sim : 0.47261333; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 502 informalidad laboral elementos sa labelu; j : 2473. Sim : 0.19809622; No similar. 
 banda jazz latino gregorio uribe big band miteatrocolon 11 12 diciembre labelurl  ; j : 2474. Sim : 0.0034384564; No similar. 
 cforeroo hola boris escribenos favor dm alli solicitaremos datos adicionales revisar caso quedamos ; j : 2475. Sim : 0.71991956; Media. 
 tipfinanciero tener vida financiera debes conocer situacion actual familia crea documen labelurl  ; j : 2476. Sim : 0.17165934; No similar. 
 evento bogota seminariodeeconomia 498 incertidumbre acerca politica fiscal ciclo economico 25102017; j : 2477. Sim : 0.27084658; No similar. 
 dvmillan5 tigocolombia rappicolombia hola dvmillan5 alegra saludarte queremos conocer mas detalles ; j : 2478. Sim : 0.34141365; No similar. 
 sufras mas encontramos formula exitosa ayudarte crear presupuesto mes mes labelurl  ; j : 2479. Sim : 0.24359243; No similar. 
 eventosclavedelajornadademanananee uu 1000 indice manufacturero richmond fedninformediariodemercado; j : 2480. Sim : 0.21576105; No similar. 
 banco central turquiafrena depreciacion historica vive lira causa huida capitales extr labelurl  ; j : 2481. Sim : 0.1283975; No similar. 
 ingrese labelurl enterese situacion actual mercado laboral colombia labelurl  ; j : 2482. Sim : 0.17079537; No similar. 
 hola cilomeca enviado mensaje directo respuesta consultansaludos  ; j : 2483. Sim : 0.45312303; No similar. 
 omarperiodista hola omar favor regalanos datos interno cajero presento inconveniente feliz dia  ; j : 2484. Sim : 0.40251285; No similar. 
 leyendadelmago hola javier falso depende aportes cada afiliado recuerda labelurl  ; j : 2485. Sim : 0.38228258; No similar. 
 carlosjulians hola carl trabajando ampliar portafolio servicios saludos  ; j : 2486. Sim : 0.42568147; No similar. 
 faguerov siga santiagodechile transmision directo seminario 95 anos misionkemmerer colo labelurl  ; j : 2487. Sim : 0.23479386; No similar. 
 camilovargasc hola camilo si encuentras exterior invitamos comunicarte chat linea labelurl  ; j : 2488. Sim : 0.47926593; No similar. 
 dparrab david escribirmos medio dm saludos  ; j : 2489. Sim : 0.35561472; No similar. 
 queridodiario80 hola gracias escribirnos cuentanos experiencia dm colaborarte feliz dia  ; j : 2490. Sim : 0.565699; Baja. 
 like si recibiste ano barbecue familiar rt sinpreferiste descansar dia  ; j : 2491. Sim : 0.25696477; No similar. 
 aqui invitamos conocer afectara reformatributaria labelurl  ; j : 2492. Sim : 0.38137817; No similar. 
 frasedeldia si crees puedes medio camino theodore roosevelt  ; j : 2493. Sim : 0.27260777; No similar. 
 agendese participe seminariosbanrep proximos diasn12 abril cartagena institucionalidad labelurl  ; j : 2494. Sim : 0.16254847; No similar. 
 rochydaza hola rochy cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atento; j : 2495. Sim : 0.6010478; Baja. 
 bla decima entrega premio banca escolar banca central sera noviembre 2018 luego t labelurl  ; j : 2496. Sim : 0.16692886; No similar. 
 eldiegocamargo cafetera dolce gusto besos buen cafe haran falta labelurl  ; j : 2497. Sim : 0.21969818; No similar. 
 ganaeuroamerica busca bancorepublica tener espacio conocer aprender tecnologia menci labelurl  ; j : 2498. Sim : 0.29998925; No similar. 
 top3deimpactoeconomicon1china usa reuniran intento aliviar tensiones comercialesn2construcciones la; j : 2499. Sim : 0.06486586; No similar. 
 conoce nuevo seguro cancer alternativas combatirlo labelurl labelurl  ; j : 2500. Sim : 0.21086119; No similar. 
 hoy contagiamos fiebre amarilla vamoscolombia reaccionesaval encuentra labelurl  ; j : 2501. Sim : 0.12779161; No similar. 
 portillaeli hola luis gracias ponerte contacto podemos ayudar  ; j : 2502. Sim : 0.44350052; No similar. 
 jurado votacion pierdes partido recuerdas dan dia libre reaccionesaval labelurl  ; j : 2503. Sim : 0.32354435; No similar. 
 creado seguro cancer complementa plan salud quieres mas informacion ingresa labelurl  ; j : 2504. Sim : 0.23600443; No similar. 
 andrea porvenir explica aqui casos puedes retirar cesantias labelurl  ; j : 2505. Sim : 0.29538822; No similar. 
 trabajadores comen entero salen huelga ser necesario ecopetrolsa desaprovecha ninguna opo labelurl ; j : 2506. Sim : 0.13346212; No similar. 
 probogotaregion colpatria porveniroficial miembros probogotaregion recibe sello oro plata cicloparq; j : 2507. Sim : 0.17608812; No similar. 
 paporutz hola paporutz gracias escribirnos queremos mejorar experiencia necesitamos ayuda labelurl ; j : 2508. Sim : 0.42986423; No similar. 
 mafecamu hola mafecamu gracias escribirnos contamos intermitencia banca movil bdb po labelurl  ; j : 2509. Sim : 0.4316026; No similar. 
 codirector joseantonioocampo participa xxxiii congreso nacional estudiantes economia panel labelurl; j : 2510. Sim : 0.06782116; No similar. 
 ningun regimen puede pensionar jovenes requiere edad jubilacion minima  ; j : 2511. Sim : 0.110737585; No similar. 
 richardvt hola dejanos datos caso mensaje ayudarte saludos  ; j : 2512. Sim : 0.644036; Baja. 
 luxandlan 3 ingrese numero documento haz clic afuera datos carguen automaticamenten4 labelurl  ; j : 2513. Sim : 0.3840666; No similar. 
 marcosdanielpg agradecemos bcooccidente bbva vincularse programa pedaleandopormissuenos juntos educ; j : 2514. Sim : 0.21288522; No similar. 
 actualizacion plan financiero indica colombia cumpliria regla fiscal 2019 buena parte inc labelurl ; j : 2515. Sim : 0.18260531; No similar. 
 boletin estadistico billet monedas circulacion noviembre 2017 labelurl  ; j : 2516. Sim : 0.230358; No similar. 
 factor clave va determinar futuro financiero economia clave filosofia jim rohn labelurl  ; j : 2517. Sim : 0.2187664; No similar. 
 lauris1808 hola lauris180 lamentamos dice queremos mejorar experiencia necesitamos ayud labelurl  ; j : 2518. Sim : 0.2620578; No similar. 
 tavosanjuan muchas gracias informarnos enviaremos informacion solucionar problema mas pronto posibl; j : 2519. Sim : 0.46304616; No similar. 
 partir proximo lunes 18 junio 13 julio bancorepublica realizara curso avanzado eco labelurl  ; j : 2520. Sim : 0.18095803; No similar. 
 jennycu84 hola jenny caso atendido canal facebook pendientes tema saludos  ; j : 2521. Sim : 0.44084698; No similar. 
 trabajador empresa desempeno sobresaliente aplicado maximo esfuerzo felicitalo inmediato  ; j : 2522. Sim : 0.11130471; No similar. 
 banrepeduca conoce funciones bancorepublica si quiere saberlas 21 22 23 noviembre realiz labelurl  ; j : 2523. Sim : 0.26213586; No similar. 
 bluciasalazar gracias lucia caso encuentra area encargada  ; j : 2524. Sim : 0.33649868; No similar. 
 tipdeseguridad ninguna entidad financiera solicitara prerrequisito consignacion alguna suma dine la; j : 2525. Sim : 0.114930734; No similar. 
 buhodelaculebra mariano cuentanos caso dm gestionarlo area encargada favor  ; j : 2526. Sim : 0.4157013; No similar. 
 tipdeseguridad ninguna entidad financiera solicitara prerrequisito consignacion alguna suma dine la; j : 2527. Sim : 0.114930734; No similar. 
 paralelojuan hola juan permitenos ayudarte envianos favor detalles caso dm revisarlo labelurl  ; j : 2528. Sim : 0.5859221; Baja. 
 drbetto hola betto gracias escribirnos queremos informarte puedes consultar ubicacion telefonos lab; j : 2529. Sim : 0.5442518; Baja. 
 afiliados reciben satisfaccion acuerdos convencionales llegamos ecopetrolsansomos labelurl  ; j : 2530. Sim : 0.34015653; No similar. 
 ximenazureus hola ximena indicanos dm telefono contactaron contigo favor quedamos atentos  ; j : 2531. Sim : 0.58563703; Baja. 
 achinforma evaluar beneficios bitcoin bancorepublica vinculo iniciativa r3 busca expl labelurl  ; j : 2532. Sim : 0.2643273; No similar. 
 proxenetti hola recuerda participar debes incluir bancodebogota saludos  ; j : 2533. Sim : 0.42254716; No similar. 
 dia zoologico mas peques aprender disfrutar porvenirpreferencial labelurl labelurl  ; j : 2534. Sim : 0.19875096; No similar. 
 caromeroa caromeroa muchas gracias comentario conozca ademas caracteristicas elementos segu labelur; j : 2535. Sim : 0.46693826; No similar. 
 comision iii senadogovco senador navarrowolff pidio reporte deuda externa labelurl  ; j : 2536. Sim : 0.15544501; No similar. 
 queremos ayudarte hacer realidad proyecto mente conoce alternativas inversion fina labelurl  ; j : 2537. Sim : 0.2682348; No similar. 
 larepublicaco juntabanrep dato inflacion enero maravillosa noticia inesperadamente posi labelurl  ; j : 2538. Sim : 0.27229357; No similar. 
